ActivityStartDate,CharacteristicName,ResultMeasureValue,source
2019-06-04,Phosphorus,0.1909,synthetic_physics
2019-06-04,Nitrogen,2.3831,synthetic_physics
2019-06-04,Dissolved oxygen (DO),10.2225,synthetic_physics
2019-06-04,Chlorophyll a,32.6155,synthetic_physics
2019-06-04,Turbidity,13.9212,synthetic_physics
2019-06-11,Phosphorus,0.2746,synthetic_physics
2019-06-11,Nitrogen,2.4897,synthetic_physics
2019-06-11,Dissolved oxygen (DO),9.1195,synthetic_physics
2019-06-11,Chlorophyll a,34.395,synthetic_physics
2019-06-11,Turbidity,18.6342,synthetic_physics
2019-06-18,Phosphorus,0.3657,synthetic_physics
2019-06-18,Nitrogen,2.8464,synthetic_physics
2019-06-18,Dissolved oxygen (DO),9.7167,synthetic_physics
2019-06-18,Chlorophyll a,24.8861,synthetic_physics
2019-06-18,Turbidity,23.5745,synthetic_physics
2019-06-25,Phosphorus,0.3648,synthetic_physics
2019-06-25,Nitrogen,2.5558,synthetic_physics
2019-06-25,Dissolved oxygen (DO),9.1809,synthetic_physics
2019-06-25,Chlorophyll a,32.3838,synthetic_physics
2019-06-25,Turbidity,19.4797,synthetic_physics
2019-07-02,Phosphorus,0.2716,synthetic_physics
2019-07-02,Nitrogen,2.9443,synthetic_physics
2019-07-02,Dissolved oxygen (DO),8.2076,synthetic_physics
2019-07-02,Chlorophyll a,34.1181,synthetic_physics
2019-07-02,Turbidity,17.4612,synthetic_physics
2019-07-09,Phosphorus,0.3245,synthetic_physics
2019-07-09,Nitrogen,2.5272,synthetic_physics
2019-07-09,Dissolved oxygen (DO),8.1725,synthetic_physics
2019-07-09,Chlorophyll a,35.5262,synthetic_physics
2019-07-09,Turbidity,16.2481,synthetic_physics
2019-07-16,Phosphorus,0.349,synthetic_physics
2019-07-16,Nitrogen,4.0554,synthetic_physics
2019-07-16,Dissolved oxygen (DO),7.6175,synthetic_physics
2019-07-16,Chlorophyll a,43.8907,synthetic_physics
2019-07-16,Turbidity,22.4648,synthetic_physics
2019-07-23,Phosphorus,0.4464,synthetic_physics
2019-07-23,Nitrogen,3.4398,synthetic_physics
2019-07-23,Dissolved oxygen (DO),10.8463,synthetic_physics
2019-07-23,Chlorophyll a,61.67,synthetic_physics
2019-07-23,Turbidity,28.1848,synthetic_physics
2019-07-30,Phosphorus,0.2927,synthetic_physics
2019-07-30,Nitrogen,3.3405,synthetic_physics
2019-07-30,Dissolved oxygen (DO),9.217,synthetic_physics
2019-07-30,Chlorophyll a,35.4144,synthetic_physics
2019-07-30,Turbidity,18.6401,synthetic_physics
2019-08-06,Phosphorus,0.2396,synthetic_physics
2019-08-06,Nitrogen,4.0581,synthetic_physics
2019-08-06,Dissolved oxygen (DO),7.7607,synthetic_physics
2019-08-06,Chlorophyll a,28.8289,synthetic_physics
2019-08-06,Turbidity,16.8912,synthetic_physics
2019-08-13,Phosphorus,0.2306,synthetic_physics
2019-08-13,Nitrogen,3.6291,synthetic_physics
2019-08-13,Dissolved oxygen (DO),8.1096,synthetic_physics
2019-08-13,Chlorophyll a,31.5592,synthetic_physics
2019-08-13,Turbidity,17.1631,synthetic_physics
2019-08-20,Phosphorus,0.3103,synthetic_physics
2019-08-20,Nitrogen,3.7267,synthetic_physics
2019-08-20,Dissolved oxygen (DO),8.4055,synthetic_physics
2019-08-20,Chlorophyll a,51.1625,synthetic_physics
2019-08-20,Turbidity,17.5139,synthetic_physics
2019-08-27,Phosphorus,0.2907,synthetic_physics
2019-08-27,Nitrogen,3.0644,synthetic_physics
2019-08-27,Dissolved oxygen (DO),8.2558,synthetic_physics
2019-08-27,Chlorophyll a,43.0041,synthetic_physics
2019-08-27,Turbidity,19.6106,synthetic_physics
2019-09-03,Phosphorus,0.3049,synthetic_physics
2019-09-03,Nitrogen,3.5094,synthetic_physics
2019-09-03,Dissolved oxygen (DO),8.4966,synthetic_physics
2019-09-03,Chlorophyll a,36.6349,synthetic_physics
2019-09-03,Turbidity,23.2293,synthetic_physics
2019-09-10,Phosphorus,0.4631,synthetic_physics
2019-09-10,Nitrogen,4.3437,synthetic_physics
2019-09-10,Dissolved oxygen (DO),8.3204,synthetic_physics
2019-09-10,Chlorophyll a,55.9266,synthetic_physics
2019-09-10,Turbidity,27.9815,synthetic_physics
2019-09-17,Phosphorus,0.5232,synthetic_physics
2019-09-17,Nitrogen,5.2696,synthetic_physics
2019-09-17,Dissolved oxygen (DO),8.6667,synthetic_physics
2019-09-17,Chlorophyll a,53.7823,synthetic_physics
2019-09-17,Turbidity,29.4282,synthetic_physics
2019-09-24,Phosphorus,0.2486,synthetic_physics
2019-09-24,Nitrogen,3.5408,synthetic_physics
2019-09-24,Dissolved oxygen (DO),8.5981,synthetic_physics
2019-09-24,Chlorophyll a,29.9784,synthetic_physics
2019-09-24,Turbidity,16.2444,synthetic_physics
2019-10-01,Phosphorus,0.2242,synthetic_physics
2019-10-01,Nitrogen,2.5025,synthetic_physics
2019-10-01,Dissolved oxygen (DO),9.2227,synthetic_physics
2019-10-01,Chlorophyll a,32.404,synthetic_physics
2019-10-01,Turbidity,10.6972,synthetic_physics
2019-10-08,Phosphorus,0.2391,synthetic_physics
2019-10-08,Nitrogen,3.2011,synthetic_physics
2019-10-08,Dissolved oxygen (DO),10.7181,synthetic_physics
2019-10-08,Chlorophyll a,37.9817,synthetic_physics
2019-10-08,Turbidity,11.3758,synthetic_physics
2019-10-15,Phosphorus,0.2134,synthetic_physics
2019-10-15,Nitrogen,3.0759,synthetic_physics
2019-10-15,Dissolved oxygen (DO),11.2253,synthetic_physics
2019-10-15,Chlorophyll a,34.3142,synthetic_physics
2019-10-15,Turbidity,21.8766,synthetic_physics
2019-10-22,Phosphorus,0.2487,synthetic_physics
2019-10-22,Nitrogen,3.3867,synthetic_physics
2019-10-22,Dissolved oxygen (DO),11.3838,synthetic_physics
2019-10-22,Chlorophyll a,33.5953,synthetic_physics
2019-10-22,Turbidity,13.7888,synthetic_physics
2019-10-29,Phosphorus,0.2783,synthetic_physics
2019-10-29,Nitrogen,2.4706,synthetic_physics
2019-10-29,Dissolved oxygen (DO),11.8438,synthetic_physics
2019-10-29,Chlorophyll a,28.068,synthetic_physics
2019-10-29,Turbidity,16.2735,synthetic_physics
2019-11-05,Phosphorus,0.27,synthetic_physics
2019-11-05,Nitrogen,1.7161,synthetic_physics
2019-11-05,Dissolved oxygen (DO),12.9488,synthetic_physics
2019-11-05,Chlorophyll a,17.6938,synthetic_physics
2019-11-05,Turbidity,12.485,synthetic_physics
2019-11-12,Phosphorus,0.2058,synthetic_physics
2019-11-12,Nitrogen,2.4689,synthetic_physics
2019-11-12,Dissolved oxygen (DO),13.2563,synthetic_physics
2019-11-12,Chlorophyll a,17.3293,synthetic_physics
2019-11-12,Turbidity,12.0901,synthetic_physics
2019-11-19,Phosphorus,0.1295,synthetic_physics
2019-11-19,Nitrogen,2.328,synthetic_physics
2019-11-19,Dissolved oxygen (DO),13.325,synthetic_physics
2019-11-19,Chlorophyll a,12.7149,synthetic_physics
2019-11-19,Turbidity,12.3087,synthetic_physics
2019-11-26,Phosphorus,0.2091,synthetic_physics
2019-11-26,Nitrogen,1.3843,synthetic_physics
2019-11-26,Dissolved oxygen (DO),13.4358,synthetic_physics
2019-11-26,Chlorophyll a,16.0455,synthetic_physics
2019-11-26,Turbidity,13.1993,synthetic_physics
2019-12-03,Phosphorus,0.3558,synthetic_physics
2019-12-03,Nitrogen,3.0446,synthetic_physics
2019-12-03,Dissolved oxygen (DO),14.0,synthetic_physics
2019-12-03,Chlorophyll a,38.201,synthetic_physics
2019-12-03,Turbidity,20.8202,synthetic_physics
2019-12-10,Phosphorus,0.39,synthetic_physics
2019-12-10,Nitrogen,3.2124,synthetic_physics
2019-12-10,Dissolved oxygen (DO),14.0,synthetic_physics
2019-12-10,Chlorophyll a,46.8238,synthetic_physics
2019-12-10,Turbidity,25.8146,synthetic_physics
2019-12-17,Phosphorus,0.523,synthetic_physics
2019-12-17,Nitrogen,4.8141,synthetic_physics
2019-12-17,Dissolved oxygen (DO),14.0,synthetic_physics
2019-12-17,Chlorophyll a,42.5942,synthetic_physics
2019-12-17,Turbidity,32.1553,synthetic_physics
2019-12-24,Phosphorus,0.4914,synthetic_physics
2019-12-24,Nitrogen,4.7355,synthetic_physics
2019-12-24,Dissolved oxygen (DO),14.0,synthetic_physics
2019-12-24,Chlorophyll a,38.3861,synthetic_physics
2019-12-24,Turbidity,33.577,synthetic_physics
2019-12-31,Phosphorus,0.4357,synthetic_physics
2019-12-31,Nitrogen,3.8254,synthetic_physics
2019-12-31,Dissolved oxygen (DO),13.7126,synthetic_physics
2019-12-31,Chlorophyll a,29.9035,synthetic_physics
2019-12-31,Turbidity,28.3747,synthetic_physics
2020-01-07,Phosphorus,0.2972,synthetic_physics
2020-01-07,Nitrogen,3.9102,synthetic_physics
2020-01-07,Dissolved oxygen (DO),14.0,synthetic_physics
2020-01-07,Chlorophyll a,19.8185,synthetic_physics
2020-01-07,Turbidity,20.3184,synthetic_physics
2020-01-14,Phosphorus,0.4256,synthetic_physics
2020-01-14,Nitrogen,2.5713,synthetic_physics
2020-01-14,Dissolved oxygen (DO),14.0,synthetic_physics
2020-01-14,Chlorophyll a,24.6896,synthetic_physics
2020-01-14,Turbidity,23.1913,synthetic_physics
2020-01-21,Phosphorus,0.5235,synthetic_physics
2020-01-21,Nitrogen,3.8669,synthetic_physics
2020-01-21,Dissolved oxygen (DO),14.0,synthetic_physics
2020-01-21,Chlorophyll a,36.012,synthetic_physics
2020-01-21,Turbidity,32.1924,synthetic_physics
2020-01-28,Phosphorus,0.4054,synthetic_physics
2020-01-28,Nitrogen,3.4765,synthetic_physics
2020-01-28,Dissolved oxygen (DO),14.0,synthetic_physics
2020-01-28,Chlorophyll a,20.4114,synthetic_physics
2020-01-28,Turbidity,29.8293,synthetic_physics
2020-02-04,Phosphorus,0.2738,synthetic_physics
2020-02-04,Nitrogen,2.5256,synthetic_physics
2020-02-04,Dissolved oxygen (DO),14.0,synthetic_physics
2020-02-04,Chlorophyll a,17.5773,synthetic_physics
2020-02-04,Turbidity,18.3549,synthetic_physics
2020-02-11,Phosphorus,0.3633,synthetic_physics
2020-02-11,Nitrogen,2.5744,synthetic_physics
2020-02-11,Dissolved oxygen (DO),14.0,synthetic_physics
2020-02-11,Chlorophyll a,22.4262,synthetic_physics
2020-02-11,Turbidity,23.8651,synthetic_physics
2020-02-18,Phosphorus,0.3739,synthetic_physics
2020-02-18,Nitrogen,3.3992,synthetic_physics
2020-02-18,Dissolved oxygen (DO),14.0,synthetic_physics
2020-02-18,Chlorophyll a,30.7333,synthetic_physics
2020-02-18,Turbidity,25.8309,synthetic_physics
2020-02-25,Phosphorus,0.2623,synthetic_physics
2020-02-25,Nitrogen,2.0055,synthetic_physics
2020-02-25,Dissolved oxygen (DO),14.0,synthetic_physics
2020-02-25,Chlorophyll a,20.5563,synthetic_physics
2020-02-25,Turbidity,17.3163,synthetic_physics
2020-03-03,Phosphorus,0.4633,synthetic_physics
2020-03-03,Nitrogen,4.0567,synthetic_physics
2020-03-03,Dissolved oxygen (DO),14.0,synthetic_physics
2020-03-03,Chlorophyll a,37.229,synthetic_physics
2020-03-03,Turbidity,29.0469,synthetic_physics
2020-03-10,Phosphorus,0.3777,synthetic_physics
2020-03-10,Nitrogen,3.3629,synthetic_physics
2020-03-10,Dissolved oxygen (DO),14.0,synthetic_physics
2020-03-10,Chlorophyll a,22.6377,synthetic_physics
2020-03-10,Turbidity,26.8352,synthetic_physics
2020-03-17,Phosphorus,0.1875,synthetic_physics
2020-03-17,Nitrogen,1.9869,synthetic_physics
2020-03-17,Dissolved oxygen (DO),14.0,synthetic_physics
2020-03-17,Chlorophyll a,4.8197,synthetic_physics
2020-03-17,Turbidity,11.0555,synthetic_physics
2020-03-24,Phosphorus,0.1861,synthetic_physics
2020-03-24,Nitrogen,1.8508,synthetic_physics
2020-03-24,Dissolved oxygen (DO),14.0,synthetic_physics
2020-03-24,Chlorophyll a,14.3137,synthetic_physics
2020-03-24,Turbidity,9.1289,synthetic_physics
2020-03-31,Phosphorus,0.1602,synthetic_physics
2020-03-31,Nitrogen,2.2114,synthetic_physics
2020-03-31,Dissolved oxygen (DO),14.0,synthetic_physics
2020-03-31,Chlorophyll a,8.1093,synthetic_physics
2020-03-31,Turbidity,12.3627,synthetic_physics
2020-04-07,Phosphorus,0.253,synthetic_physics
2020-04-07,Nitrogen,1.6109,synthetic_physics
2020-04-07,Dissolved oxygen (DO),13.7487,synthetic_physics
2020-04-07,Chlorophyll a,10.9143,synthetic_physics
2020-04-07,Turbidity,17.6913,synthetic_physics
2020-04-14,Phosphorus,0.4531,synthetic_physics
2020-04-14,Nitrogen,3.0502,synthetic_physics
2020-04-14,Dissolved oxygen (DO),13.7305,synthetic_physics
2020-04-14,Chlorophyll a,31.2955,synthetic_physics
2020-04-14,Turbidity,28.0342,synthetic_physics
2020-04-21,Phosphorus,0.1898,synthetic_physics
2020-04-21,Nitrogen,1.994,synthetic_physics
2020-04-21,Dissolved oxygen (DO),13.4306,synthetic_physics
2020-04-21,Chlorophyll a,7.3857,synthetic_physics
2020-04-21,Turbidity,11.6664,synthetic_physics
2020-04-28,Phosphorus,0.2046,synthetic_physics
2020-04-28,Nitrogen,1.2464,synthetic_physics
2020-04-28,Dissolved oxygen (DO),11.563,synthetic_physics
2020-04-28,Chlorophyll a,7.0984,synthetic_physics
2020-04-28,Turbidity,11.6778,synthetic_physics
2020-05-05,Phosphorus,0.2171,synthetic_physics
2020-05-05,Nitrogen,2.8273,synthetic_physics
2020-05-05,Dissolved oxygen (DO),11.7484,synthetic_physics
2020-05-05,Chlorophyll a,12.4265,synthetic_physics
2020-05-05,Turbidity,12.7938,synthetic_physics
2020-05-12,Phosphorus,0.2039,synthetic_physics
2020-05-12,Nitrogen,2.2344,synthetic_physics
2020-05-12,Dissolved oxygen (DO),11.6795,synthetic_physics
2020-05-12,Chlorophyll a,18.7947,synthetic_physics
2020-05-12,Turbidity,12.075,synthetic_physics
2020-05-19,Phosphorus,0.2904,synthetic_physics
2020-05-19,Nitrogen,3.2906,synthetic_physics
2020-05-19,Dissolved oxygen (DO),11.3354,synthetic_physics
2020-05-19,Chlorophyll a,25.1788,synthetic_physics
2020-05-19,Turbidity,18.9748,synthetic_physics
2020-05-26,Phosphorus,0.2587,synthetic_physics
2020-05-26,Nitrogen,2.5124,synthetic_physics
2020-05-26,Dissolved oxygen (DO),10.5733,synthetic_physics
2020-05-26,Chlorophyll a,21.876,synthetic_physics
2020-05-26,Turbidity,15.5211,synthetic_physics
2020-06-02,Phosphorus,0.2338,synthetic_physics
2020-06-02,Nitrogen,2.6509,synthetic_physics
2020-06-02,Dissolved oxygen (DO),10.2766,synthetic_physics
2020-06-02,Chlorophyll a,25.4891,synthetic_physics
2020-06-02,Turbidity,18.8631,synthetic_physics
2020-06-09,Phosphorus,0.2483,synthetic_physics
2020-06-09,Nitrogen,2.9722,synthetic_physics
2020-06-09,Dissolved oxygen (DO),8.9949,synthetic_physics
2020-06-09,Chlorophyll a,33.0909,synthetic_physics
2020-06-09,Turbidity,15.0757,synthetic_physics
2020-06-16,Phosphorus,0.2897,synthetic_physics
2020-06-16,Nitrogen,2.5887,synthetic_physics
2020-06-16,Dissolved oxygen (DO),8.6832,synthetic_physics
2020-06-16,Chlorophyll a,25.7483,synthetic_physics
2020-06-16,Turbidity,17.9363,synthetic_physics
2020-06-23,Phosphorus,0.3521,synthetic_physics
2020-06-23,Nitrogen,3.4073,synthetic_physics
2020-06-23,Dissolved oxygen (DO),9.2334,synthetic_physics
2020-06-23,Chlorophyll a,39.276,synthetic_physics
2020-06-23,Turbidity,21.0498,synthetic_physics
2020-06-30,Phosphorus,0.2507,synthetic_physics
2020-06-30,Nitrogen,3.101,synthetic_physics
2020-06-30,Dissolved oxygen (DO),8.041,synthetic_physics
2020-06-30,Chlorophyll a,38.2106,synthetic_physics
2020-06-30,Turbidity,19.1541,synthetic_physics
2020-07-07,Phosphorus,0.244,synthetic_physics
2020-07-07,Nitrogen,2.0225,synthetic_physics
2020-07-07,Dissolved oxygen (DO),8.0286,synthetic_physics
2020-07-07,Chlorophyll a,29.6649,synthetic_physics
2020-07-07,Turbidity,18.1728,synthetic_physics
2020-07-14,Phosphorus,0.2398,synthetic_physics
2020-07-14,Nitrogen,2.6854,synthetic_physics
2020-07-14,Dissolved oxygen (DO),7.6008,synthetic_physics
2020-07-14,Chlorophyll a,32.188,synthetic_physics
2020-07-14,Turbidity,16.0832,synthetic_physics
2020-07-21,Phosphorus,0.2626,synthetic_physics
2020-07-21,Nitrogen,2.5978,synthetic_physics
2020-07-21,Dissolved oxygen (DO),7.6598,synthetic_physics
2020-07-21,Chlorophyll a,35.1029,synthetic_physics
2020-07-21,Turbidity,16.2372,synthetic_physics
2020-07-28,Phosphorus,0.2824,synthetic_physics
2020-07-28,Nitrogen,2.6772,synthetic_physics
2020-07-28,Dissolved oxygen (DO),7.0294,synthetic_physics
2020-07-28,Chlorophyll a,45.1453,synthetic_physics
2020-07-28,Turbidity,17.0133,synthetic_physics
2020-08-04,Phosphorus,0.2651,synthetic_physics
2020-08-04,Nitrogen,4.0101,synthetic_physics
2020-08-04,Dissolved oxygen (DO),7.9968,synthetic_physics
2020-08-04,Chlorophyll a,42.659,synthetic_physics
2020-08-04,Turbidity,17.5614,synthetic_physics
2020-08-11,Phosphorus,0.3337,synthetic_physics
2020-08-11,Nitrogen,4.0689,synthetic_physics
2020-08-11,Dissolved oxygen (DO),7.7132,synthetic_physics
2020-08-11,Chlorophyll a,41.2941,synthetic_physics
2020-08-11,Turbidity,19.7025,synthetic_physics
2020-08-18,Phosphorus,0.316,synthetic_physics
2020-08-18,Nitrogen,2.7433,synthetic_physics
2020-08-18,Dissolved oxygen (DO),7.9905,synthetic_physics
2020-08-18,Chlorophyll a,41.593,synthetic_physics
2020-08-18,Turbidity,14.5805,synthetic_physics
2020-08-25,Phosphorus,0.2537,synthetic_physics
2020-08-25,Nitrogen,2.3627,synthetic_physics
2020-08-25,Dissolved oxygen (DO),7.7745,synthetic_physics
2020-08-25,Chlorophyll a,41.2898,synthetic_physics
2020-08-25,Turbidity,20.0815,synthetic_physics
2020-09-01,Phosphorus,0.2411,synthetic_physics
2020-09-01,Nitrogen,3.979,synthetic_physics
2020-09-01,Dissolved oxygen (DO),7.5335,synthetic_physics
2020-09-01,Chlorophyll a,27.3764,synthetic_physics
2020-09-01,Turbidity,14.4406,synthetic_physics
2020-09-08,Phosphorus,0.2351,synthetic_physics
2020-09-08,Nitrogen,3.1299,synthetic_physics
2020-09-08,Dissolved oxygen (DO),8.1276,synthetic_physics
2020-09-08,Chlorophyll a,34.7629,synthetic_physics
2020-09-08,Turbidity,10.998,synthetic_physics
2020-09-15,Phosphorus,0.2388,synthetic_physics
2020-09-15,Nitrogen,3.331,synthetic_physics
2020-09-15,Dissolved oxygen (DO),8.732,synthetic_physics
2020-09-15,Chlorophyll a,31.6693,synthetic_physics
2020-09-15,Turbidity,11.3061,synthetic_physics
2020-09-22,Phosphorus,0.2667,synthetic_physics
2020-09-22,Nitrogen,3.8288,synthetic_physics
2020-09-22,Dissolved oxygen (DO),8.7828,synthetic_physics
2020-09-22,Chlorophyll a,40.8953,synthetic_physics
2020-09-22,Turbidity,15.3275,synthetic_physics
2020-09-29,Phosphorus,0.2622,synthetic_physics
2020-09-29,Nitrogen,3.2058,synthetic_physics
2020-09-29,Dissolved oxygen (DO),9.0746,synthetic_physics
2020-09-29,Chlorophyll a,34.5722,synthetic_physics
2020-09-29,Turbidity,14.8188,synthetic_physics
2020-10-06,Phosphorus,0.3108,synthetic_physics
2020-10-06,Nitrogen,3.1107,synthetic_physics
2020-10-06,Dissolved oxygen (DO),9.7227,synthetic_physics
2020-10-06,Chlorophyll a,36.8229,synthetic_physics
2020-10-06,Turbidity,16.6583,synthetic_physics
2020-10-13,Phosphorus,0.2475,synthetic_physics
2020-10-13,Nitrogen,3.2987,synthetic_physics
2020-10-13,Dissolved oxygen (DO),10.1689,synthetic_physics
2020-10-13,Chlorophyll a,31.1592,synthetic_physics
2020-10-13,Turbidity,14.0981,synthetic_physics
2020-10-20,Phosphorus,0.2389,synthetic_physics
2020-10-20,Nitrogen,1.7722,synthetic_physics
2020-10-20,Dissolved oxygen (DO),10.9558,synthetic_physics
2020-10-20,Chlorophyll a,38.6534,synthetic_physics
2020-10-20,Turbidity,18.0503,synthetic_physics
2020-10-27,Phosphorus,0.2314,synthetic_physics
2020-10-27,Nitrogen,3.1341,synthetic_physics
2020-10-27,Dissolved oxygen (DO),12.5415,synthetic_physics
2020-10-27,Chlorophyll a,45.0423,synthetic_physics
2020-10-27,Turbidity,16.4834,synthetic_physics
2020-11-03,Phosphorus,0.2251,synthetic_physics
2020-11-03,Nitrogen,2.2813,synthetic_physics
2020-11-03,Dissolved oxygen (DO),12.0151,synthetic_physics
2020-11-03,Chlorophyll a,28.1484,synthetic_physics
2020-11-03,Turbidity,12.1314,synthetic_physics
2020-11-10,Phosphorus,0.1852,synthetic_physics
2020-11-10,Nitrogen,2.2904,synthetic_physics
2020-11-10,Dissolved oxygen (DO),11.2305,synthetic_physics
2020-11-10,Chlorophyll a,32.455,synthetic_physics
2020-11-10,Turbidity,14.5087,synthetic_physics
2020-11-17,Phosphorus,0.2005,synthetic_physics
2020-11-17,Nitrogen,3.2195,synthetic_physics
2020-11-17,Dissolved oxygen (DO),13.198,synthetic_physics
