ActivityStartDate,CharacteristicName,ResultMeasureValue,source
2020-07-07,Dissolved oxygen (DO),8.0286,synthetic_physics
2020-07-07,Chlorophyll a,42.5249,synthetic_physics
2020-07-07,Turbidity,26.1571,synthetic_physics
2020-07-14,Phosphorus,0.3023,synthetic_physics
2020-07-14,Nitrogen,3.2128,synthetic_physics
2020-07-14,Dissolved oxygen (DO),7.6008,synthetic_physics
2020-07-14,Chlorophyll a,38.883,synthetic_physics
2020-07-14,Turbidity,19.7993,synthetic_physics
2020-07-21,Phosphorus,0.3853,synthetic_physics
2020-07-21,Nitrogen,3.0879,synthetic_physics
2020-07-21,Dissolved oxygen (DO),7.6598,synthetic_physics
2020-07-21,Chlorophyll a,46.7644,synthetic_physics
2020-07-21,Turbidity,24.5932,synthetic_physics
2020-07-28,Phosphorus,0.3405,synthetic_physics
2020-07-28,Nitrogen,2.9253,synthetic_physics
2020-07-28,Dissolved oxygen (DO),7.0294,synthetic_physics
2020-07-28,Chlorophyll a,49.7357,synthetic_physics
2020-07-28,Turbidity,21.0549,synthetic_physics
2020-08-04,Phosphorus,0.2761,synthetic_physics
2020-08-04,Nitrogen,4.1878,synthetic_physics
2020-08-04,Dissolved oxygen (DO),7.9968,synthetic_physics
2020-08-04,Chlorophyll a,47.839,synthetic_physics
2020-08-04,Turbidity,18.1474,synthetic_physics
2020-08-11,Phosphorus,0.3248,synthetic_physics
2020-08-11,Nitrogen,4.2373,synthetic_physics
2020-08-11,Dissolved oxygen (DO),7.7132,synthetic_physics
2020-08-11,Chlorophyll a,46.3879,synthetic_physics
2020-08-11,Turbidity,18.7709,synthetic_physics
2020-08-18,Phosphorus,0.3256,synthetic_physics
2020-08-18,Nitrogen,2.9577,synthetic_physics
2020-08-18,Dissolved oxygen (DO),7.9905,synthetic_physics
2020-08-18,Chlorophyll a,46.5602,synthetic_physics
2020-08-18,Turbidity,14.8843,synthetic_physics
2020-08-25,Phosphorus,0.2716,synthetic_physics
2020-08-25,Nitrogen,2.405,synthetic_physics
2020-08-25,Dissolved oxygen (DO),7.7745,synthetic_physics
2020-08-25,Chlorophyll a,46.4198,synthetic_physics
2020-08-25,Turbidity,21.2667,synthetic_physics
2020-09-01,Phosphorus,0.3281,synthetic_physics
2020-09-01,Nitrogen,4.5312,synthetic_physics
2020-09-01,Dissolved oxygen (DO),7.5335,synthetic_physics
2020-09-01,Chlorophyll a,37.4314,synthetic_physics
2020-09-01,Turbidity,20.0567,synthetic_physics
2020-09-08,Phosphorus,0.3378,synthetic_physics
2020-09-08,Nitrogen,3.9338,synthetic_physics
2020-09-08,Dissolved oxygen (DO),8.1276,synthetic_physics
2020-09-08,Chlorophyll a,45.6276,synthetic_physics
2020-09-08,Turbidity,17.7378,synthetic_physics
2020-09-15,Phosphorus,0.3463,synthetic_physics
2020-09-15,Nitrogen,4.3523,synthetic_physics
2020-09-15,Dissolved oxygen (DO),8.732,synthetic_physics
2020-09-15,Chlorophyll a,43.3436,synthetic_physics
2020-09-15,Turbidity,18.3646,synthetic_physics
2020-09-22,Phosphorus,0.2804,synthetic_physics
2020-09-22,Nitrogen,3.8963,synthetic_physics
2020-09-22,Dissolved oxygen (DO),8.7828,synthetic_physics
2020-09-22,Chlorophyll a,43.1673,synthetic_physics
2020-09-22,Turbidity,16.2063,synthetic_physics
2020-09-29,Phosphorus,0.1971,synthetic_physics
2020-09-29,Nitrogen,3.0967,synthetic_physics
2020-09-29,Dissolved oxygen (DO),9.0746,synthetic_physics
2020-09-29,Chlorophyll a,30.3857,synthetic_physics
2020-09-29,Turbidity,10.0702,synthetic_physics
2020-10-06,Phosphorus,0.3287,synthetic_physics
2020-10-06,Nitrogen,3.4344,synthetic_physics
2020-10-06,Dissolved oxygen (DO),9.7227,synthetic_physics
2020-10-06,Chlorophyll a,41.8729,synthetic_physics
2020-10-06,Turbidity,17.4463,synthetic_physics
2020-10-13,Phosphorus,0.2654,synthetic_physics
2020-10-13,Nitrogen,3.5675,synthetic_physics
2020-10-13,Dissolved oxygen (DO),10.1689,synthetic_physics
2020-10-13,Chlorophyll a,34.9592,synthetic_physics
2020-10-13,Turbidity,15.1351,synthetic_physics
2020-10-20,Phosphorus,0.4856,synthetic_physics
2020-10-20,Nitrogen,3.4284,synthetic_physics
2020-10-20,Dissolved oxygen (DO),10.9558,synthetic_physics
2020-10-20,Chlorophyll a,59.1681,synthetic_physics
2020-10-20,Turbidity,34.4978,synthetic_physics
2020-10-27,Phosphorus,0.3771,synthetic_physics
2020-10-27,Nitrogen,4.1463,synthetic_physics
2020-10-27,Dissolved oxygen (DO),12.5415,synthetic_physics
2020-10-27,Chlorophyll a,57.7602,synthetic_physics
2020-10-27,Turbidity,26.1388,synthetic_physics
2020-11-03,Phosphorus,0.2701,synthetic_physics
2020-11-03,Nitrogen,2.6513,synthetic_physics
2020-11-03,Dissolved oxygen (DO),12.0151,synthetic_physics
2020-11-03,Chlorophyll a,33.2654,synthetic_physics
2020-11-03,Turbidity,15.0564,synthetic_physics
2020-11-10,Phosphorus,0.2337,synthetic_physics
2020-11-10,Nitrogen,2.677,synthetic_physics
2020-11-10,Dissolved oxygen (DO),11.2305,synthetic_physics
2020-11-10,Chlorophyll a,38.6875,synthetic_physics
2020-11-10,Turbidity,17.6198,synthetic_physics
2020-11-17,Phosphorus,0.2911,synthetic_physics
2020-11-17,Nitrogen,3.8495,synthetic_physics
2020-11-17,Dissolved oxygen (DO),13.198,synthetic_physics
