ActivityStartDate,CharacteristicName,ResultMeasureValue,source
2019-04-23,Dissolved oxygen (DO),13.3355,synthetic_physics
2019-04-23,Chlorophyll a,10.0361,synthetic_physics
2019-04-23,Turbidity,14.1237,synthetic_physics
2019-04-30,Phosphorus,0.2678,synthetic_physics
2019-04-30,Nitrogen,2.7603,synthetic_physics
2019-04-30,Dissolved oxygen (DO),12.6171,synthetic_physics
2019-04-30,Chlorophyll a,11.909,synthetic_physics
2019-04-30,Turbidity,18.2972,synthetic_physics
2019-05-07,Phosphorus,0.2881,synthetic_physics
2019-05-07,Nitrogen,2.9481,synthetic_physics
2019-05-07,Dissolved oxygen (DO),11.9234,synthetic_physics
2019-05-07,Chlorophyll a,16.8556,synthetic_physics
2019-05-07,Turbidity,17.0301,synthetic_physics
2019-05-14,Phosphorus,0.269,synthetic_physics
2019-05-14,Nitrogen,2.7614,synthetic_physics
2019-05-14,Dissolved oxygen (DO),11.9307,synthetic_physics
2019-05-14,Chlorophyll a,23.9414,synthetic_physics
2019-05-14,Turbidity,18.1809,synthetic_physics
2019-05-21,Phosphorus,0.2602,synthetic_physics
2019-05-21,Nitrogen,2.347,synthetic_physics
2019-05-21,Dissolved oxygen (DO),11.3509,synthetic_physics
2019-05-21,Chlorophyll a,18.2104,synthetic_physics
2019-05-21,Turbidity,17.8637,synthetic_physics
2019-05-28,Phosphorus,0.3393,synthetic_physics
2019-05-28,Nitrogen,3.8928,synthetic_physics
2019-05-28,Dissolved oxygen (DO),11.2151,synthetic_physics
2019-05-28,Chlorophyll a,28.2533,synthetic_physics
2019-05-28,Turbidity,20.8602,synthetic_physics
2019-06-04,Phosphorus,0.2626,synthetic_physics
2019-06-04,Nitrogen,2.8147,synthetic_physics
2019-06-04,Dissolved oxygen (DO),10.2225,synthetic_physics
2019-06-04,Chlorophyll a,38.6055,synthetic_physics
2019-06-04,Turbidity,18.4852,synthetic_physics
2019-06-11,Phosphorus,0.3401,synthetic_physics
2019-06-11,Nitrogen,3.0079,synthetic_physics
2019-06-11,Dissolved oxygen (DO),9.1195,synthetic_physics
2019-06-11,Chlorophyll a,36.6105,synthetic_physics
2019-06-11,Turbidity,22.4104,synthetic_physics
2019-06-18,Phosphorus,0.3565,synthetic_physics
2019-06-18,Nitrogen,2.698,synthetic_physics
2019-06-18,Dissolved oxygen (DO),9.7167,synthetic_physics
2019-06-18,Chlorophyll a,25.6844,synthetic_physics
2019-06-18,Turbidity,22.4811,synthetic_physics
2019-06-25,Phosphorus,0.3863,synthetic_physics
2019-06-25,Nitrogen,2.7412,synthetic_physics
2019-06-25,Dissolved oxygen (DO),9.1809,synthetic_physics
2019-06-25,Chlorophyll a,34.8961,synthetic_physics
2019-06-25,Turbidity,20.4474,synthetic_physics
2019-07-02,Phosphorus,0.321,synthetic_physics
2019-07-02,Nitrogen,3.362,synthetic_physics
2019-07-02,Dissolved oxygen (DO),8.2076,synthetic_physics
2019-07-02,Chlorophyll a,38.3444,synthetic_physics
2019-07-02,Turbidity,20.2539,synthetic_physics
2019-07-09,Phosphorus,0.3899,synthetic_physics
2019-07-09,Nitrogen,3.0181,synthetic_physics
2019-07-09,Dissolved oxygen (DO),8.1725,synthetic_physics
2019-07-09,Chlorophyll a,41.4665,synthetic_physics
2019-07-09,Turbidity,20.0821,synthetic_physics
2019-07-16,Phosphorus,0.3412,synthetic_physics
2019-07-16,Nitrogen,4.1096,synthetic_physics
2019-07-16,Dissolved oxygen (DO),7.6175,synthetic_physics
2019-07-16,Chlorophyll a,39.7091,synthetic_physics
2019-07-16,Turbidity,21.5639,synthetic_physics
2019-07-23,Phosphorus,0.3491,synthetic_physics
2019-07-23,Nitrogen,2.9105,synthetic_physics
2019-07-23,Dissolved oxygen (DO),10.8463,synthetic_physics
2019-07-23,Chlorophyll a,42.6323,synthetic_physics
2019-07-23,Turbidity,21.3633,synthetic_physics
2019-07-30,Phosphorus,0.3761,synthetic_physics
2019-07-30,Nitrogen,4.137,synthetic_physics
2019-07-30,Dissolved oxygen (DO),9.217,synthetic_physics
2019-07-30,Chlorophyll a,46.5124,synthetic_physics
2019-07-30,Turbidity,23.7042,synthetic_physics
2019-08-06,Phosphorus,0.2996,synthetic_physics
2019-08-06,Nitrogen,4.4439,synthetic_physics
2019-08-06,Dissolved oxygen (DO),7.7607,synthetic_physics
2019-08-06,Chlorophyll a,34.4949,synthetic_physics
2019-08-06,Turbidity,20.6992,synthetic_physics
2019-08-13,Phosphorus,0.282,synthetic_physics
2019-08-13,Nitrogen,3.9775,synthetic_physics
2019-08-13,Dissolved oxygen (DO),8.1096,synthetic_physics
2019-08-13,Chlorophyll a,37.6292,synthetic_physics
2019-08-13,Turbidity,20.4241,synthetic_physics
2019-08-20,Phosphorus,0.3317,synthetic_physics
2019-08-20,Nitrogen,4.0079,synthetic_physics
2019-08-20,Dissolved oxygen (DO),8.4055,synthetic_physics
2019-08-20,Chlorophyll a,42.635,synthetic_physics
2019-08-20,Turbidity,18.5403,synthetic_physics
2019-08-27,Phosphorus,0.3058,synthetic_physics
2019-08-27,Nitrogen,3.1744,synthetic_physics
2019-08-27,Dissolved oxygen (DO),8.2558,synthetic_physics
2019-08-27,Chlorophyll a,43.3441,synthetic_physics
2019-08-27,Turbidity,20.6685,synthetic_physics
2019-09-03,Phosphorus,0.6009,synthetic_physics
2019-09-03,Nitrogen,5.2761,synthetic_physics
2019-09-03,Dissolved oxygen (DO),8.4966,synthetic_physics
2019-09-03,Chlorophyll a,64.9599,synthetic_physics
2019-09-03,Turbidity,42.7973,synthetic_physics
2019-09-10,Phosphorus,0.5228,synthetic_physics
2019-09-10,Nitrogen,4.3634,synthetic_physics
2019-09-10,Dissolved oxygen (DO),8.3204,synthetic_physics
2019-09-10,Chlorophyll a,63.0826,synthetic_physics
2019-09-10,Turbidity,31.9839,synthetic_physics
2019-09-17,Phosphorus,0.359,synthetic_physics
2019-09-17,Nitrogen,4.0603,synthetic_physics
2019-09-17,Dissolved oxygen (DO),8.6667,synthetic_physics
2019-09-17,Chlorophyll a,41.6573,synthetic_physics
2019-09-17,Turbidity,18.3361,synthetic_physics
2019-09-24,Phosphorus,0.2918,synthetic_physics
2019-09-24,Nitrogen,3.9083,synthetic_physics
2019-09-24,Dissolved oxygen (DO),8.5981,synthetic_physics
2019-09-24,Chlorophyll a,32.8684,synthetic_physics
2019-09-24,Turbidity,18.7964,synthetic_physics
2019-10-01,Phosphorus,0.2653,synthetic_physics
2019-10-01,Nitrogen,2.8225,synthetic_physics
2019-10-01,Dissolved oxygen (DO),9.2227,synthetic_physics
2019-10-01,Chlorophyll a,34.86,synthetic_physics
2019-10-01,Turbidity,13.343,synthetic_physics
2019-10-08,Phosphorus,0.2903,synthetic_physics
2019-10-08,Nitrogen,3.6052,synthetic_physics
2019-10-08,Dissolved oxygen (DO),10.7181,synthetic_physics
2019-10-08,Chlorophyll a,43.1967,synthetic_physics
2019-10-08,Turbidity,14.5988,synthetic_physics
2019-10-15,Phosphorus,0.2491,synthetic_physics
2019-10-15,Nitrogen,3.4225,synthetic_physics
2019-10-15,Dissolved oxygen (DO),11.2253,synthetic_physics
2019-10-15,Chlorophyll a,38.5809,synthetic_physics
2019-10-15,Turbidity,24.0693,synthetic_physics
2019-10-22,Phosphorus,0.2887,synthetic_physics
2019-10-22,Nitrogen,3.6246,synthetic_physics
2019-10-22,Dissolved oxygen (DO),11.3838,synthetic_physics
2019-10-22,Chlorophyll a,38.7911,synthetic_physics
2019-10-22,Turbidity,16.3918,synthetic_physics
2019-10-29,Phosphorus,0.3138,synthetic_physics
2019-10-29,Nitrogen,2.7092,synthetic_physics
2019-10-29,Dissolved oxygen (DO),11.8438,synthetic_physics
2019-10-29,Chlorophyll a,33.818,synthetic_physics
2019-10-29,Turbidity,18.6035,synthetic_physics
2019-11-05,Phosphorus,0.3059,synthetic_physics
2019-11-05,Nitrogen,1.9182,synthetic_physics
2019-11-05,Dissolved oxygen (DO),12.9488,synthetic_physics
2019-11-05,Chlorophyll a,22.9874,synthetic_physics
2019-11-05,Turbidity,14.8523,synthetic_physics
2019-11-12,Phosphorus,0.2421,synthetic_physics
2019-11-12,Nitrogen,2.6344,synthetic_physics
2019-11-12,Dissolved oxygen (DO),13.2563,synthetic_physics
2019-11-12,Chlorophyll a,22.1665,synthetic_physics
2019-11-12,Turbidity,14.4946,synthetic_physics
2019-11-19,Phosphorus,0.1662,synthetic_physics
2019-11-19,Nitrogen,2.4569,synthetic_physics
2019-11-19,Dissolved oxygen (DO),13.325,synthetic_physics
2019-11-19,Chlorophyll a,17.0957,synthetic_physics
2019-11-19,Turbidity,14.7504,synthetic_physics
2019-11-26,Phosphorus,0.2777,synthetic_physics
2019-11-26,Nitrogen,1.7805,synthetic_physics
2019-11-26,Dissolved oxygen (DO),13.4358,synthetic_physics
2019-11-26,Chlorophyll a,27.1795,synthetic_physics
2019-11-26,Turbidity,17.7722,synthetic_physics
2019-12-03,Phosphorus,0.4986,synthetic_physics
2019-12-03,Nitrogen,4.1134,synthetic_physics
2019-12-03,Dissolved oxygen (DO),14.0,synthetic_physics
2019-12-03,Chlorophyll a,65.701,synthetic_physics
2019-12-03,Turbidity,30.3162,synthetic_physics
2019-12-10,Phosphorus,0.7515,synthetic_physics
2019-12-10,Nitrogen,5.1342,synthetic_physics
2019-12-10,Dissolved oxygen (DO),14.0,synthetic_physics
2019-12-10,Chlorophyll a,70.1378,synthetic_physics
2019-12-10,Turbidity,49.8535,synthetic_physics
2019-12-17,Phosphorus,0.7099,synthetic_physics
2019-12-17,Nitrogen,5.6167,synthetic_physics
2019-12-17,Dissolved oxygen (DO),14.0,synthetic_physics
2019-12-17,Chlorophyll a,63.8842,synthetic_physics
2019-12-17,Turbidity,44.5051,synthetic_physics
2019-12-24,Phosphorus,0.6046,synthetic_physics
2019-12-24,Nitrogen,5.076,synthetic_physics
2019-12-24,Dissolved oxygen (DO),14.0,synthetic_physics
2019-12-24,Chlorophyll a,51.9644,synthetic_physics
2019-12-24,Turbidity,41.0565,synthetic_physics
2019-12-31,Phosphorus,0.4752,synthetic_physics
2019-12-31,Nitrogen,3.7038,synthetic_physics
2019-12-31,Dissolved oxygen (DO),13.7126,synthetic_physics
2019-12-31,Chlorophyll a,35.7701,synthetic_physics
2019-12-31,Turbidity,30.984,synthetic_physics
2020-01-07,Phosphorus,0.3487,synthetic_physics
2020-01-07,Nitrogen,3.8484,synthetic_physics
2020-01-07,Dissolved oxygen (DO),14.0,synthetic_physics
2020-01-07,Chlorophyll a,29.9925,synthetic_physics
2020-01-07,Turbidity,23.7556,synthetic_physics
2020-01-14,Phosphorus,0.5044,synthetic_physics
2020-01-14,Nitrogen,2.7986,synthetic_physics
2020-01-14,Dissolved oxygen (DO),14.0,synthetic_physics
2020-01-14,Chlorophyll a,40.8056,synthetic_physics
2020-01-14,Turbidity,28.3654,synthetic_physics
2020-01-21,Phosphorus,0.7329,synthetic_physics
2020-01-21,Nitrogen,4.7828,synthetic_physics
2020-01-21,Dissolved oxygen (DO),14.0,synthetic_physics
2020-01-21,Chlorophyll a,58.0045,synthetic_physics
2020-01-21,Turbidity,46.1184,synthetic_physics
2020-01-28,Phosphorus,0.5557,synthetic_physics
2020-01-28,Nitrogen,3.9299,synthetic_physics
2020-01-28,Dissolved oxygen (DO),14.0,synthetic_physics
2020-01-28,Chlorophyll a,40.5314,synthetic_physics
2020-01-28,Turbidity,39.8213,synthetic_physics
2020-02-04,Phosphorus,0.3255,synthetic_physics
2020-02-04,Nitrogen,2.4691,synthetic_physics
2020-02-04,Dissolved oxygen (DO),14.0,synthetic_physics
2020-02-04,Chlorophyll a,35.3373,synthetic_physics
2020-02-04,Turbidity,21.7381,synthetic_physics
2020-02-11,Phosphorus,0.3779,synthetic_physics
2020-02-11,Nitrogen,2.2697,synthetic_physics
2020-02-11,Dissolved oxygen (DO),14.0,synthetic_physics
2020-02-11,Chlorophyll a,41.2074,synthetic_physics
2020-02-11,Turbidity,24.9615,synthetic_physics
2020-02-18,Phosphorus,0.5735,synthetic_physics
2020-02-18,Nitrogen,4.2263,synthetic_physics
2020-02-18,Dissolved oxygen (DO),14.0,synthetic_physics
2020-02-18,Chlorophyll a,52.8993,synthetic_physics
2020-02-18,Turbidity,39.193,synthetic_physics
2020-02-25,Phosphorus,0.2156,synthetic_physics
2020-02-25,Nitrogen,1.5959,synthetic_physics
2020-02-25,Dissolved oxygen (DO),14.0,synthetic_physics
2020-02-25,Chlorophyll a,21.2803,synthetic_physics
2020-02-25,Turbidity,14.2369,synthetic_physics
2020-03-03,Phosphorus,0.3104,synthetic_physics
2020-03-03,Nitrogen,2.9818,synthetic_physics
2020-03-03,Dissolved oxygen (DO),14.0,synthetic_physics
2020-03-03,Chlorophyll a,20.707,synthetic_physics
2020-03-03,Turbidity,18.8961,synthetic_physics
2020-03-10,Phosphorus,0.2267,synthetic_physics
2020-03-10,Nitrogen,2.3231,synthetic_physics
2020-03-10,Dissolved oxygen (DO),14.0,synthetic_physics
2020-03-10,Chlorophyll a,9.1039,synthetic_physics
2020-03-10,Turbidity,16.8027,synthetic_physics
2020-03-17,Phosphorus,0.2298,synthetic_physics
2020-03-17,Nitrogen,2.0922,synthetic_physics
2020-03-17,Dissolved oxygen (DO),14.0,synthetic_physics
2020-03-17,Chlorophyll a,6.3057,synthetic_physics
2020-03-17,Turbidity,13.8708,synthetic_physics
2020-03-24,Phosphorus,0.2483,synthetic_physics
2020-03-24,Nitrogen,2.1843,synthetic_physics
2020-03-24,Dissolved oxygen (DO),14.0,synthetic_physics
2020-03-24,Chlorophyll a,18.0917,synthetic_physics
2020-03-24,Turbidity,13.1876,synthetic_physics
2020-03-31,Phosphorus,0.2291,synthetic_physics
2020-03-31,Nitrogen,2.5381,synthetic_physics
2020-03-31,Dissolved oxygen (DO),14.0,synthetic_physics
2020-03-31,Chlorophyll a,12.0743,synthetic_physics
2020-03-31,Turbidity,16.9262,synthetic_physics
2020-04-07,Phosphorus,0.2608,synthetic_physics
2020-04-07,Nitrogen,1.5498,synthetic_physics
2020-04-07,Dissolved oxygen (DO),13.7487,synthetic_physics
2020-04-07,Chlorophyll a,4.6733,synthetic_physics
2020-04-07,Turbidity,18.1994,synthetic_physics
2020-04-14,Phosphorus,0.2806,synthetic_physics
2020-04-14,Nitrogen,1.7703,synthetic_physics
2020-04-14,Dissolved oxygen (DO),13.7305,synthetic_physics
2020-04-14,Chlorophyll a,12.6155,synthetic_physics
2020-04-14,Turbidity,16.6234,synthetic_physics
2020-04-21,Phosphorus,0.2498,synthetic_physics
2020-04-21,Nitrogen,2.2867,synthetic_physics
2020-04-21,Dissolved oxygen (DO),13.4306,synthetic_physics
2020-04-21,Chlorophyll a,11.2057,synthetic_physics
2020-04-21,Turbidity,15.6136,synthetic_physics
2020-04-28,Phosphorus,0.3037,synthetic_physics
2020-04-28,Nitrogen,1.7913,synthetic_physics
2020-04-28,Dissolved oxygen (DO),11.563,synthetic_physics
2020-04-28,Chlorophyll a,13.849,synthetic_physics
2020-04-28,Turbidity,18.2542,synthetic_physics
2020-05-05,Phosphorus,0.3044,synthetic_physics
2020-05-05,Nitrogen,3.3003,synthetic_physics
2020-05-05,Dissolved oxygen (DO),11.7484,synthetic_physics
2020-05-05,Chlorophyll a,19.2913,synthetic_physics
2020-05-05,Turbidity,18.6393,synthetic_physics
2020-05-12,Phosphorus,0.2755,synthetic_physics
2020-05-12,Nitrogen,2.5917,synthetic_physics
2020-05-12,Dissolved oxygen (DO),11.6795,synthetic_physics
2020-05-12,Chlorophyll a,22.8246,synthetic_physics
2020-05-12,Turbidity,16.7572,synthetic_physics
2020-05-19,Phosphorus,0.3793,synthetic_physics
2020-05-19,Nitrogen,3.9471,synthetic_physics
2020-05-19,Dissolved oxygen (DO),11.3354,synthetic_physics
2020-05-19,Chlorophyll a,33.128,synthetic_physics
2020-05-19,Turbidity,24.6799,synthetic_physics
2020-05-26,Phosphorus,0.4344,synthetic_physics
2020-05-26,Nitrogen,3.875,synthetic_physics
2020-05-26,Dissolved oxygen (DO),10.5733,synthetic_physics
2020-05-26,Chlorophyll a,41.566,synthetic_physics
2020-05-26,Turbidity,26.6491,synthetic_physics
2020-06-02,Phosphorus,0.275,synthetic_physics
2020-06-02,Nitrogen,2.8955,synthetic_physics
2020-06-02,Dissolved oxygen (DO),10.2766,synthetic_physics
2020-06-02,Chlorophyll a,30.4491,synthetic_physics
2020-06-02,Turbidity,21.4934,synthetic_physics
2020-06-09,Phosphorus,0.2947,synthetic_physics
2020-06-09,Nitrogen,3.3142,synthetic_physics
2020-06-09,Dissolved oxygen (DO),8.9949,synthetic_physics
2020-06-09,Chlorophyll a,38.8222,synthetic_physics
2020-06-09,Turbidity,17.8257,synthetic_physics
2020-06-16,Phosphorus,0.3042,synthetic_physics
2020-06-16,Nitrogen,2.6727,synthetic_physics
2020-06-16,Dissolved oxygen (DO),8.6832,synthetic_physics
2020-06-16,Chlorophyll a,28.759,synthetic_physics
2020-06-16,Turbidity,18.7658,synthetic_physics
2020-06-23,Phosphorus,0.3347,synthetic_physics
2020-06-23,Nitrogen,3.2333,synthetic_physics
2020-06-23,Dissolved oxygen (DO),9.2334,synthetic_physics
2020-06-23,Chlorophyll a,39.566,synthetic_physics
2020-06-23,Turbidity,19.9588,synthetic_physics
2020-06-30,Phosphorus,0.34,synthetic_physics
2020-06-30,Nitrogen,3.8064,synthetic_physics
2020-06-30,Dissolved oxygen (DO),8.041,synthetic_physics
2020-06-30,Chlorophyll a,47.7656,synthetic_physics
2020-06-30,Turbidity,24.8771,synthetic_physics
2020-07-07,Phosphorus,0.3099,synthetic_physics
2020-07-07,Nitrogen,2.5179,synthetic_physics
2020-07-07,Dissolved oxygen (DO),8.0286,synthetic_physics
2020-07-07,Chlorophyll a,36.3149,synthetic_physics
2020-07-07,Turbidity,22.2854,synthetic_physics
2020-07-14,Phosphorus,0.2921,synthetic_physics
2020-07-14,Nitrogen,2.9831,synthetic_physics
2020-07-14,Dissolved oxygen (DO),7.6008,synthetic_physics
2020-07-14,Chlorophyll a,35.746,synthetic_physics
2020-07-14,Turbidity,19.5024,synthetic_physics
2020-07-21,Phosphorus,0.2873,synthetic_physics
2020-07-21,Nitrogen,2.8424,synthetic_physics
2020-07-21,Dissolved oxygen (DO),7.6598,synthetic_physics
2020-07-21,Chlorophyll a,37.7079,synthetic_physics
2020-07-21,Turbidity,17.6217,synthetic_physics
2020-07-28,Phosphorus,0.2113,synthetic_physics
2020-07-28,Nitrogen,2.5332,synthetic_physics
2020-07-28,Dissolved oxygen (DO),7.0294,synthetic_physics
2020-07-28,Chlorophyll a,37.7987,synthetic_physics
2020-07-28,Turbidity,11.9543,synthetic_physics
2020-08-04,Phosphorus,0.3432,synthetic_physics
2020-08-04,Nitrogen,4.5457,synthetic_physics
2020-08-04,Dissolved oxygen (DO),7.9968,synthetic_physics
2020-08-04,Chlorophyll a,48.959,synthetic_physics
2020-08-04,Turbidity,22.3194,synthetic_physics
2020-08-11,Phosphorus,0.3836,synthetic_physics
2020-08-11,Nitrogen,4.491,synthetic_physics
2020-08-11,Dissolved oxygen (DO),7.7132,synthetic_physics
2020-08-11,Chlorophyll a,48.251,synthetic_physics
2020-08-11,Turbidity,22.5985,synthetic_physics
2020-08-18,Phosphorus,0.3984,synthetic_physics
2020-08-18,Nitrogen,3.2775,synthetic_physics
2020-08-18,Dissolved oxygen (DO),7.9905,synthetic_physics
2020-08-18,Chlorophyll a,48.9187,synthetic_physics
2020-08-18,Turbidity,19.6099,synthetic_physics
2020-08-25,Phosphorus,0.3217,synthetic_physics
2020-08-25,Nitrogen,2.7851,synthetic_physics
2020-08-25,Dissolved oxygen (DO),7.7745,synthetic_physics
2020-08-25,Chlorophyll a,47.5598,synthetic_physics
2020-08-25,Turbidity,24.3567,synthetic_physics
2020-09-01,Phosphorus,0.3702,synthetic_physics
2020-09-01,Nitrogen,4.7426,synthetic_physics
2020-09-01,Dissolved oxygen (DO),7.5335,synthetic_physics
2020-09-01,Chlorophyll a,37.2274,synthetic_physics
2020-09-01,Turbidity,22.8365,synthetic_physics
2020-09-08,Phosphorus,0.3742,synthetic_physics
2020-09-08,Nitrogen,3.8745,synthetic_physics
2020-09-08,Dissolved oxygen (DO),8.1276,synthetic_physics
2020-09-08,Chlorophyll a,44.6483,synthetic_physics
2020-09-08,Turbidity,20.191,synthetic_physics
2020-09-15,Phosphorus,0.3296,synthetic_physics
2020-09-15,Nitrogen,3.7581,synthetic_physics
2020-09-15,Dissolved oxygen (DO),8.732,synthetic_physics
2020-09-15,Chlorophyll a,37.9712,synthetic_physics
2020-09-15,Turbidity,17.3824,synthetic_physics
2020-09-22,Phosphorus,0.2962,synthetic_physics
2020-09-22,Nitrogen,3.9786,synthetic_physics
2020-09-22,Dissolved oxygen (DO),8.7828,synthetic_physics
2020-09-22,Chlorophyll a,43.0223,synthetic_physics
2020-09-22,Turbidity,17.2318,synthetic_physics
2020-09-29,Phosphorus,0.2072,synthetic_physics
2020-09-29,Nitrogen,3.1222,synthetic_physics
2020-09-29,Dissolved oxygen (DO),9.0746,synthetic_physics
2020-09-29,Chlorophyll a,31.4982,synthetic_physics
2020-09-29,Turbidity,10.7472,synthetic_physics
2020-10-06,Phosphorus,0.3159,synthetic_physics
2020-10-06,Nitrogen,3.3468,synthetic_physics
2020-10-06,Dissolved oxygen (DO),9.7227,synthetic_physics
2020-10-06,Chlorophyll a,38.2229,synthetic_physics
2020-10-06,Turbidity,16.5263,synthetic_physics
2020-10-13,Phosphorus,0.2865,synthetic_physics
2020-10-13,Nitrogen,3.6353,synthetic_physics
2020-10-13,Dissolved oxygen (DO),10.1689,synthetic_physics
2020-10-13,Chlorophyll a,38.2592,synthetic_physics
2020-10-13,Turbidity,16.6291,synthetic_physics
2020-10-20,Phosphorus,0.2326,synthetic_physics
2020-10-20,Nitrogen,1.8266,synthetic_physics
2020-10-20,Dissolved oxygen (DO),10.9558,synthetic_physics
2020-10-20,Chlorophyll a,40.2916,synthetic_physics
2020-10-20,Turbidity,17.4985,synthetic_physics
2020-10-27,Phosphorus,0.2189,synthetic_physics
2020-10-27,Nitrogen,3.0803,synthetic_physics
2020-10-27,Dissolved oxygen (DO),12.5415,synthetic_physics
2020-10-27,Chlorophyll a,43.6137,synthetic_physics
2020-10-27,Turbidity,15.4916,synthetic_physics
2020-11-03,Phosphorus,0.2853,synthetic_physics
2020-11-03,Nitrogen,2.5757,synthetic_physics
2020-11-03,Dissolved oxygen (DO),12.0151,synthetic_physics
2020-11-03,Chlorophyll a,33.7664,synthetic_physics
2020-11-03,Turbidity,16.1042,synthetic_physics
2020-11-10,Phosphorus,0.2558,synthetic_physics
2020-11-10,Nitrogen,2.6316,synthetic_physics
2020-11-10,Dissolved oxygen (DO),11.2305,synthetic_physics
2020-11-10,Chlorophyll a,39.2316,synthetic_physics
2020-11-10,Turbidity,19.1512,synthetic_physics
2020-11-17,Phosphorus,0.2832,synthetic_physics
2020-11-17,Nitrogen,3.6073,synthetic_physics
2020-11-17,Dissolved oxygen (DO),13.198,synthetic_physics
