ActivityStartDate,CharacteristicName,ResultMeasureValue,source
2019-03-05,Nitrogen,5.0537,synthetic_physics
2019-03-05,Dissolved oxygen (DO),14.0,synthetic_physics
2019-03-05,Chlorophyll a,40.6547,synthetic_physics
2019-03-05,Turbidity,45.7898,synthetic_physics
2019-03-12,Phosphorus,0.506,synthetic_physics
2019-03-12,Nitrogen,3.3995,synthetic_physics
2019-03-12,Dissolved oxygen (DO),14.0,synthetic_physics
2019-03-12,Chlorophyll a,29.5684,synthetic_physics
2019-03-12,Turbidity,34.0611,synthetic_physics
2019-03-19,Phosphorus,0.3015,synthetic_physics
2019-03-19,Nitrogen,1.699,synthetic_physics
2019-03-19,Dissolved oxygen (DO),14.0,synthetic_physics
2019-03-19,Chlorophyll a,9.6104,synthetic_physics
2019-03-19,Turbidity,19.5972,synthetic_physics
2019-03-26,Phosphorus,0.1922,synthetic_physics
2019-03-26,Nitrogen,1.5085,synthetic_physics
2019-03-26,Dissolved oxygen (DO),14.0,synthetic_physics
2019-03-26,Chlorophyll a,1.0,synthetic_physics
2019-03-26,Turbidity,13.8399,synthetic_physics
2019-04-02,Phosphorus,0.2171,synthetic_physics
2019-04-02,Nitrogen,1.6614,synthetic_physics
2019-04-02,Dissolved oxygen (DO),14.0,synthetic_physics
2019-04-02,Chlorophyll a,5.6508,synthetic_physics
2019-04-02,Turbidity,10.1444,synthetic_physics
2019-04-09,Phosphorus,0.1942,synthetic_physics
2019-04-09,Nitrogen,2.434,synthetic_physics
2019-04-09,Dissolved oxygen (DO),13.9212,synthetic_physics
2019-04-09,Chlorophyll a,12.2044,synthetic_physics
2019-04-09,Turbidity,6.0062,synthetic_physics
2019-04-16,Phosphorus,0.213,synthetic_physics
2019-04-16,Nitrogen,1.807,synthetic_physics
2019-04-16,Dissolved oxygen (DO),13.8298,synthetic_physics
2019-04-16,Chlorophyll a,5.6017,synthetic_physics
2019-04-16,Turbidity,7.8993,synthetic_physics
2019-04-23,Phosphorus,0.2421,synthetic_physics
2019-04-23,Nitrogen,2.2573,synthetic_physics
2019-04-23,Dissolved oxygen (DO),13.3355,synthetic_physics
2019-04-23,Chlorophyll a,3.5126,synthetic_physics
2019-04-23,Turbidity,13.5927,synthetic_physics
2019-04-30,Phosphorus,0.3168,synthetic_physics
2019-04-30,Nitrogen,3.0153,synthetic_physics
2019-04-30,Dissolved oxygen (DO),12.6171,synthetic_physics
2019-04-30,Chlorophyll a,4.5887,synthetic_physics
2019-04-30,Turbidity,21.6046,synthetic_physics
2019-05-07,Phosphorus,0.3541,synthetic_physics
2019-05-07,Nitrogen,3.2346,synthetic_physics
2019-05-07,Dissolved oxygen (DO),11.9234,synthetic_physics
2019-05-07,Chlorophyll a,6.8759,synthetic_physics
2019-05-07,Turbidity,21.5244,synthetic_physics
2019-05-14,Phosphorus,0.2101,synthetic_physics
2019-05-14,Nitrogen,2.3629,synthetic_physics
2019-05-14,Dissolved oxygen (DO),11.9307,synthetic_physics
2019-05-14,Chlorophyll a,9.9284,synthetic_physics
2019-05-14,Turbidity,14.4385,synthetic_physics
2019-05-21,Phosphorus,0.1388,synthetic_physics
2019-05-21,Nitrogen,1.9489,synthetic_physics
2019-05-21,Dissolved oxygen (DO),11.3509,synthetic_physics
2019-05-21,Chlorophyll a,7.3589,synthetic_physics
2019-05-21,Turbidity,9.4513,synthetic_physics
2019-05-28,Phosphorus,0.2455,synthetic_physics
2019-05-28,Nitrogen,3.3968,synthetic_physics
2019-05-28,Dissolved oxygen (DO),11.2151,synthetic_physics
2019-05-28,Chlorophyll a,17.0313,synthetic_physics
2019-05-28,Turbidity,14.5248,synthetic_physics
2019-06-04,Phosphorus,0.224,synthetic_physics
2019-06-04,Nitrogen,2.5424,synthetic_physics
2019-06-04,Dissolved oxygen (DO),10.2225,synthetic_physics
2019-06-04,Chlorophyll a,32.9198,synthetic_physics
2019-06-04,Turbidity,16.0178,synthetic_physics
2019-06-11,Phosphorus,0.2718,synthetic_physics
2019-06-11,Nitrogen,2.6227,synthetic_physics
2019-06-11,Dissolved oxygen (DO),9.1195,synthetic_physics
2019-06-11,Chlorophyll a,29.3679,synthetic_physics
2019-06-11,Turbidity,18.1071,synthetic_physics
2019-06-18,Phosphorus,0.2873,synthetic_physics
2019-06-18,Nitrogen,2.3002,synthetic_physics
2019-06-18,Dissolved oxygen (DO),9.7167,synthetic_physics
2019-06-18,Chlorophyll a,18.9211,synthetic_physics
2019-06-18,Turbidity,18.1338,synthetic_physics
2019-06-25,Phosphorus,0.3208,synthetic_physics
2019-06-25,Nitrogen,2.3699,synthetic_physics
2019-06-25,Dissolved oxygen (DO),9.1809,synthetic_physics
2019-06-25,Chlorophyll a,28.6121,synthetic_physics
2019-06-25,Turbidity,16.2961,synthetic_physics
2019-07-02,Phosphorus,0.2511,synthetic_physics
2019-07-02,Nitrogen,3.0034,synthetic_physics
2019-07-02,Dissolved oxygen (DO),8.2076,synthetic_physics
2019-07-02,Chlorophyll a,32.5397,synthetic_physics
2019-07-02,Turbidity,15.7884,synthetic_physics
2019-07-09,Phosphorus,0.2448,synthetic_physics
2019-07-09,Nitrogen,2.4879,synthetic_physics
2019-07-09,Dissolved oxygen (DO),8.1725,synthetic_physics
2019-07-09,Chlorophyll a,35.9662,synthetic_physics
2019-07-09,Turbidity,10.2624,synthetic_physics
2019-07-16,Phosphorus,0.2864,synthetic_physics
2019-07-16,Nitrogen,3.7902,synthetic_physics
2019-07-16,Dissolved oxygen (DO),7.6175,synthetic_physics
2019-07-16,Chlorophyll a,35.0318,synthetic_physics
2019-07-16,Turbidity,17.9754,synthetic_physics
2019-07-23,Phosphorus,0.3056,synthetic_physics
2019-07-23,Nitrogen,2.6251,synthetic_physics
2019-07-23,Dissolved oxygen (DO),10.8463,synthetic_physics
2019-07-23,Chlorophyll a,39.0786,synthetic_physics
2019-07-23,Turbidity,18.5027,synthetic_physics
2019-07-30,Phosphorus,0.324,synthetic_physics
2019-07-30,Nitrogen,3.5534,synthetic_physics
2019-07-30,Dissolved oxygen (DO),9.217,synthetic_physics
2019-07-30,Chlorophyll a,39.7581,synthetic_physics
2019-07-30,Turbidity,20.5004,synthetic_physics
2019-08-06,Phosphorus,0.2878,synthetic_physics
2019-08-06,Nitrogen,4.306,synthetic_physics
2019-08-06,Dissolved oxygen (DO),7.7607,synthetic_physics
2019-08-06,Chlorophyll a,34.5166,synthetic_physics
2019-08-06,Turbidity,20.0162,synthetic_physics
2019-08-13,Phosphorus,0.2923,synthetic_physics
2019-08-13,Nitrogen,4.1109,synthetic_physics
2019-08-13,Dissolved oxygen (DO),8.1096,synthetic_physics
2019-08-13,Chlorophyll a,37.9789,synthetic_physics
2019-08-13,Turbidity,21.0843,synthetic_physics
2019-08-20,Phosphorus,0.3203,synthetic_physics
2019-08-20,Nitrogen,4.1236,synthetic_physics
2019-08-20,Dissolved oxygen (DO),8.4055,synthetic_physics
2019-08-20,Chlorophyll a,39.865,synthetic_physics
2019-08-20,Turbidity,17.7132,synthetic_physics
2019-08-27,Phosphorus,0.2711,synthetic_physics
2019-08-27,Nitrogen,3.0111,synthetic_physics
2019-08-27,Dissolved oxygen (DO),8.2558,synthetic_physics
2019-08-27,Chlorophyll a,40.5928,synthetic_physics
2019-08-27,Turbidity,18.368,synthetic_physics
2019-09-03,Phosphorus,0.2892,synthetic_physics
2019-09-03,Nitrogen,3.2943,synthetic_physics
2019-09-03,Dissolved oxygen (DO),8.4966,synthetic_physics
2019-09-03,Chlorophyll a,36.1745,synthetic_physics
2019-09-03,Turbidity,22.1811,synthetic_physics
2019-09-10,Phosphorus,0.2738,synthetic_physics
2019-09-10,Nitrogen,2.8464,synthetic_physics
2019-09-10,Dissolved oxygen (DO),8.3204,synthetic_physics
2019-09-10,Chlorophyll a,39.061,synthetic_physics
2019-09-10,Turbidity,15.4584,synthetic_physics
2019-09-17,Phosphorus,0.2652,synthetic_physics
2019-09-17,Nitrogen,3.4594,synthetic_physics
2019-09-17,Dissolved oxygen (DO),8.6667,synthetic_physics
2019-09-17,Chlorophyll a,31.2815,synthetic_physics
2019-09-17,Turbidity,12.1487,synthetic_physics
2019-09-24,Phosphorus,0.2309,synthetic_physics
2019-09-24,Nitrogen,3.585,synthetic_physics
2019-09-24,Dissolved oxygen (DO),8.5981,synthetic_physics
2019-09-24,Chlorophyll a,27.8784,synthetic_physics
2019-09-24,Turbidity,14.7564,synthetic_physics
2019-10-01,Phosphorus,0.2655,synthetic_physics
2019-10-01,Nitrogen,2.7304,synthetic_physics
2019-10-01,Dissolved oxygen (DO),9.2227,synthetic_physics
2019-10-01,Chlorophyll a,33.5184,synthetic_physics
2019-10-01,Turbidity,13.36,synthetic_physics
2019-10-08,Phosphorus,0.2321,synthetic_physics
2019-10-08,Nitrogen,3.2715,synthetic_physics
2019-10-08,Dissolved oxygen (DO),10.7181,synthetic_physics
2019-10-08,Chlorophyll a,37.3714,synthetic_physics
2019-10-08,Turbidity,10.6808,synthetic_physics
2019-10-15,Phosphorus,0.2144,synthetic_physics
2019-10-15,Nitrogen,3.2054,synthetic_physics
2019-10-15,Dissolved oxygen (DO),11.2253,synthetic_physics
2019-10-15,Chlorophyll a,34.4499,synthetic_physics
2019-10-15,Turbidity,21.7301,synthetic_physics
2019-10-22,Phosphorus,0.2593,synthetic_physics
2019-10-22,Nitrogen,3.4873,synthetic_physics
2019-10-22,Dissolved oxygen (DO),11.3838,synthetic_physics
2019-10-22,Chlorophyll a,34.8898,synthetic_physics
2019-10-22,Turbidity,14.4244,synthetic_physics
2019-10-29,Phosphorus,0.2519,synthetic_physics
2019-10-29,Nitrogen,2.425,synthetic_physics
2019-10-29,Dissolved oxygen (DO),11.8438,synthetic_physics
2019-10-29,Chlorophyll a,25.878,synthetic_physics
2019-10-29,Turbidity,14.401,synthetic_physics
2019-11-05,Phosphorus,0.3311,synthetic_physics
2019-11-05,Nitrogen,2.1179,synthetic_physics
2019-11-05,Dissolved oxygen (DO),12.9488,synthetic_physics
2019-11-05,Chlorophyll a,23.4222,synthetic_physics
2019-11-05,Turbidity,16.5285,synthetic_physics
2019-11-12,Phosphorus,0.272,synthetic_physics
2019-11-12,Nitrogen,2.8285,synthetic_physics
2019-11-12,Dissolved oxygen (DO),13.2563,synthetic_physics
2019-11-12,Chlorophyll a,23.2061,synthetic_physics
2019-11-12,Turbidity,16.5442,synthetic_physics
2019-11-19,Phosphorus,0.2009,synthetic_physics
2019-11-19,Nitrogen,2.6454,synthetic_physics
2019-11-19,Dissolved oxygen (DO),13.325,synthetic_physics
2019-11-19,Chlorophyll a,18.7401,synthetic_physics
2019-11-19,Turbidity,17.1733,synthetic_physics
2019-11-26,Phosphorus,0.1784,synthetic_physics
2019-11-26,Nitrogen,1.1214,synthetic_physics
2019-11-26,Dissolved oxygen (DO),13.4358,synthetic_physics
2019-11-26,Chlorophyll a,16.7383,synthetic_physics
2019-11-26,Turbidity,11.2626,synthetic_physics
2019-12-03,Phosphorus,0.0733,synthetic_physics
2019-12-03,Nitrogen,1.5496,synthetic_physics
2019-12-03,Dissolved oxygen (DO),14.0,synthetic_physics
2019-12-03,Chlorophyll a,26.2535,synthetic_physics
2019-12-03,Turbidity,2.1332,synthetic_physics
2019-12-10,Phosphorus,0.1718,synthetic_physics
2019-12-10,Nitrogen,1.8102,synthetic_physics
2019-12-10,Dissolved oxygen (DO),14.0,synthetic_physics
2019-12-10,Chlorophyll a,32.6521,synthetic_physics
2019-12-10,Turbidity,11.3292,synthetic_physics
2019-12-17,Phosphorus,0.5014,synthetic_physics
2019-12-17,Nitrogen,4.4891,synthetic_physics
2019-12-17,Dissolved oxygen (DO),14.0,synthetic_physics
2019-12-17,Chlorophyll a,30.9442,synthetic_physics
2019-12-17,Turbidity,30.6137,synthetic_physics
2019-12-24,Phosphorus,0.4751,synthetic_physics
2019-12-24,Nitrogen,4.457,synthetic_physics
2019-12-24,Dissolved oxygen (DO),14.0,synthetic_physics
2019-12-24,Chlorophyll a,30.0488,synthetic_physics
2019-12-24,Turbidity,32.4092,synthetic_physics
2019-12-31,Phosphorus,0.4247,synthetic_physics
2019-12-31,Nitrogen,3.5934,synthetic_physics
2019-12-31,Dissolved oxygen (DO),13.7126,synthetic_physics
2019-12-31,Chlorophyll a,24.879,synthetic_physics
2019-12-31,Turbidity,27.5806,synthetic_physics
2020-01-07,Phosphorus,0.4066,synthetic_physics
2020-01-07,Nitrogen,4.2561,synthetic_physics
2020-01-07,Dissolved oxygen (DO),14.0,synthetic_physics
2020-01-07,Chlorophyll a,25.5879,synthetic_physics
2020-01-07,Turbidity,27.6445,synthetic_physics
2020-01-14,Phosphorus,0.461,synthetic_physics
2020-01-14,Nitrogen,2.5516,synthetic_physics
2020-01-14,Dissolved oxygen (DO),14.0,synthetic_physics
2020-01-14,Chlorophyll a,23.9936,synthetic_physics
2020-01-14,Turbidity,25.564,synthetic_physics
2020-01-21,Phosphorus,0.4109,synthetic_physics
2020-01-21,Nitrogen,3.2107,synthetic_physics
2020-01-21,Dissolved oxygen (DO),14.0,synthetic_physics
2020-01-21,Chlorophyll a,20.654,synthetic_physics
2020-01-21,Turbidity,24.7071,synthetic_physics
2020-01-28,Phosphorus,0.3613,synthetic_physics
2020-01-28,Nitrogen,3.2959,synthetic_physics
2020-01-28,Dissolved oxygen (DO),14.0,synthetic_physics
2020-01-28,Chlorophyll a,10.7094,synthetic_physics
2020-01-28,Turbidity,26.8395,synthetic_physics
2020-02-04,Phosphorus,0.2319,synthetic_physics
2020-02-04,Nitrogen,2.2047,synthetic_physics
2020-02-04,Dissolved oxygen (DO),14.0,synthetic_physics
2020-02-04,Chlorophyll a,10.2193,synthetic_physics
2020-02-04,Turbidity,15.5261,synthetic_physics
2020-02-11,Phosphorus,0.7224,synthetic_physics
2020-02-11,Nitrogen,4.7254,synthetic_physics
2020-02-11,Dissolved oxygen (DO),14.0,synthetic_physics
2020-02-11,Chlorophyll a,12.597,synthetic_physics
2020-02-11,Turbidity,47.6775,synthetic_physics
2020-02-18,Phosphorus,0.5422,synthetic_physics
2020-02-18,Nitrogen,4.2422,synthetic_physics
2020-02-18,Dissolved oxygen (DO),14.0,synthetic_physics
2020-02-18,Chlorophyll a,17.7953,synthetic_physics
2020-02-18,Turbidity,37.0587,synthetic_physics
2020-02-25,Phosphorus,0.3309,synthetic_physics
2020-02-25,Nitrogen,2.2599,synthetic_physics
2020-02-25,Dissolved oxygen (DO),14.0,synthetic_physics
2020-02-25,Chlorophyll a,16.0683,synthetic_physics
2020-02-25,Turbidity,21.9181,synthetic_physics
2020-03-03,Phosphorus,0.2174,synthetic_physics
2020-03-03,Nitrogen,2.3521,synthetic_physics
2020-03-03,Dissolved oxygen (DO),14.0,synthetic_physics
2020-03-03,Chlorophyll a,10.8355,synthetic_physics
2020-03-03,Turbidity,12.687,synthetic_physics
2020-03-10,Phosphorus,0.1711,synthetic_physics
2020-03-10,Nitrogen,2.0141,synthetic_physics
2020-03-10,Dissolved oxygen (DO),14.0,synthetic_physics
2020-03-10,Chlorophyll a,9.3134,synthetic_physics
2020-03-10,Turbidity,13.1628,synthetic_physics
2020-03-17,Phosphorus,0.1699,synthetic_physics
2020-03-17,Nitrogen,1.8052,synthetic_physics
2020-03-17,Dissolved oxygen (DO),14.0,synthetic_physics
2020-03-17,Chlorophyll a,4.2972,synthetic_physics
2020-03-17,Turbidity,9.8643,synthetic_physics
2020-03-24,Phosphorus,0.1584,synthetic_physics
2020-03-24,Nitrogen,1.7479,synthetic_physics
2020-03-24,Dissolved oxygen (DO),14.0,synthetic_physics
2020-03-24,Chlorophyll a,11.7557,synthetic_physics
2020-03-24,Turbidity,7.1691,synthetic_physics
2020-03-31,Phosphorus,0.1371,synthetic_physics
2020-03-31,Nitrogen,2.0938,synthetic_physics
2020-03-31,Dissolved oxygen (DO),14.0,synthetic_physics
2020-03-31,Chlorophyll a,5.5723,synthetic_physics
2020-03-31,Turbidity,10.7694,synthetic_physics
2020-04-07,Phosphorus,0.1823,synthetic_physics
2020-04-07,Nitrogen,1.1851,synthetic_physics
2020-04-07,Dissolved oxygen (DO),13.7487,synthetic_physics
2020-04-07,Chlorophyll a,1.0,synthetic_physics
2020-04-07,Turbidity,12.9048,synthetic_physics
2020-04-14,Phosphorus,0.181,synthetic_physics
2020-04-14,Nitrogen,1.3001,synthetic_physics
2020-04-14,Dissolved oxygen (DO),13.7305,synthetic_physics
2020-04-14,Chlorophyll a,7.7822,synthetic_physics
2020-04-14,Turbidity,9.8878,synthetic_physics
2020-04-21,Phosphorus,0.1693,synthetic_physics
2020-04-21,Nitrogen,1.924,synthetic_physics
2020-04-21,Dissolved oxygen (DO),13.4306,synthetic_physics
2020-04-21,Chlorophyll a,5.1407,synthetic_physics
2020-04-21,Turbidity,10.1642,synthetic_physics
2020-04-28,Phosphorus,0.2179,synthetic_physics
2020-04-28,Nitrogen,1.287,synthetic_physics
2020-04-28,Dissolved oxygen (DO),11.563,synthetic_physics
2020-04-28,Chlorophyll a,7.5964,synthetic_physics
2020-04-28,Turbidity,12.5326,synthetic_physics
2020-05-05,Phosphorus,0.2497,synthetic_physics
2020-05-05,Nitrogen,2.9038,synthetic_physics
2020-05-05,Dissolved oxygen (DO),11.7484,synthetic_physics
2020-05-05,Chlorophyll a,12.2945,synthetic_physics
2020-05-05,Turbidity,15.0122,synthetic_physics
2020-05-12,Phosphorus,0.2453,synthetic_physics
2020-05-12,Nitrogen,2.3181,synthetic_physics
2020-05-12,Dissolved oxygen (DO),11.6795,synthetic_physics
2020-05-12,Chlorophyll a,16.7299,synthetic_physics
2020-05-12,Turbidity,14.8801,synthetic_physics
2020-05-19,Phosphorus,0.2851,synthetic_physics
2020-05-19,Nitrogen,3.2015,synthetic_physics
2020-05-19,Dissolved oxygen (DO),11.3354,synthetic_physics
2020-05-19,Chlorophyll a,19.2307,synthetic_physics
2020-05-19,Turbidity,18.5624,synthetic_physics
2020-05-26,Phosphorus,0.2594,synthetic_physics
2020-05-26,Nitrogen,2.5807,synthetic_physics
2020-05-26,Dissolved oxygen (DO),10.5733,synthetic_physics
2020-05-26,Chlorophyll a,19.866,synthetic_physics
2020-05-26,Turbidity,15.1589,synthetic_physics
2020-06-02,Phosphorus,0.2593,synthetic_physics
2020-06-02,Nitrogen,2.7443,synthetic_physics
2020-06-02,Dissolved oxygen (DO),10.2766,synthetic_physics
2020-06-02,Chlorophyll a,26.3444,synthetic_physics
2020-06-02,Turbidity,20.4573,synthetic_physics
2020-06-09,Phosphorus,0.2523,synthetic_physics
2020-06-09,Nitrogen,3.065,synthetic_physics
2020-06-09,Dissolved oxygen (DO),8.9949,synthetic_physics
2020-06-09,Chlorophyll a,33.5483,synthetic_physics
2020-06-09,Turbidity,15.0226,synthetic_physics
2020-06-16,Phosphorus,0.2573,synthetic_physics
2020-06-16,Nitrogen,2.4387,synthetic_physics
2020-06-16,Dissolved oxygen (DO),8.6832,synthetic_physics
2020-06-16,Chlorophyll a,20.1428,synthetic_physics
2020-06-16,Turbidity,15.6075,synthetic_physics
2020-06-23,Phosphorus,0.2924,synthetic_physics
2020-06-23,Nitrogen,3.0747,synthetic_physics
2020-06-23,Dissolved oxygen (DO),9.2334,synthetic_physics
2020-06-23,Chlorophyll a,27.6076,synthetic_physics
2020-06-23,Turbidity,16.8796,synthetic_physics
2020-06-30,Phosphorus,0.14,synthetic_physics
2020-06-30,Nitrogen,2.8723,synthetic_physics
2020-06-30,Dissolved oxygen (DO),8.041,synthetic_physics
2020-06-30,Chlorophyll a,31.9756,synthetic_physics
2020-06-30,Turbidity,11.1611,synthetic_physics
2020-07-07,Phosphorus,0.2771,synthetic_physics
2020-07-07,Nitrogen,2.1784,synthetic_physics
2020-07-07,Dissolved oxygen (DO),8.0286,synthetic_physics
2020-07-07,Chlorophyll a,32.0472,synthetic_physics
2020-07-07,Turbidity,20.3338,synthetic_physics
2020-07-14,Phosphorus,0.2519,synthetic_physics
2020-07-14,Nitrogen,2.7707,synthetic_physics
2020-07-14,Dissolved oxygen (DO),7.6008,synthetic_physics
2020-07-14,Chlorophyll a,33.3648,synthetic_physics
2020-07-14,Turbidity,16.6938,synthetic_physics
2020-07-21,Phosphorus,0.2968,synthetic_physics
2020-07-21,Nitrogen,2.6168,synthetic_physics
2020-07-21,Dissolved oxygen (DO),7.6598,synthetic_physics
2020-07-21,Chlorophyll a,35.9766,synthetic_physics
2020-07-21,Turbidity,18.647,synthetic_physics
2020-07-28,Phosphorus,0.2986,synthetic_physics
2020-07-28,Nitrogen,2.6571,synthetic_physics
2020-07-28,Dissolved oxygen (DO),7.0294,synthetic_physics
2020-07-28,Chlorophyll a,43.7793,synthetic_physics
2020-07-28,Turbidity,18.2725,synthetic_physics
2020-08-04,Phosphorus,0.2687,synthetic_physics
2020-08-04,Nitrogen,4.0513,synthetic_physics
2020-08-04,Dissolved oxygen (DO),7.9968,synthetic_physics
2020-08-04,Chlorophyll a,45.054,synthetic_physics
2020-08-04,Turbidity,17.6953,synthetic_physics
2020-08-11,Phosphorus,0.3251,synthetic_physics
2020-08-11,Nitrogen,4.2291,synthetic_physics
2020-08-11,Dissolved oxygen (DO),7.7132,synthetic_physics
2020-08-11,Chlorophyll a,43.7212,synthetic_physics
2020-08-11,Turbidity,18.6371,synthetic_physics
2020-08-18,Phosphorus,0.3094,synthetic_physics
2020-08-18,Nitrogen,2.8638,synthetic_physics
2020-08-18,Dissolved oxygen (DO),7.9905,synthetic_physics
2020-08-18,Chlorophyll a,43.5839,synthetic_physics
2020-08-18,Turbidity,13.8216,synthetic_physics
2020-08-25,Phosphorus,0.2506,synthetic_physics
2020-08-25,Nitrogen,2.3017,synthetic_physics
2020-08-25,Dissolved oxygen (DO),7.7745,synthetic_physics
2020-08-25,Chlorophyll a,41.1894,synthetic_physics
2020-08-25,Turbidity,19.7632,synthetic_physics
2020-09-01,Phosphorus,0.2543,synthetic_physics
2020-09-01,Nitrogen,4.0326,synthetic_physics
2020-09-01,Dissolved oxygen (DO),7.5335,synthetic_physics
2020-09-01,Chlorophyll a,28.4704,synthetic_physics
2020-09-01,Turbidity,15.2495,synthetic_physics
2020-09-08,Phosphorus,0.504,synthetic_physics
2020-09-08,Nitrogen,4.7523,synthetic_physics
2020-09-08,Dissolved oxygen (DO),8.1276,synthetic_physics
2020-09-08,Chlorophyll a,61.9279,synthetic_physics
2020-09-08,Turbidity,28.8593,synthetic_physics
2020-09-15,Phosphorus,0.6198,synthetic_physics
2020-09-15,Nitrogen,5.7122,synthetic_physics
2020-09-15,Dissolved oxygen (DO),8.732,synthetic_physics
2020-09-15,Chlorophyll a,64.2033,synthetic_physics
2020-09-15,Turbidity,36.5517,synthetic_physics
2020-09-22,Phosphorus,0.2804,synthetic_physics
2020-09-22,Nitrogen,3.8424,synthetic_physics
2020-09-22,Dissolved oxygen (DO),8.7828,synthetic_physics
2020-09-22,Chlorophyll a,37.2463,synthetic_physics
2020-09-22,Turbidity,16.2132,synthetic_physics
2020-09-29,Phosphorus,0.2493,synthetic_physics
2020-09-29,Nitrogen,3.1959,synthetic_physics
2020-09-29,Dissolved oxygen (DO),9.0746,synthetic_physics
2020-09-29,Chlorophyll a,30.7167,synthetic_physics
2020-09-29,Turbidity,13.7526,synthetic_physics
2020-10-06,Phosphorus,0.2873,synthetic_physics
2020-10-06,Nitrogen,3.1392,synthetic_physics
2020-10-06,Dissolved oxygen (DO),9.7227,synthetic_physics
2020-10-06,Chlorophyll a,33.0659,synthetic_physics
2020-10-06,Turbidity,14.7612,synthetic_physics
2020-10-13,Phosphorus,0.3082,synthetic_physics
2020-10-13,Nitrogen,3.8956,synthetic_physics
2020-10-13,Dissolved oxygen (DO),10.1689,synthetic_physics
2020-10-13,Chlorophyll a,35.3542,synthetic_physics
2020-10-13,Turbidity,18.2271,synthetic_physics
2020-10-20,Phosphorus,0.2689,synthetic_physics
2020-10-20,Nitrogen,2.0903,synthetic_physics
2020-10-20,Dissolved oxygen (DO),10.9558,synthetic_physics
2020-10-20,Chlorophyll a,41.7401,synthetic_physics
2020-10-20,Turbidity,20.087,synthetic_physics
2020-10-27,Phosphorus,0.2308,synthetic_physics
2020-10-27,Nitrogen,3.1734,synthetic_physics
2020-10-27,Dissolved oxygen (DO),12.5415,synthetic_physics
2020-10-27,Chlorophyll a,47.0207,synthetic_physics
2020-10-27,Turbidity,16.4278,synthetic_physics
2020-11-03,Phosphorus,0.2139,synthetic_physics
2020-11-03,Nitrogen,2.1895,synthetic_physics
2020-11-03,Dissolved oxygen (DO),12.0151,synthetic_physics
2020-11-03,Chlorophyll a,29.2144,synthetic_physics
2020-11-03,Turbidity,11.3737,synthetic_physics
2020-11-10,Phosphorus,0.183,synthetic_physics
2020-11-10,Nitrogen,2.2296,synthetic_physics
2020-11-10,Dissolved oxygen (DO),11.2305,synthetic_physics
2020-11-10,Chlorophyll a,33.085,synthetic_physics
2020-11-10,Turbidity,14.3261,synthetic_physics
2020-11-17,Phosphorus,0.2062,synthetic_physics
2020-11-17,Nitrogen,3.1741,synthetic_physics
2020-11-17,Dissolved oxygen (DO),13.198,synthetic_physics
