Station_ID,Station_Name,Sample_Date,Parameter_Code,Value_Flag,Value,Unit,Data_Quality
SRB00003,Zemun,2023-08-16,Chl-a,,0.0027,mg/l,Fair
SRB00003,Zemun,2023-09-20,Chl-a,,0.0029,mg/l,Fair
SRB00003,Zemun,2023-10-18,Chl-a,,0.0044,mg/l,Fair
SRB00005,Banatska Palanka,2016-04-13,Chl-a,,0.013,mg/l,Fair
SRB00005,Banatska Palanka,2016-05-12,Chl-a,,0.0107,mg/l,Fair
SRB00005,Banatska Palanka,2016-06-08,Chl-a,,0.0071,mg/l,Fair
SRB00005,Banatska Palanka,2016-07-13,Chl-a,,0.0047,mg/l,Fair
SRB00005,Banatska Palanka,2016-08-10,Chl-a,,0.0071,mg/l,Fair
SRB00005,Banatska Palanka,2016-09-14,Chl-a,,0.0071,mg/l,Fair
SRB00005,Banatska Palanka,2017-02-09,Chl-a,,0.0254,mg/l,Fair
SRB00005,Banatska Palanka,2017-04-12,Chl-a,,0.0308,mg/l,Fair
SRB00005,Banatska Palanka,2017-05-11,Chl-a,,0.0403,mg/l,Fair
SRB00005,Banatska Palanka,2017-06-15,Chl-a,,0.0298,mg/l,Fair
SRB00005,Banatska Palanka,2017-07-13,Chl-a,,0.0532,mg/l,Fair
SRB00005,Banatska Palanka,2017-08-10,Chl-a,,0.0455,mg/l,Fair
SRB00005,Banatska Palanka,2017-09-14,Chl-a,,0.0179,mg/l,Fair
SRB00005,Banatska Palanka,2018-04-19,Chl-a,,0.0037,mg/l,Fair
SRB00005,Banatska Palanka,2018-05-10,Chl-a,,0.0093,mg/l,Fair
SRB00005,Banatska Palanka,2018-06-14,Chl-a,,0.0307,mg/l,Fair
SRB00005,Banatska Palanka,2018-07-12,Chl-a,,0.0059,mg/l,Fair
SRB00005,Banatska Palanka,2018-08-09,Chl-a,,0.0063,mg/l,Fair
SRB00005,Banatska Palanka,2018-09-13,Chl-a,,0.0171,mg/l,Fair
SRB00005,Banatska Palanka,2019-04-23,Chl-a,,0.061,mg/l,Fair
SRB00005,Banatska Palanka,2019-05-23,Chl-a,,0.0205,mg/l,Fair
SRB00005,Banatska Palanka,2019-06-13,Chl-a,,0.03,mg/l,Fair
SRB00005,Banatska Palanka,2019-07-11,Chl-a,,0.0229,mg/l,Fair
SRB00005,Banatska Palanka,2019-08-08,Chl-a,,0.0356,mg/l,Fair
SRB00005,Banatska Palanka,2019-09-12,Chl-a,,0.0185,mg/l,Fair
SRB00005,Banatska Palanka,2020-05-14,Chl-a,,0.0332,mg/l,Fair
SRB00005,Banatska Palanka,2020-06-11,Chl-a,,0.0159,mg/l,Fair
SRB00005,Banatska Palanka,2020-07-16,Chl-a,,0.0101,mg/l,Fair
SRB00005,Banatska Palanka,2020-08-13,Chl-a,,0.0055,mg/l,Fair
SRB00005,Banatska Palanka,2020-09-10,Chl-a,,0.0034,mg/l,Fair
SRB00005,Banatska Palanka,2021-04-15,Chl-a,,0.0128,mg/l,Fair
SRB00005,Banatska Palanka,2021-06-10,Chl-a,,0.0259,mg/l,Fair
SRB00005,Banatska Palanka,2021-07-15,Chl-a,,0.0128,mg/l,Fair
SRB00005,Banatska Palanka,2021-08-30,Chl-a,,0.0043,mg/l,Fair
SRB00005,Banatska Palanka,2021-09-20,Chl-a,,0.0049,mg/l,Fair
SRB00005,Banatska Palanka,2022-04-18,Chl-a,,0.0061,mg/l,Fair
SRB00005,Banatska Palanka,2022-05-12,Chl-a,,0.0177,mg/l,Fair
SRB00005,Banatska Palanka,2022-06-09,Chl-a,,0.0162,mg/l,Fair
SRB00005,Banatska Palanka,2022-07-21,Chl-a,,0.0092,mg/l,Fair
SRB00005,Banatska Palanka,2022-08-31,Chl-a,,0.0049,mg/l,Fair
SRB00005,Banatska Palanka,2022-09-15,Chl-a,,0.0064,mg/l,Fair
SRB00005,Banatska Palanka,2022-10-13,Chl-a,,0.0024,mg/l,Fair
SRB00005,Banatska Palanka,2023-04-27,Chl-a,,0.0061,mg/l,Fair
SRB00005,Banatska Palanka,2023-05-11,Chl-a,,0.0086,mg/l,Fair
SRB00005,Banatska Palanka,2023-06-30,Chl-a,,0.0092,mg/l,Fair
SRB00005,Banatska Palanka,2023-07-13,Chl-a,,0.0058,mg/l,Fair
SRB00005,Banatska Palanka,2023-08-10,Chl-a,,0.0159,mg/l,Fair
SRB00005,Banatska Palanka,2023-09-14,Chl-a,,0.0027,mg/l,Fair
SRB00006,Tekija,2017-09-14,Chl-a,,0.0024,mg/l,Fair
SRB00006,Tekija,2018-04-17,Chl-a,,0.0017,mg/l,Fair
SRB00006,Tekija,2018-08-21,Chl-a,,0.0075,mg/l,Fair
SRB00006,Tekija,2019-04-22,Chl-a,,0.0025,mg/l,Fair
SRB00006,Tekija,2019-08-20,Chl-a,,0.0047,mg/l,Fair
SRB00006,Tekija,2019-09-17,Chl-a,,0.001,mg/l,Fair
SRB00006,Tekija,2020-07-14,Chl-a,,0.0102,mg/l,Fair
SRB00006,Tekija,2020-08-18,Chl-a,,0.003,mg/l,Fair
SRB00006,Tekija,2020-09-15,Chl-a,<,0.001,mg/l,Fair
SRB00006,Tekija,2020-10-13,Chl-a,,0.0017,mg/l,Fair
SRB00006,Tekija,2021-04-20,Chl-a,,0.0037,mg/l,Fair
SRB00006,Tekija,2021-06-15,Chl-a,<,0.001,mg/l,Fair
SRB00006,Tekija,2021-07-20,Chl-a,,0.0022,mg/l,Fair
SRB00006,Tekija,2021-09-23,Chl-a,,0.0021,mg/l,Fair
SRB00006,Tekija,2021-10-20,Chl-a,<,0.001,mg/l,Fair
SRB00006,Tekija,2022-05-09,Chl-a,,0.003,mg/l,Fair
SRB00006,Tekija,2022-06-14,Chl-a,,0.003,mg/l,Fair
SRB00006,Tekija,2022-08-16,Chl-a,,0.006,mg/l,Fair
SRB00006,Tekija,2022-10-06,Chl-a,,0.0021,mg/l,Fair
SRB00006,Tekija,2022-10-18,Chl-a,,0.0019,mg/l,Fair
SRB00006,Tekija,2023-04-18,Chl-a,,0.0015,mg/l,Fair
SRB00006,Tekija,2023-05-16,Chl-a,,0.0038,mg/l,Fair
SRB00006,Tekija,2023-06-20,Chl-a,,0.0013,mg/l,Fair
SRB00006,Tekija,2023-08-22,Chl-a,,0.0015,mg/l,Fair
SRB00006,Tekija,2023-09-19,Chl-a,,0.002,mg/l,Fair
SRB00006,Tekija,2023-10-17,Chl-a,<,0.001,mg/l,Fair
SRB00040,Bogojevo,2016-04-07,Chl-a,,0.0569,mg/l,Fair
SRB00040,Bogojevo,2016-05-17,Chl-a,,0.0071,mg/l,Fair
SRB00040,Bogojevo,2016-07-14,Chl-a,,0.0012,mg/l,Fair
SRB00040,Bogojevo,2016-08-04,Chl-a,<,0.001,mg/l,Fair
SRB00040,Bogojevo,2016-09-08,Chl-a,,0.0059,mg/l,Fair
SRB00040,Bogojevo,2017-04-20,Chl-a,,0.0758,mg/l,Fair
SRB00040,Bogojevo,2017-06-19,Chl-a,,0.1176,mg/l,Fair
SRB00040,Bogojevo,2017-07-31,Chl-a,,0.022,mg/l,Fair
SRB00040,Bogojevo,2017-08-15,Chl-a,,0.0183,mg/l,Fair
SRB00040,Bogojevo,2017-09-11,Chl-a,,0.0044,mg/l,Fair
SRB00040,Bogojevo,2018-04-12,Chl-a,,0.0293,mg/l,Fair
SRB00040,Bogojevo,2018-05-21,Chl-a,,0.0517,mg/l,Fair
SRB00040,Bogojevo,2018-07-03,Chl-a,,0.022,mg/l,Fair
SRB00040,Bogojevo,2018-07-24,Chl-a,,0.0298,mg/l,Fair
SRB00040,Bogojevo,2018-08-20,Chl-a,,0.0288,mg/l,Fair
SRB00040,Bogojevo,2018-09-10,Chl-a,,0.0078,mg/l,Fair
SRB00040,Bogojevo,2019-06-17,Chl-a,,0.0107,mg/l,Fair
SRB00040,Bogojevo,2019-07-29,Chl-a,,0.0502,mg/l,Fair
SRB00040,Bogojevo,2019-08-28,Chl-a,,0.0224,mg/l,Fair
SRB00040,Bogojevo,2019-09-16,Chl-a,,0.0177,mg/l,Fair
SRB00040,Bogojevo,2020-05-21,Chl-a,,0.0543,mg/l,Fair
SRB00040,Bogojevo,2020-06-08,Chl-a,,0.0442,mg/l,Fair
SRB00040,Bogojevo,2020-06-22,Chl-a,,0.007,mg/l,Fair
SRB00040,Bogojevo,2020-07-13,Chl-a,,0.011,mg/l,Fair
SRB00040,Bogojevo,2020-08-19,Chl-a,,0.018,mg/l,Fair
SRB00040,Bogojevo,2020-09-07,Chl-a,,0.004,mg/l,Fair
SRB00040,Bogojevo,2021-04-26,Chl-a,,0.0427,mg/l,Fair
SRB00040,Bogojevo,2021-06-21,Chl-a,,0.0268,mg/l,Fair
SRB00040,Bogojevo,2021-07-26,Chl-a,,0.007,mg/l,Fair
SRB00040,Bogojevo,2021-08-05,Chl-a,,0.0076,mg/l,Fair
SRB00040,Bogojevo,2021-09-16,Chl-a,,0.0049,mg/l,Fair
SRB00040,Bogojevo,2022-04-14,Chl-a,,0.0183,mg/l,Fair
SRB00040,Bogojevo,2022-05-30,Chl-a,,0.0299,mg/l,Fair
SRB00040,Bogojevo,2022-06-27,Chl-a,,0.039,mg/l,Fair
SRB00040,Bogojevo,2022-07-14,Chl-a,,0.0223,mg/l,Fair
SRB00040,Bogojevo,2022-08-11,Chl-a,,0.0122,mg/l,Fair
SRB00040,Bogojevo,2022-09-07,Chl-a,,0.0082,mg/l,Fair
SRB00040,Bogojevo,2023-04-26,Chl-a,,0.0073,mg/l,Fair
SRB00040,Bogojevo,2023-05-24,Chl-a,,0.004,mg/l,Fair
SRB00040,Bogojevo,2023-06-26,Chl-a,,0.0113,mg/l,Fair
SRB00040,Bogojevo,2023-07-31,Chl-a,,0.0171,mg/l,Fair
SRB00040,Bogojevo,2023-08-22,Chl-a,,0.0064,mg/l,Fair
SRB00040,Bogojevo,2023-09-19,Chl-a,,0.0082,mg/l,Fair
SRB00041,Smederevo,2019-04-23,Chl-a,,0.0185,mg/l,Fair
SRB00041,Smederevo,2019-06-19,Chl-a,,0.0041,mg/l,Fair
SRB00041,Smederevo,2019-07-17,Chl-a,,0.0114,mg/l,Fair
SRB00041,Smederevo,2019-08-21,Chl-a,,0.0243,mg/l,Fair
SRB00041,Smederevo,2019-09-18,Chl-a,,0.0041,mg/l,Fair
SRB00041,Smederevo,2021-06-16,Chl-a,,0.0063,mg/l,Fair
SRB00041,Smederevo,2021-08-25,Chl-a,,0.0061,mg/l,Fair
SRB00041,Smederevo,2021-09-22,Chl-a,,0.0192,mg/l,Fair
SRB00041,Smederevo,2022-04-20,Chl-a,,0.0091,mg/l,Fair
SRB00041,Smederevo,2022-06-15,Chl-a,,0.0064,mg/l,Fair
SRB00041,Smederevo,2022-08-17,Chl-a,,0.0062,mg/l,Fair
SRB00041,Smederevo,2022-09-21,Chl-a,,0.0061,mg/l,Fair
SRB00041,Smederevo,2023-04-19,Chl-a,,0.0077,mg/l,Fair
SRB00041,Smederevo,2023-05-17,Chl-a,,0.0024,mg/l,Fair
SRB00041,Smederevo,2023-06-21,Chl-a,,0.0011,mg/l,Fair
SRB00041,Smederevo,2023-08-16,Chl-a,,0.0026,mg/l,Fair
SRB00041,Smederevo,2023-09-20,Chl-a,,0.0055,mg/l,Fair
SRB00041,Smederevo,2023-10-18,Chl-a,,0.003,mg/l,Fair
