Station_ID,Station_Name,Sample_Date,Parameter_Code,Value_Flag,Value,Unit,Data_Quality
SRB00001,Bezdan,2002-01-16,NH4N,,0.2600309712,mg/l,Fair
SRB00001,Bezdan,2002-02-13,NH4N,,0.2100250152,mg/l,Fair
SRB00001,Bezdan,2002-03-13,NH4N,,0.1700202504,mg/l,Fair
SRB00001,Bezdan,2002-04-10,NH4N,,0.100011912,mg/l,Fair
SRB00001,Bezdan,2002-05-15,NH4N,,0.1700202504,mg/l,Fair
SRB00001,Bezdan,2002-06-12,NH4N,,0.0700083384,mg/l,Fair
SRB00001,Bezdan,2002-07-10,NH4N,,0.2300273976,mg/l,Fair
SRB00001,Bezdan,2002-08-14,NH4N,,0.1200142944,mg/l,Fair
SRB00001,Bezdan,2002-09-11,NH4N,,0.0700083384,mg/l,Fair
SRB00001,Bezdan,2002-10-09,NH4N,,0.1700202504,mg/l,Fair
SRB00001,Bezdan,2002-11-13,NH4N,,0.1600190592,mg/l,Fair
SRB00001,Bezdan,2002-12-11,NH4N,,0.200023824,mg/l,Fair
SRB00001,Bezdan,2003-01-15,NH4N,,0.1900226328,mg/l,Fair
SRB00001,Bezdan,2003-02-12,NH4N,,0.3800452656,mg/l,Fair
SRB00001,Bezdan,2003-03-26,NH4N,,0.100011912,mg/l,Fair
SRB00001,Bezdan,2003-04-09,NH4N,,0.0900107208,mg/l,Fair
SRB00001,Bezdan,2003-05-14,NH4N,,0.25002978,mg/l,Fair
SRB00001,Bezdan,2003-06-11,NH4N,,0.1400166768,mg/l,Fair
SRB00001,Bezdan,2003-07-09,NH4N,,0.1400166768,mg/l,Fair
SRB00001,Bezdan,2003-08-13,NH4N,,0.0800095296,mg/l,Fair
SRB00001,Bezdan,2003-09-10,NH4N,,0.100011912,mg/l,Fair
SRB00001,Bezdan,2003-10-08,NH4N,,0.1100131032,mg/l,Fair
SRB00001,Bezdan,2003-11-12,NH4N,,0.100011912,mg/l,Fair
SRB00001,Bezdan,2003-12-10,NH4N,,0.0200023824,mg/l,Fair
SRB00001,Bezdan,2013-01-09,NH4N,,0.0698841,mg/l,Fair
SRB00001,Bezdan,2013-01-09,TN,,2.9,mg/l,Fair
SRB00001,Bezdan,2013-02-06,NH4N,,0.1087086,mg/l,Fair
SRB00001,Bezdan,2013-02-06,TN,,3.2,mg/l,Fair
SRB00001,Bezdan,2013-03-06,NH4N,,0.0931788,mg/l,Fair
SRB00001,Bezdan,2013-03-06,TN,,3.8,mg/l,Fair
SRB00001,Bezdan,2013-04-03,NH4N,,0.0232947,mg/l,Fair
SRB00001,Bezdan,2013-04-03,TN,,2.7,mg/l,Fair
SRB00001,Bezdan,2013-05-08,NH4N,,0.0310596,mg/l,Fair
SRB00001,Bezdan,2013-05-08,TN,,2.0,mg/l,Fair
SRB00001,Bezdan,2013-06-05,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2013-06-05,TN,,2.2,mg/l,Fair
SRB00001,Bezdan,2013-07-03,NH4N,,0.0465894,mg/l,Fair
SRB00001,Bezdan,2013-07-03,TN,,1.6,mg/l,Fair
SRB00001,Bezdan,2013-08-07,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2013-08-07,TN,,1.1,mg/l,Fair
SRB00001,Bezdan,2013-09-04,NH4N,,0.0621192,mg/l,Fair
SRB00001,Bezdan,2013-09-04,TN,,1.7,mg/l,Fair
SRB00001,Bezdan,2013-10-02,NH4N,,0.0310596,mg/l,Fair
SRB00001,Bezdan,2013-10-02,TN,,2.0,mg/l,Fair
SRB00001,Bezdan,2013-11-06,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2013-11-06,TN,,2.3,mg/l,Fair
SRB00001,Bezdan,2013-12-04,NH4N,,0.0465894,mg/l,Fair
SRB00001,Bezdan,2014-01-28,NH4N,,0.0310596,mg/l,Fair
SRB00001,Bezdan,2014-01-28,TN,,3.4,mg/l,Fair
SRB00001,Bezdan,2014-02-05,NH4N,,0.0310596,mg/l,Fair
SRB00001,Bezdan,2014-02-05,TN,,3.4,mg/l,Fair
SRB00001,Bezdan,2014-03-05,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2014-03-05,TN,,3.2,mg/l,Fair
SRB00001,Bezdan,2014-04-02,NH4N,,0.0232947,mg/l,Fair
SRB00001,Bezdan,2014-04-02,TN,,2.4,mg/l,Fair
SRB00001,Bezdan,2014-05-07,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2014-05-07,TN,,1.8,mg/l,Fair
SRB00001,Bezdan,2014-06-04,NH4N,,0.0232947,mg/l,Fair
SRB00001,Bezdan,2014-06-04,TN,,1.9,mg/l,Fair
SRB00001,Bezdan,2014-07-02,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2014-07-02,TN,,1.3,mg/l,Fair
SRB00001,Bezdan,2014-08-06,NH4N,,0.0232947,mg/l,Fair
SRB00001,Bezdan,2014-08-06,TN,,1.5,mg/l,Fair
SRB00001,Bezdan,2014-09-10,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2014-09-10,TN,,1.4,mg/l,Fair
SRB00001,Bezdan,2014-10-01,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2014-10-01,TN,,1.7,mg/l,Fair
SRB00001,Bezdan,2014-11-05,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2014-11-05,TN,,2.0,mg/l,Fair
SRB00001,Bezdan,2014-12-03,NH4N,,0.0388245,mg/l,Fair
SRB00001,Bezdan,2014-12-03,TN,,2.2,mg/l,Fair
SRB00001,Bezdan,2015-01-14,NH4N,,0.0931788,mg/l,Fair
SRB00001,Bezdan,2015-01-14,TN,,3.1,mg/l,Fair
SRB00001,Bezdan,2015-02-04,NH4N,,0.0388245,mg/l,Fair
SRB00001,Bezdan,2015-02-04,TN,,3.8,mg/l,Fair
SRB00001,Bezdan,2015-03-04,NH4N,,0.0310596,mg/l,Fair
SRB00001,Bezdan,2015-03-04,TN,,3.3,mg/l,Fair
SRB00001,Bezdan,2015-04-01,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2015-04-01,TN,,3.1,mg/l,Fair
SRB00001,Bezdan,2015-05-06,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2015-05-06,TN,,2.1,mg/l,Fair
SRB00001,Bezdan,2015-06-03,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2015-06-03,TN,,2.9,mg/l,Fair
SRB00001,Bezdan,2015-07-08,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2015-07-08,TN,,1.7,mg/l,Fair
SRB00001,Bezdan,2015-08-05,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2015-08-05,TN,,1.9,mg/l,Fair
SRB00001,Bezdan,2015-09-02,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2015-09-02,TN,,1.9,mg/l,Fair
SRB00001,Bezdan,2015-10-07,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2015-10-07,TN,,1.7,mg/l,Fair
SRB00001,Bezdan,2015-11-12,NH4N,,0.0465894,mg/l,Fair
SRB00001,Bezdan,2015-11-12,TN,,1.9,mg/l,Fair
SRB00001,Bezdan,2015-12-02,NH4N,,0.0465894,mg/l,Fair
SRB00001,Bezdan,2016-01-13,NH4N,,0.1475331,mg/l,Fair
SRB00001,Bezdan,2016-01-13,TN,,2.9,mg/l,Fair
SRB00001,Bezdan,2016-02-03,NH4N,,0.0931788,mg/l,Fair
SRB00001,Bezdan,2016-02-03,TN,,3.1,mg/l,Fair
SRB00001,Bezdan,2016-03-02,NH4N,,0.0621192,mg/l,Fair
SRB00001,Bezdan,2016-03-02,TN,,2.9,mg/l,Fair
SRB00001,Bezdan,2016-04-06,NH4N,,0.0310596,mg/l,Fair
SRB00001,Bezdan,2016-04-06,TN,,2.2,mg/l,Fair
SRB00001,Bezdan,2016-05-04,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2016-05-04,TN,,2.0,mg/l,Fair
SRB00001,Bezdan,2016-06-01,NH4N,,0.0310596,mg/l,Fair
SRB00001,Bezdan,2016-06-01,TN,,2.2,mg/l,Fair
SRB00001,Bezdan,2016-07-06,NH4N,,0.0232947,mg/l,Fair
SRB00001,Bezdan,2016-07-06,TN,,1.6,mg/l,Fair
SRB00001,Bezdan,2016-08-03,NH4N,,0.0310596,mg/l,Fair
SRB00001,Bezdan,2016-08-03,TN,,1.9,mg/l,Fair
SRB00001,Bezdan,2016-09-07,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2016-09-07,TN,,1.6,mg/l,Fair
SRB00001,Bezdan,2016-10-05,NH4N,,0.0310596,mg/l,Fair
SRB00001,Bezdan,2016-10-05,TN,,2.0,mg/l,Fair
SRB00001,Bezdan,2016-11-02,NH4N,,0.0388245,mg/l,Fair
SRB00001,Bezdan,2016-11-02,TN,,2.0,mg/l,Fair
SRB00001,Bezdan,2016-12-07,NH4N,,0.0465894,mg/l,Fair
SRB00001,Bezdan,2016-12-07,TN,,2.5,mg/l,Fair
SRB00001,Bezdan,2017-01-11,NH4N,,0.1009437,mg/l,Fair
SRB00001,Bezdan,2017-01-11,TN,,2.6,mg/l,Fair
SRB00001,Bezdan,2017-02-01,NH4N,,0.077649,mg/l,Fair
SRB00001,Bezdan,2017-02-01,TN,,2.9,mg/l,Fair
SRB00001,Bezdan,2017-03-01,NH4N,,0.1009437,mg/l,Fair
SRB00001,Bezdan,2017-03-01,TN,,2.7,mg/l,Fair
SRB00001,Bezdan,2017-04-05,NH4N,,0.0232947,mg/l,Fair
SRB00001,Bezdan,2017-04-05,TN,,1.9,mg/l,Fair
SRB00001,Bezdan,2017-05-03,NH4N,,0.0232947,mg/l,Fair
SRB00001,Bezdan,2017-05-03,TN,,1.7,mg/l,Fair
SRB00001,Bezdan,2017-06-14,NH4N,,0.0232947,mg/l,Fair
SRB00001,Bezdan,2017-06-14,TN,,1.1,mg/l,Fair
SRB00001,Bezdan,2017-07-05,NH4N,,0.0232947,mg/l,Fair
SRB00001,Bezdan,2017-07-05,TN,,1.1,mg/l,Fair
SRB00001,Bezdan,2017-08-02,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2017-08-02,TN,,1.3,mg/l,Fair
SRB00001,Bezdan,2017-09-06,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2017-09-06,TN,,0.8,mg/l,Fair
SRB00001,Bezdan,2017-10-04,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2017-10-04,TN,,1.6,mg/l,Fair
SRB00001,Bezdan,2017-11-08,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2017-11-08,TN,,1.8,mg/l,Fair
SRB00001,Bezdan,2017-12-13,NH4N,,0.0465894,mg/l,Fair
SRB00001,Bezdan,2017-12-13,TN,,2.6,mg/l,Fair
SRB00001,Bezdan,2018-01-10,NH4N,,0.0698841,mg/l,Fair
SRB00001,Bezdan,2018-01-10,TN,,3.3,mg/l,Fair
SRB00001,Bezdan,2018-02-07,NH4N,,0.0621192,mg/l,Fair
SRB00001,Bezdan,2018-02-07,TN,,2.8,mg/l,Fair
SRB00001,Bezdan,2018-03-07,NH4N,,0.0465894,mg/l,Fair
SRB00001,Bezdan,2018-03-07,TN,,3.1,mg/l,Fair
SRB00001,Bezdan,2018-04-04,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2018-04-04,TN,,2.5,mg/l,Fair
SRB00001,Bezdan,2018-05-09,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2018-05-09,TN,,1.4,mg/l,Fair
SRB00001,Bezdan,2018-06-06,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2018-06-06,TN,,1.4,mg/l,Fair
SRB00001,Bezdan,2018-07-04,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2018-07-04,TN,,1.7,mg/l,Fair
SRB00001,Bezdan,2018-08-01,NH4N,,0.0465894,mg/l,Fair
SRB00001,Bezdan,2018-08-01,TN,,1.0,mg/l,Fair
SRB00001,Bezdan,2018-09-12,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2018-09-12,TN,,1.2,mg/l,Fair
SRB00001,Bezdan,2018-10-03,NH4N,,0.0232947,mg/l,Fair
SRB00001,Bezdan,2018-10-03,TN,,1.5,mg/l,Fair
SRB00001,Bezdan,2018-11-07,NH4N,,0.0310596,mg/l,Fair
SRB00001,Bezdan,2018-11-07,TN,,2.0,mg/l,Fair
SRB00001,Bezdan,2018-12-05,NH4N,,0.0931788,mg/l,Fair
SRB00001,Bezdan,2018-12-05,TN,,2.5,mg/l,Fair
SRB00001,Bezdan,2019-01-09,NH4N,,0.0931788,mg/l,Fair
SRB00001,Bezdan,2019-01-09,TN,,2.7,mg/l,Fair
SRB00001,Bezdan,2019-02-06,NH4N,,0.1164735,mg/l,Fair
SRB00001,Bezdan,2019-02-06,TN,,3.9,mg/l,Fair
SRB00001,Bezdan,2019-03-06,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2019-03-06,TN,,3.3,mg/l,Fair
SRB00001,Bezdan,2019-04-03,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2019-04-03,TN,,2.6,mg/l,Fair
SRB00001,Bezdan,2019-05-08,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2019-05-08,TN,,1.7,mg/l,Fair
SRB00001,Bezdan,2019-06-05,NH4N,,0.0931788,mg/l,Fair
SRB00001,Bezdan,2019-06-05,TN,,1.9,mg/l,Fair
SRB00001,Bezdan,2019-07-03,NH4N,,0.0465894,mg/l,Fair
SRB00001,Bezdan,2019-07-03,TN,,1.3,mg/l,Fair
SRB00001,Bezdan,2019-08-07,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2019-08-07,TN,,1.2,mg/l,Fair
SRB00001,Bezdan,2019-09-11,NH4N,,0.0388245,mg/l,Fair
SRB00001,Bezdan,2019-09-11,TN,,1.7,mg/l,Fair
SRB00001,Bezdan,2019-10-02,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2019-10-02,TN,,1.6,mg/l,Fair
SRB00001,Bezdan,2019-11-06,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2019-11-06,TN,,2.1,mg/l,Fair
SRB00001,Bezdan,2019-12-04,NH4N,,0.0465894,mg/l,Fair
SRB00001,Bezdan,2019-12-04,TN,,2.0,mg/l,Fair
SRB00001,Bezdan,2020-01-08,NH4N,,0.0621192,mg/l,Fair
SRB00001,Bezdan,2020-01-08,TN,,3.0,mg/l,Fair
SRB00001,Bezdan,2020-02-05,NH4N,,0.0310596,mg/l,Fair
SRB00001,Bezdan,2020-02-05,TN,,3.0,mg/l,Fair
SRB00001,Bezdan,2020-03-04,NH4N,,0.0232947,mg/l,Fair
SRB00001,Bezdan,2020-03-04,TN,,2.8,mg/l,Fair
SRB00001,Bezdan,2020-05-06,NH4N,,0.0232947,mg/l,Fair
SRB00001,Bezdan,2020-05-06,TN,,1.4,mg/l,Fair
SRB00001,Bezdan,2020-06-03,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2020-06-03,TN,,1.2,mg/l,Fair
SRB00001,Bezdan,2020-07-08,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2020-07-08,TN,,1.8,mg/l,Fair
SRB00001,Bezdan,2020-08-05,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2020-08-05,TN,,1.6,mg/l,Fair
SRB00001,Bezdan,2020-09-09,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2020-09-09,TN,,1.6,mg/l,Fair
SRB00001,Bezdan,2020-10-07,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2020-10-07,TN,,1.9,mg/l,Fair
SRB00001,Bezdan,2020-11-04,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2020-11-04,TN,,2.4,mg/l,Fair
SRB00001,Bezdan,2020-12-02,NH4N,,0.0465894,mg/l,Fair
SRB00001,Bezdan,2020-12-02,TN,,2.8,mg/l,Fair
SRB00001,Bezdan,2021-01-13,NH4N,,0.0621192,mg/l,Fair
SRB00001,Bezdan,2021-01-13,TN,,2.8,mg/l,Fair
SRB00001,Bezdan,2021-02-03,NH4N,,0.0465894,mg/l,Fair
SRB00001,Bezdan,2021-02-03,TN,,2.8,mg/l,Fair
SRB00001,Bezdan,2021-03-03,NH4N,,0.0232947,mg/l,Fair
SRB00001,Bezdan,2021-03-03,TN,,3.3,mg/l,Fair
SRB00001,Bezdan,2021-04-07,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2021-04-07,TN,,2.2,mg/l,Fair
SRB00001,Bezdan,2021-05-05,NH4N,,0.0232947,mg/l,Fair
SRB00001,Bezdan,2021-06-16,NH4N,,0.0232947,mg/l,Fair
SRB00001,Bezdan,2021-06-16,TN,,1.2,mg/l,Fair
SRB00001,Bezdan,2021-07-07,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2021-07-07,TN,,1.4,mg/l,Fair
SRB00001,Bezdan,2021-08-11,NH4N,,0.0310596,mg/l,Fair
SRB00001,Bezdan,2021-08-11,TN,,1.5,mg/l,Fair
SRB00001,Bezdan,2021-09-08,NH4N,,0.0310596,mg/l,Fair
SRB00001,Bezdan,2021-09-08,TN,,1.4,mg/l,Fair
SRB00001,Bezdan,2021-10-06,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2021-10-06,TN,,1.8,mg/l,Fair
SRB00001,Bezdan,2021-11-03,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2021-11-03,TN,,1.4,mg/l,Fair
SRB00001,Bezdan,2021-12-01,NH4N,,0.0232947,mg/l,Fair
SRB00001,Bezdan,2021-12-01,TN,,0.5,mg/l,Fair
SRB00001,Bezdan,2022-01-05,NH4N,,0.0621192,mg/l,Fair
SRB00001,Bezdan,2022-01-05,TN,,2.4,mg/l,Fair
SRB00001,Bezdan,2022-02-02,NH4N,,0.0465894,mg/l,Fair
SRB00001,Bezdan,2022-02-02,TN,,2.6,mg/l,Fair
SRB00001,Bezdan,2022-03-02,NH4N,,0.0310596,mg/l,Fair
SRB00001,Bezdan,2022-03-02,TN,,2.5,mg/l,Fair
SRB00001,Bezdan,2022-04-06,NH4N,,0.0310596,mg/l,Fair
SRB00001,Bezdan,2022-04-06,TN,,1.8,mg/l,Fair
SRB00001,Bezdan,2022-05-04,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2022-05-04,TN,,1.3,mg/l,Fair
SRB00001,Bezdan,2022-06-01,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2022-06-01,TN,,0.9,mg/l,Fair
SRB00001,Bezdan,2022-07-06,NH4N,,0.0310596,mg/l,Fair
SRB00001,Bezdan,2022-07-06,TN,,0.9,mg/l,Fair
SRB00001,Bezdan,2022-08-03,NH4N,,0.0310596,mg/l,Fair
SRB00001,Bezdan,2022-08-03,TN,,0.8,mg/l,Fair
SRB00001,Bezdan,2022-09-14,NH4N,,0.0388245,mg/l,Fair
SRB00001,Bezdan,2022-09-14,TN,,1.4,mg/l,Fair
SRB00001,Bezdan,2022-10-05,NH4N,,0.0310596,mg/l,Fair
SRB00001,Bezdan,2022-10-05,TN,,1.4,mg/l,Fair
SRB00001,Bezdan,2022-11-02,NH4N,,0.0310596,mg/l,Fair
SRB00001,Bezdan,2022-11-02,TN,,1.9,mg/l,Fair
SRB00001,Bezdan,2022-12-20,NH4N,,0.0698841,mg/l,Fair
SRB00001,Bezdan,2022-12-20,TN,,2.4,mg/l,Fair
SRB00001,Bezdan,2023-01-11,NH4N,,0.0232947,mg/l,Fair
SRB00001,Bezdan,2023-01-11,TN,,2.9,mg/l,Fair
SRB00001,Bezdan,2023-02-01,NH4N,,0.0310596,mg/l,Fair
SRB00001,Bezdan,2023-02-01,TN,,2.9,mg/l,Fair
SRB00001,Bezdan,2023-03-01,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2023-03-01,TN,,2.5,mg/l,Fair
SRB00001,Bezdan,2023-04-05,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2023-04-05,TN,,1.9,mg/l,Fair
SRB00001,Bezdan,2023-05-03,NH4N,,0.0232947,mg/l,Fair
SRB00001,Bezdan,2023-05-03,TN,,2.2,mg/l,Fair
SRB00001,Bezdan,2023-06-07,NH4N,,0.0931788,mg/l,Fair
SRB00001,Bezdan,2023-06-07,TN,,1.5,mg/l,Fair
SRB00001,Bezdan,2023-07-05,NH4N,,0.0232947,mg/l,Fair
SRB00001,Bezdan,2023-07-05,TN,,1.4,mg/l,Fair
SRB00001,Bezdan,2023-08-02,NH4N,,0.0388245,mg/l,Fair
SRB00001,Bezdan,2023-08-02,TN,,1.3,mg/l,Fair
SRB00001,Bezdan,2023-09-13,NH4N,<,0.0232947,mg/l,Fair
SRB00001,Bezdan,2023-09-13,TN,,1.7,mg/l,Fair
SRB00001,Bezdan,2023-10-04,NH4N,,0.0465894,mg/l,Fair
SRB00001,Bezdan,2023-10-04,TN,,1.6,mg/l,Fair
SRB00001,Bezdan,2023-11-08,NH4N,,0.077649,mg/l,Fair
SRB00001,Bezdan,2023-11-08,TN,,1.6,mg/l,Fair
SRB00001,Bezdan,2023-12-06,NH4N,,0.0621192,mg/l,Fair
SRB00001,Bezdan,2023-12-06,TN,,2.2,mg/l,Fair
SRB00002,Novi Sad,2000-01-18,NH4N,,0.3400405008,mg/l,Fair
SRB00002,Novi Sad,2000-02-03,NH4N,,0.5100607512,mg/l,Fair
SRB00002,Novi Sad,2000-03-09,NH4N,,0.2300273976,mg/l,Fair
SRB00002,Novi Sad,2000-05-05,NH4N,,0.1800214416,mg/l,Fair
SRB00002,Novi Sad,2000-05-30,NH4N,,0.300035736,mg/l,Fair
SRB00002,Novi Sad,2000-06-27,NH4N,<,0.0100011912,mg/l,Fair
SRB00002,Novi Sad,2000-08-01,NH4N,,0.100011912,mg/l,Fair
SRB00002,Novi Sad,2000-09-07,NH4N,,0.3100369272,mg/l,Fair
SRB00002,Novi Sad,2000-09-28,NH4N,,0.1800214416,mg/l,Fair
SRB00002,Novi Sad,2000-11-07,NH4N,,0.0900107208,mg/l,Fair
SRB00002,Novi Sad,2000-11-28,NH4N,,0.2400285888,mg/l,Fair
SRB00002,Novi Sad,2000-12-19,NH4N,,0.2900345448,mg/l,Fair
SRB00002,Novi Sad,2001-01-30,NH4N,,0.4400524128,mg/l,Fair
SRB00002,Novi Sad,2001-02-21,NH4N,,0.3100369272,mg/l,Fair
SRB00002,Novi Sad,2001-03-30,NH4N,,0.1900226328,mg/l,Fair
SRB00002,Novi Sad,2001-05-08,NH4N,,0.1600190592,mg/l,Fair
SRB00002,Novi Sad,2001-05-31,NH4N,,0.2100250152,mg/l,Fair
SRB00002,Novi Sad,2001-06-28,NH4N,,0.2200262064,mg/l,Fair
SRB00002,Novi Sad,2001-07-24,NH4N,,0.3100369272,mg/l,Fair
SRB00002,Novi Sad,2001-08-29,NH4N,,0.1400166768,mg/l,Fair
SRB00002,Novi Sad,2001-09-28,NH4N,,0.100011912,mg/l,Fair
SRB00002,Novi Sad,2001-10-26,NH4N,,0.1900226328,mg/l,Fair
SRB00002,Novi Sad,2001-12-04,NH4N,,0.4200500304,mg/l,Fair
SRB00002,Novi Sad,2001-12-27,NH4N,,0.3700440744,mg/l,Fair
SRB00002,Novi Sad,2002-01-17,NH4N,,0.5700678984,mg/l,Fair
SRB00002,Novi Sad,2002-02-27,NH4N,,0.1700202504,mg/l,Fair
SRB00002,Novi Sad,2002-03-26,NH4N,,0.3400405008,mg/l,Fair
SRB00002,Novi Sad,2002-04-12,NH4N,,0.1100131032,mg/l,Fair
SRB00002,Novi Sad,2002-05-24,NH4N,,0.150017868,mg/l,Fair
SRB00002,Novi Sad,2002-06-27,NH4N,,0.4900583688,mg/l,Fair
SRB00002,Novi Sad,2002-07-09,NH4N,,0.4200500304,mg/l,Fair
SRB00002,Novi Sad,2002-08-21,NH4N,,0.5200619424,mg/l,Fair
SRB00002,Novi Sad,2002-09-27,NH4N,,0.150017868,mg/l,Fair
SRB00002,Novi Sad,2002-10-22,NH4N,,0.150017868,mg/l,Fair
SRB00002,Novi Sad,2002-11-22,NH4N,,0.3700440744,mg/l,Fair
SRB00002,Novi Sad,2002-12-26,NH4N,,0.3800452656,mg/l,Fair
SRB00002,Novi Sad,2003-01-16,NH4N,,0.4300512216,mg/l,Fair
SRB00002,Novi Sad,2003-02-14,NH4N,,0.4200500304,mg/l,Fair
SRB00002,Novi Sad,2003-03-26,NH4N,,0.100011912,mg/l,Fair
SRB00002,Novi Sad,2003-04-10,NH4N,,0.3400405008,mg/l,Fair
SRB00002,Novi Sad,2003-05-22,NH4N,,0.3400405008,mg/l,Fair
SRB00002,Novi Sad,2003-06-12,NH4N,,0.3100369272,mg/l,Fair
SRB00002,Novi Sad,2003-07-17,NH4N,,0.2900345448,mg/l,Fair
SRB00002,Novi Sad,2003-08-28,NH4N,,0.1100131032,mg/l,Fair
SRB00002,Novi Sad,2003-09-12,NH4N,,0.0800095296,mg/l,Fair
SRB00002,Novi Sad,2003-10-21,NH4N,,0.1200142944,mg/l,Fair
SRB00002,Novi Sad,2003-11-20,NH4N,,0.4200500304,mg/l,Fair
SRB00002,Novi Sad,2003-12-18,NH4N,,0.4100488392,mg/l,Fair
