ActivityStartDate,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultDepthHeightMeasure/MeasureUnitCode,MonitoringLocationIdentifier,_name,_dist_km,ResultDetectionConditionText,ResultStatusIdentifier,ResultCommentText,source
2020-06-23,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,original
2020-07-16,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,original
2020-08-12,Phosphorus,0.006,mg/L,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,,Final,,original
2021-04-27,Dissolved oxygen (DO),12.1,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,stream field measurements,original
2021-04-29,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,original
2021-06-21,Phosphorus,0.006,mg/L,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,,Final,,original
2021-06-29,Dissolved oxygen (DO),5.58,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,stream field measurements,original
2021-07-16,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,original
2021-08-10,Phosphorus,0.005,mg/L,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,,Final,,original
2021-09-01,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,original
2021-10-21,Dissolved oxygen (DO),9.64,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,stream field measurements,original
2022-05-04,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,original
2023-05-03,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,original
2023-06-14,Dissolved oxygen (DO),8.11,mg/L,,MNPCA-S009-005,"MISSISSIPPI RIVER 2.1 MI NORTH WEST OF WEST ST PAUL, MN (RIVER MILE 841)",3.167440228310527,,Final,,original
2023-06-20,Phosphorus,0.028,mg/L,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,,Final,,original
2023-07-17,Phosphorus,0.005,mg/L,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,,Final,,original
2023-07-17,Dissolved oxygen (DO),7.93,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,,original
2023-07-18,Dissolved oxygen (DO),8.6,mg/L,,MNPCA-S009-005,"MISSISSIPPI RIVER 2.1 MI NORTH WEST OF WEST ST PAUL, MN (RIVER MILE 841)",3.167440228310527,,Final,,original
2023-08-21,Dissolved oxygen (DO),8.0,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,,original
2023-08-22,Dissolved oxygen (DO),7.63,mg/L,,MNPCA-S009-005,"MISSISSIPPI RIVER 2.1 MI NORTH WEST OF WEST ST PAUL, MN (RIVER MILE 841)",3.167440228310527,,Final,,original
2023-09-05,Dissolved oxygen (DO),7.62,mg/L,,MNPCA-S009-005,"MISSISSIPPI RIVER 2.1 MI NORTH WEST OF WEST ST PAUL, MN (RIVER MILE 841)",3.167440228310527,,Final,"Sunny, 11 mph S wind",original
2023-09-06,Dissolved oxygen (DO),6.16,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,"Cloudy, 12 mph NW wind",original
2023-10-11,Dissolved oxygen (DO),10.45,mg/L,,MNPCA-S006-523,"MISSISSIPPI RIVER AT MILE POINT 839.1, DOWNSTREAM OF ROBERT ST. BRIDGE JUST OFF SHEPARD ROAD IN ST. PAUL, MN",0.2843632467568385,,Final,,original
2024-05-02,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,original
2024-05-15,Dissolved oxygen (DO),9.08,mg/L,,MNPCA-S006-754,"MISSISSIPPI R JUST OFF SHEPARD RD AT RIVER MILE 842 IN ST. PAUL, MN",4.303702656485752,,Final,Swift moving water.,original
2024-05-23,Phosphorus,0.005,mg/L,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,,Final,,original
2024-06-12,Phosphorus,,,,MNDA_PESTICIDE-LD00357,"MNDA WET PRECIPITATION MONITORING - ST PAUL - MRP, MISSISSIPPI R WET PRECIPITATION SITE ON ROOF OF 625 ROBERT ST N ST PAUL, MN",1.2054691814806413,Below Reporting Limit,Final,,original
2024-07-22,Dissolved oxygen (DO),7.26,mg/L,,MNPCA-S006-735,"MISSISSIPPI R OFF CHILDS RD NR ST PAUL DT AIRPORT IN ST PAUL, MN",3.419584537937165,,Final,,original
2024-08-12,Dissolved oxygen (DO),8.65,mg/L,,MNPCA-S006-735,"MISSISSIPPI R OFF CHILDS RD NR ST PAUL DT AIRPORT IN ST PAUL, MN",3.419584537937165,,Final,,original
2024-09-30,Dissolved oxygen (DO),9.47,mg/L,,MNPCA-S006-735,"MISSISSIPPI R OFF CHILDS RD NR ST PAUL DT AIRPORT IN ST PAUL, MN",3.419584537937165,,Final,,original
2021-03-05,Phosphorus,0.0298,,,,,,,,,lag_MNPCA-S009-159_d1
2021-07-02,Phosphorus,0.0307,,,,,,,,,lag_MNPCA-S009-159_d1
2021-04-23,Phosphorus,0.0392,,,,,,,,,lag_MNPCA-S009-159_d1
2021-05-22,Phosphorus,0.0197,,,,,,,,,lag_MNPCA-S009-159_d1
2021-04-09,Phosphorus,0.0227,,,,,,,,,lag_MNPCA-S009-159_d1
2021-09-03,Phosphorus,0.0472,,,,,,,,,lag_MNPCA-S009-159_d1
2021-05-08,Phosphorus,0.06,,,,,,,,,lag_MNPCA-S009-159_d1
2021-08-06,Phosphorus,0.0591,,,,,,,,,lag_MNPCA-S009-159_d1
2021-08-20,Phosphorus,0.0411,,,,,,,,,lag_MNPCA-S009-159_d1
2021-06-18,Phosphorus,0.0295,,,,,,,,,lag_MNPCA-S009-159_d1
2021-07-23,Phosphorus,0.0572,,,,,,,,,lag_MNPCA-S009-159_d1
2021-06-04,Phosphorus,0.0596,,,,,,,,,lag_MNPCA-S009-159_d1
2021-01-08,Phosphorus,0.0204,,,,,,,,,lag_MNPCA-S009-159_d1
2019-06-21,Phosphorus,0.0643,,,,,,,,,lag_MNPCA-S009-159_d1
2019-03-29,Phosphorus,0.3155,,,,,,,,,lag_MNPCA-S009-159_d1
2019-09-06,Phosphorus,0.1138,,,,,,,,,lag_MNPCA-S009-159_d1
2019-04-19,Phosphorus,0.0275,,,,,,,,,lag_MNPCA-S009-159_d1
2019-06-07,Phosphorus,0.0625,,,,,,,,,lag_MNPCA-S009-159_d1
2019-05-03,Phosphorus,0.0457,,,,,,,,,lag_MNPCA-S009-159_d1
2019-08-16,Phosphorus,0.0625,,,,,,,,,lag_MNPCA-S009-159_d1
2019-07-04,Phosphorus,0.0531,,,,,,,,,lag_MNPCA-S009-159_d1
2019-08-02,Phosphorus,0.0746,,,,,,,,,lag_MNPCA-S009-159_d1
2019-01-17,Phosphorus,0.0314,,,,,,,,,lag_MNPCA-S009-159_d1
2019-05-17,Phosphorus,0.052,,,,,,,,,lag_MNPCA-S009-159_d1
2019-04-05,Phosphorus,0.1014,,,,,,,,,lag_MNPCA-S009-159_d1
2019-07-19,Phosphorus,0.3802,,,,,,,,,lag_MNPCA-S009-159_d1
2020-09-04,Phosphorus,0.0391,,,,,,,,,lag_MNPCA-S009-159_d1
2020-07-18,Phosphorus,0.02,,,,,,,,,lag_MNPCA-S009-159_d1
2020-08-21,Phosphorus,0.1223,,,,,,,,,lag_MNPCA-S009-159_d1
2020-05-22,Phosphorus,0.0311,,,,,,,,,lag_MNPCA-S009-159_d1
2020-09-18,Phosphorus,0.0454,,,,,,,,,lag_MNPCA-S009-159_d1
2020-07-03,Phosphorus,0.0198,,,,,,,,,lag_MNPCA-S009-159_d1
2020-06-19,Phosphorus,0.0518,,,,,,,,,lag_MNPCA-S009-159_d1
2020-03-13,Phosphorus,0.071,,,,,,,,,lag_MNPCA-S009-159_d1
2020-08-07,Phosphorus,0.0825,,,,,,,,,lag_MNPCA-S009-159_d1
2020-06-06,Phosphorus,0.0574,,,,,,,,,lag_MNPCA-S009-159_d1
2016-05-25,Phosphorus,0.071,,,,,,,,,lag_MNPCA-S009-159_d1
2016-04-16,Phosphorus,0.1607,,,,,,,,,lag_MNPCA-S009-159_d1
2016-01-15,Phosphorus,0.0269,,,,,,,,,lag_MNPCA-S009-159_d1
2016-08-27,Phosphorus,0.1408,,,,,,,,,lag_MNPCA-S009-159_d1
2016-07-30,Phosphorus,0.1493,,,,,,,,,lag_MNPCA-S009-159_d1
2016-02-19,Phosphorus,0.0222,,,,,,,,,lag_MNPCA-S009-159_d1
2016-09-24,Phosphorus,0.0746,,,,,,,,,lag_MNPCA-S009-159_d1
2016-05-14,Phosphorus,0.0297,,,,,,,,,lag_MNPCA-S009-159_d1
2016-06-11,Phosphorus,0.0934,,,,,,,,,lag_MNPCA-S009-159_d1
2016-06-25,Phosphorus,0.0824,,,,,,,,,lag_MNPCA-S009-159_d1
2016-08-13,Phosphorus,0.1228,,,,,,,,,lag_MNPCA-S009-159_d1
2016-07-16,Phosphorus,0.0662,,,,,,,,,lag_MNPCA-S009-159_d1
2016-09-10,Phosphorus,0.1493,,,,,,,,,lag_MNPCA-S009-159_d1
2016-04-30,Phosphorus,0.0303,,,,,,,,,lag_MNPCA-S009-159_d1
2016-03-12,Phosphorus,0.0331,,,,,,,,,lag_MNPCA-S009-159_d1
2023-11-03,Phosphorus,0.0492,,,,,,,,,lag_MNPCA-S009-159_d1
2023-08-04,Phosphorus,0.0915,,,,,,,,,lag_MNPCA-S009-159_d1
2023-06-16,Phosphorus,0.0526,,,,,,,,,lag_MNPCA-S009-159_d1
2023-10-20,Phosphorus,0.0509,,,,,,,,,lag_MNPCA-S009-159_d1
2023-07-07,Phosphorus,0.0479,,,,,,,,,lag_MNPCA-S009-159_d1
2023-04-07,Phosphorus,0.0237,,,,,,,,,lag_MNPCA-S009-159_d1
2023-03-03,Phosphorus,0.02,,,,,,,,,lag_MNPCA-S009-159_d1
2023-12-08,Phosphorus,0.0515,,,,,,,,,lag_MNPCA-S009-159_d1
2023-07-21,Phosphorus,0.0566,,,,,,,,,lag_MNPCA-S009-159_d1
2023-11-17,Phosphorus,0.0543,,,,,,,,,lag_MNPCA-S009-159_d1
2023-05-05,Phosphorus,0.0198,,,,,,,,,lag_MNPCA-S009-159_d1
2023-09-08,Phosphorus,0.049,,,,,,,,,lag_MNPCA-S009-159_d1
2023-08-18,Phosphorus,0.0492,,,,,,,,,lag_MNPCA-S009-159_d1
2023-10-06,Phosphorus,0.048,,,,,,,,,lag_MNPCA-S009-159_d1
2023-06-02,Phosphorus,0.0494,,,,,,,,,lag_MNPCA-S009-159_d1
2018-09-06,Phosphorus,0.0398,,,,,,,,,lag_MNPCA-S009-159_d1
2018-04-20,Phosphorus,0.0405,,,,,,,,,lag_MNPCA-S009-159_d1
2018-06-08,Phosphorus,0.0801,,,,,,,,,lag_MNPCA-S009-159_d1
2018-05-04,Phosphorus,0.077,,,,,,,,,lag_MNPCA-S009-159_d1
2018-06-22,Phosphorus,0.0592,,,,,,,,,lag_MNPCA-S009-159_d1
2018-07-19,Phosphorus,0.1237,,,,,,,,,lag_MNPCA-S009-159_d1
2018-03-15,Phosphorus,0.0301,,,,,,,,,lag_MNPCA-S009-159_d1
2018-04-10,Phosphorus,0.0727,,,,,,,,,lag_MNPCA-S009-159_d1
2018-07-06,Phosphorus,0.1181,,,,,,,,,lag_MNPCA-S009-159_d1
2018-08-03,Phosphorus,0.0615,,,,,,,,,lag_MNPCA-S009-159_d1
2018-05-18,Phosphorus,0.1062,,,,,,,,,lag_MNPCA-S009-159_d1
2018-08-17,Phosphorus,0.0593,,,,,,,,,lag_MNPCA-S009-159_d1
2015-10-01,Phosphorus,0.0405,,,,,,,,,lag_MNPCA-S009-159_d1
2015-08-22,Phosphorus,0.0962,,,,,,,,,lag_MNPCA-S009-159_d1
2015-10-13,Phosphorus,0.0741,,,,,,,,,lag_MNPCA-S009-159_d1
2015-09-09,Phosphorus,0.0696,,,,,,,,,lag_MNPCA-S009-159_d1
2015-09-16,Phosphorus,0.0245,,,,,,,,,lag_MNPCA-S009-159_d1
2017-05-12,Phosphorus,0.0482,,,,,,,,,lag_MNPCA-S009-159_d1
2017-05-26,Phosphorus,0.0222,,,,,,,,,lag_MNPCA-S009-159_d1
2017-04-14,Phosphorus,0.0395,,,,,,,,,lag_MNPCA-S009-159_d1
2017-07-28,Phosphorus,0.0667,,,,,,,,,lag_MNPCA-S009-159_d1
2017-04-28,Phosphorus,0.0595,,,,,,,,,lag_MNPCA-S009-159_d1
2017-08-10,Phosphorus,0.0996,,,,,,,,,lag_MNPCA-S009-159_d1
2017-02-08,Phosphorus,0.048,,,,,,,,,lag_MNPCA-S009-159_d1
2017-03-17,Phosphorus,0.0395,,,,,,,,,lag_MNPCA-S009-159_d1
2017-07-14,Phosphorus,0.0454,,,,,,,,,lag_MNPCA-S009-159_d1
2017-09-30,Phosphorus,0.0807,,,,,,,,,lag_MNPCA-S009-159_d1
2017-08-25,Phosphorus,0.1177,,,,,,,,,lag_MNPCA-S009-159_d1
2017-09-22,Phosphorus,0.0774,,,,,,,,,lag_MNPCA-S009-159_d1
2017-06-30,Phosphorus,0.0444,,,,,,,,,lag_MNPCA-S009-159_d1
2017-06-16,Phosphorus,0.0712,,,,,,,,,lag_MNPCA-S009-159_d1
2024-06-11,Phosphorus,0.086,,,,,,,,,lag_MNPCA-S009-159_d1
2024-08-01,Phosphorus,0.106,,,,,,,,,lag_MNPCA-S009-159_d1
2024-07-19,Phosphorus,0.1205,,,,,,,,,lag_MNPCA-S009-159_d1
2024-05-17,Phosphorus,0.0688,,,,,,,,,lag_MNPCA-S009-159_d1
2024-07-04,Phosphorus,0.1035,,,,,,,,,lag_MNPCA-S009-159_d1
2024-05-03,Phosphorus,0.0509,,,,,,,,,lag_MNPCA-S009-159_d1
2024-09-20,Phosphorus,0.0615,,,,,,,,,lag_MNPCA-S009-159_d1
2024-03-15,Phosphorus,0.0509,,,,,,,,,lag_MNPCA-S009-159_d1
2024-02-21,Phosphorus,0.0503,,,,,,,,,lag_MNPCA-S009-159_d1
2024-01-05,Phosphorus,0.0543,,,,,,,,,lag_MNPCA-S009-159_d1
2024-06-21,Phosphorus,0.1087,,,,,,,,,lag_MNPCA-S009-159_d1
2024-09-06,Phosphorus,0.1014,,,,,,,,,lag_MNPCA-S009-159_d1
2024-08-16,Phosphorus,0.1244,,,,,,,,,lag_MNPCA-S009-159_d1
2024-04-19,Phosphorus,0.0486,,,,,,,,,lag_MNPCA-S009-159_d1
2024-10-18,Phosphorus,0.0122,,,,,,,,,lag_MNPCA-S009-159_d1
2024-10-04,Phosphorus,0.027,,,,,,,,,lag_MNPCA-S009-159_d1
2024-04-05,Phosphorus,0.0497,,,,,,,,,lag_MNPCA-S009-159_d1
2022-11-18,Phosphorus,0.0208,,,,,,,,,lag_MNPCA-S009-159_d1
2022-08-19,Phosphorus,0.0358,,,,,,,,,lag_MNPCA-S009-159_d1
2022-04-22,Phosphorus,0.0757,,,,,,,,,lag_MNPCA-S009-159_d1
2022-04-08,Phosphorus,0.1214,,,,,,,,,lag_MNPCA-S009-159_d1
2022-03-18,Phosphorus,0.02,,,,,,,,,lag_MNPCA-S009-159_d1
2022-10-21,Phosphorus,0.0214,,,,,,,,,lag_MNPCA-S009-159_d1
2022-07-08,Phosphorus,0.1002,,,,,,,,,lag_MNPCA-S009-159_d1
2022-05-20,Phosphorus,0.048,,,,,,,,,lag_MNPCA-S009-159_d1
2022-08-05,Phosphorus,0.0206,,,,,,,,,lag_MNPCA-S009-159_d1
2022-11-04,Phosphorus,0.0204,,,,,,,,,lag_MNPCA-S009-159_d1
2022-09-16,Phosphorus,0.0212,,,,,,,,,lag_MNPCA-S009-159_d1
2022-05-06,Phosphorus,0.0832,,,,,,,,,lag_MNPCA-S009-159_d1
2022-06-03,Phosphorus,0.075,,,,,,,,,lag_MNPCA-S009-159_d1
2022-06-17,Phosphorus,0.0974,,,,,,,,,lag_MNPCA-S009-159_d1
2022-07-22,Phosphorus,0.0256,,,,,,,,,lag_MNPCA-S009-159_d1
2022-10-07,Phosphorus,0.0303,,,,,,,,,lag_MNPCA-S009-159_d1
2022-09-02,Phosphorus,0.0203,,,,,,,,,lag_MNPCA-S009-159_d1
2022-12-02,Phosphorus,0.0935,,,,,,,,,lag_MNPCA-S009-159_d1
2019-08-02,Dissolved oxygen (DO),9.4394,,,,,,,,,lag_MNPCA-S009-159_d1
2019-09-20,Dissolved oxygen (DO),9.6051,,,,,,,,,lag_MNPCA-S009-159_d1
2019-04-05,Dissolved oxygen (DO),13.8417,,,,,,,,,lag_MNPCA-S009-159_d1
2019-06-07,Dissolved oxygen (DO),9.6183,,,,,,,,,lag_MNPCA-S009-159_d1
2019-07-19,Dissolved oxygen (DO),8.3388,,,,,,,,,lag_MNPCA-S009-159_d1
2019-05-03,Dissolved oxygen (DO),12.2808,,,,,,,,,lag_MNPCA-S009-159_d1
2019-04-19,Dissolved oxygen (DO),11.988,,,,,,,,,lag_MNPCA-S009-159_d1
2019-05-17,Dissolved oxygen (DO),10.3179,,,,,,,,,lag_MNPCA-S009-159_d1
2019-08-16,Dissolved oxygen (DO),8.4621,,,,,,,,,lag_MNPCA-S009-159_d1
2019-07-04,Dissolved oxygen (DO),9.0744,,,,,,,,,lag_MNPCA-S009-159_d1
2019-06-21,Dissolved oxygen (DO),8.9973,,,,,,,,,lag_MNPCA-S009-159_d1
2019-03-29,Dissolved oxygen (DO),14.2716,,,,,,,,,lag_MNPCA-S009-159_d1
2019-09-06,Dissolved oxygen (DO),9.6293,,,,,,,,,lag_MNPCA-S009-159_d1
2019-01-17,Dissolved oxygen (DO),14.8207,,,,,,,,,lag_MNPCA-S009-159_d1
2021-07-02,Dissolved oxygen (DO),6.6473,,,,,,,,,lag_MNPCA-S009-159_d1
2021-09-17,Dissolved oxygen (DO),8.1744,,,,,,,,,lag_MNPCA-S009-159_d1
2021-05-08,Dissolved oxygen (DO),11.0074,,,,,,,,,lag_MNPCA-S009-159_d1
2021-06-04,Dissolved oxygen (DO),7.7577,,,,,,,,,lag_MNPCA-S009-159_d1
2021-08-06,Dissolved oxygen (DO),8.4995,,,,,,,,,lag_MNPCA-S009-159_d1
2021-07-23,Dissolved oxygen (DO),7.6695,,,,,,,,,lag_MNPCA-S009-159_d1
2021-04-23,Dissolved oxygen (DO),11.3735,,,,,,,,,lag_MNPCA-S009-159_d1
2021-03-05,Dissolved oxygen (DO),12.697,,,,,,,,,lag_MNPCA-S009-159_d1
2021-05-22,Dissolved oxygen (DO),9.5495,,,,,,,,,lag_MNPCA-S009-159_d1
2021-06-18,Dissolved oxygen (DO),8.7025,,,,,,,,,lag_MNPCA-S009-159_d1
2021-08-20,Dissolved oxygen (DO),8.4986,,,,,,,,,lag_MNPCA-S009-159_d1
2021-01-08,Dissolved oxygen (DO),14.2636,,,,,,,,,lag_MNPCA-S009-159_d1
2021-04-09,Dissolved oxygen (DO),11.0494,,,,,,,,,lag_MNPCA-S009-159_d1
2021-09-03,Dissolved oxygen (DO),7.1263,,,,,,,,,lag_MNPCA-S009-159_d1
2020-03-13,Dissolved oxygen (DO),14.4636,,,,,,,,,lag_MNPCA-S009-159_d1
2020-09-04,Dissolved oxygen (DO),9.156,,,,,,,,,lag_MNPCA-S009-159_d1
2020-07-03,Dissolved oxygen (DO),7.603,,,,,,,,,lag_MNPCA-S009-159_d1
2020-07-18,Dissolved oxygen (DO),8.3751,,,,,,,,,lag_MNPCA-S009-159_d1
2020-06-06,Dissolved oxygen (DO),9.5465,,,,,,,,,lag_MNPCA-S009-159_d1
