ActivityStartDate,CharacteristicName,ResultMeasureValue,ResultMeasure/MeasureUnitCode,ResultDepthHeightMeasure/MeasureUnitCode,MonitoringLocationIdentifier,_name,_dist_km,ResultDetectionConditionText,ResultStatusIdentifier,ResultCommentText,source
2020-06-15,Phosphorus,0.107,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2020-06-24,Phosphorus,0.082,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2020-07-15,Phosphorus,0.14,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2020-08-04,Phosphorus,0.12,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2020-08-11,Phosphorus,0.117,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2020-08-18,Phosphorus,0.139,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2020-09-15,Phosphorus,0.134,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2020-10-06,Phosphorus,0.084,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2020-10-27,Phosphorus,0.071,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2020-12-09,Phosphorus,0.044,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2021-01-20,Phosphorus,0.043,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2021-02-02,Phosphorus,0.044,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2021-02-24,Phosphorus,0.04,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2021-03-09,Phosphorus,0.075,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2021-03-16,Phosphorus,0.093,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2021-03-30,Phosphorus,0.108,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2021-04-12,Phosphorus,0.108,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2021-04-13,Phosphorus,0.072,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2021-04-21,Phosphorus,0.072,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2021-04-27,Phosphorus,0.055,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2021-04-28,Dissolved oxygen (DO),11.17,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,stream field measurements,original
2021-05-18,Phosphorus,0.05,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2021-06-02,Phosphorus,0.076,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2021-06-16,Phosphorus,0.076,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2021-07-01,Dissolved oxygen (DO),7.41,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,stream field measurements,original
2021-07-14,Phosphorus,0.146,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2021-08-03,Phosphorus,0.114,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2021-08-23,Phosphorus,0.142,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2021-08-23,Phosphorus,0.176,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2021-08-31,Phosphorus,0.155,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2021-09-08,Phosphorus,0.161,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2021-09-30,Phosphorus,0.119,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2021-10-26,Phosphorus,0.09,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2021-10-27,Dissolved oxygen (DO),9.66,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2021-11-09,Phosphorus,0.07,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2021-12-14,Phosphorus,0.052,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2022-01-05,Phosphorus,0.053,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2022-01-12,Phosphorus,0.046,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2022-01-12,Dissolved oxygen (DO),4.37,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2022-02-01,Phosphorus,0.044,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2022-03-01,Phosphorus,0.047,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2022-03-07,Phosphorus,0.117,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2022-03-21,Phosphorus,0.119,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2022-03-24,Phosphorus,0.134,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2022-03-30,Phosphorus,0.156,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2022-04-05,Phosphorus,0.155,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2022-04-13,Phosphorus,0.127,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2022-04-18,Phosphorus,0.136,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2022-05-02,Phosphorus,0.084,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2022-05-09,Phosphorus,0.082,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2022-05-18,Phosphorus,0.083,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2022-05-20,Phosphorus,0.092,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2022-05-23,Phosphorus,0.088,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2022-06-09,Phosphorus,0.086,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2022-06-21,Phosphorus,0.096,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2022-06-28,Phosphorus,0.115,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2022-07-11,Phosphorus,0.118,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2022-07-26,Phosphorus,0.112,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2022-08-22,Phosphorus,0.132,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2022-09-14,Dissolved oxygen (DO),6.8,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2022-10-18,Phosphorus,0.09,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2022-11-15,Phosphorus,0.059,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-01-10,Phosphorus,0.039,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-01-10,Dissolved oxygen (DO),13.84,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-02-07,Phosphorus,0.036,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-02-28,Phosphorus,0.037,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-03-13,Phosphorus,0.047,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-03-22,Phosphorus,0.055,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-03-28,Phosphorus,0.088,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-04-03,Phosphorus,0.172,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-04-10,Phosphorus,0.133,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-04-14,Phosphorus,0.158,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-04-18,Phosphorus,0.126,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-04-26,Phosphorus,0.102,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-05-01,Phosphorus,0.106,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-05-01,Dissolved oxygen (DO),10.48,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-05-01,Phosphorus,0.125,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-05-09,Dissolved oxygen (DO),9.59,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-05-09,Phosphorus,0.066,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-05-16,Phosphorus,0.086,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-05-22,Phosphorus,0.087,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-06-01,Phosphorus,0.101,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-06-13,Dissolved oxygen (DO),7.57,mg/L,,MNPCA-S016-841,"MISSISSIPPI R, S OF CR-43 BRIDGE IN WINONA, MN",0.2424578975255987,,Final,,original
2023-06-21,Phosphorus,0.096,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-06-21,Dissolved oxygen (DO),9.57,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-07-10,Dissolved oxygen (DO),9.99,mg/L,,MNPCA-S016-841,"MISSISSIPPI R, S OF CR-43 BRIDGE IN WINONA, MN",0.2424578975255987,,Final,Aphanizomenon blooms,original
2023-07-11,Phosphorus,0.096,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-08-08,Phosphorus,0.108,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-08-08,Dissolved oxygen (DO),6.41,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-08-21,Dissolved oxygen (DO),7.57,mg/L,,MNPCA-S016-841,"MISSISSIPPI R, S OF CR-43 BRIDGE IN WINONA, MN",0.2424578975255987,,Final,"Mostly cloudy, 6 mph NE wind",original
2023-08-29,Dissolved oxygen (DO),6.69,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-08-29,Phosphorus,0.185,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-09-11,Phosphorus,0.176,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-09-11,Dissolved oxygen (DO),8.0,mg/L,,MNPCA-S016-841,"MISSISSIPPI R, S OF CR-43 BRIDGE IN WINONA, MN",0.2424578975255987,,Final,"Mostly cloudy, 4 mph NW wind",original
2023-09-11,Dissolved oxygen (DO),6.2,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-09-25,Dissolved oxygen (DO),7.04,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-09-25,Phosphorus,0.148,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-10-03,Dissolved oxygen (DO),7.47,mg/L,,MNPCA-S016-841,"MISSISSIPPI R, S OF CR-43 BRIDGE IN WINONA, MN",0.2424578975255987,,Final,,original
2023-10-10,Phosphorus,0.108,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-10-10,Dissolved oxygen (DO),9.13,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-11-07,Phosphorus,0.076,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-11-29,Phosphorus,0.057,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-12-27,Dissolved oxygen (DO),12.88,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2023-12-27,Phosphorus,0.047,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-01-23,Dissolved oxygen (DO),14.07,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-01-23,Phosphorus,0.058,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-01-30,Phosphorus,0.049,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-01-30,Dissolved oxygen (DO),12.8,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-02-13,Phosphorus,0.042,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-02-22,Dissolved oxygen (DO),13.92,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-02-22,Phosphorus,0.044,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-03-14,Phosphorus,0.038,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-03-14,Dissolved oxygen (DO),12.74,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-03-18,Phosphorus,0.044,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-03-26,Phosphorus,0.039,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-03-30,Phosphorus,0.06,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-04-08,Phosphorus,0.05,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-04-26,Phosphorus,0.076,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-05-02,Phosphorus,0.075,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-05-07,Phosphorus,0.091,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-05-13,Dissolved oxygen (DO),9.44,mg/L,,MNPCA-S017-283,"MISSISSIPPI R AT EAST END BOAT RAMP IN WINONA, MN",3.081448798172256,,Final,,original
2024-05-13,Dissolved oxygen (DO),9.43,mg/L,,MNPCA-S016-841,"MISSISSIPPI R, S OF CR-43 BRIDGE IN WINONA, MN",0.2424578975255987,,Final,,original
2024-05-13,Phosphorus,0.074,mg/L,,MNPCA-S017-283,"MISSISSIPPI R AT EAST END BOAT RAMP IN WINONA, MN",3.081448798172256,,Final,,original
2024-05-14,Phosphorus,0.092,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-05-20,Phosphorus,0.074,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-05-28,Phosphorus,0.085,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-06-03,Phosphorus,0.098,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-06-10,Phosphorus,0.116,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-06-11,Dissolved oxygen (DO),6.55,mg/L,,MNPCA-S017-283,"MISSISSIPPI R AT EAST END BOAT RAMP IN WINONA, MN",3.081448798172256,,Final,High water level,original
2024-06-11,Phosphorus,0.124,mg/L,,MNPCA-S017-283,"MISSISSIPPI R AT EAST END BOAT RAMP IN WINONA, MN",3.081448798172256,,Final,,original
2024-06-20,Phosphorus,0.146,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-06-24,Phosphorus,0.158,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-06-27,Phosphorus,0.166,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-07-03,Phosphorus,0.172,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-07-10,Phosphorus,0.172,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-07-16,Dissolved oxygen (DO),6.23,mg/L,,MNPCA-S017-283,"MISSISSIPPI R AT EAST END BOAT RAMP IN WINONA, MN",3.081448798172256,,Final,,original
2024-07-16,Phosphorus,0.168,mg/L,,MNPCA-S017-283,"MISSISSIPPI R AT EAST END BOAT RAMP IN WINONA, MN",3.081448798172256,,Final,,original
2024-07-16,Phosphorus,0.17,mg/L,,MNPCA-S017-283,"MISSISSIPPI R AT EAST END BOAT RAMP IN WINONA, MN",3.081448798172256,,Final,,original
2024-07-17,Dissolved oxygen (DO),6.06,mg/L,,MNPCA-S016-841,"MISSISSIPPI R, S OF CR-43 BRIDGE IN WINONA, MN",0.2424578975255987,,Final,,original
2024-07-22,Phosphorus,0.162,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-07-29,Phosphorus,0.145,mg/L,,MNPCA-S017-283,"MISSISSIPPI R AT EAST END BOAT RAMP IN WINONA, MN",3.081448798172256,,Final,,original
2024-07-29,Dissolved oxygen (DO),7.71,mg/L,,MNPCA-S017-283,"MISSISSIPPI R AT EAST END BOAT RAMP IN WINONA, MN",3.081448798172256,,Final,,original
2024-08-08,Phosphorus,0.15,mg/L,,MNPCA-S000-096,MISSISSIPPI R. BY WINONA,4.397455890234587,,Final,,original
2024-08-13,Dissolved oxygen (DO),9.49,mg/L,,MNPCA-S016-841,"MISSISSIPPI R, S OF CR-43 BRIDGE IN WINONA, MN",0.2424578975255987,,Final,,original
2024-08-14,Phosphorus,0.154,mg/L,,MNPCA-S017-283,"MISSISSIPPI R AT EAST END BOAT RAMP IN WINONA, MN",3.081448798172256,,Final,,original
2024-08-14,Dissolved oxygen (DO),8.75,mg/L,,MNPCA-S017-283,"MISSISSIPPI R AT EAST END BOAT RAMP IN WINONA, MN",3.081448798172256,,Final,,original
2024-08-20,Phosphorus,0.143,mg/L,,MNPCA-S017-283,"MISSISSIPPI R AT EAST END BOAT RAMP IN WINONA, MN",3.081448798172256,,Final,,original
2024-08-26,Dissolved oxygen (DO),8.89,mg/L,,MNPCA-S017-283,"MISSISSIPPI R AT EAST END BOAT RAMP IN WINONA, MN",3.081448798172256,,Final,,original
2024-08-26,Phosphorus,0.123,mg/L,,MNPCA-S017-283,"MISSISSIPPI R AT EAST END BOAT RAMP IN WINONA, MN",3.081448798172256,,Final,,original
2024-09-11,Phosphorus,0.12,mg/L,,MNPCA-S017-283,"MISSISSIPPI R AT EAST END BOAT RAMP IN WINONA, MN",3.081448798172256,,Final,,original
