Station_ID,Station_Name,Sample_Date,Parameter_Code,Value_Flag,Value,Unit,Data_Quality,source
SRB00001,Bezdan,2015-11-14,Chl-a,,0.0019,mg/l,Fair,augmented_copy2_jitter+2d
SRB00001,Bezdan,2016-01-11,Chl-a,,0.0013,mg/l,Fair,augmented_copy3_jitter-2d
SRB00001,Bezdan,2016-01-12,Chl-a,,0.0,mg/l,Fair,augmented_copy2_jitter-1d
SRB00001,Bezdan,2016-01-13,Chl-a,,0.0012,mg/l,Fair,original
SRB00001,Bezdan,2016-01-14,Chl-a,,0.0027,mg/l,Fair,augmented_copy1_jitter+1d
SRB00001,Bezdan,2016-01-31,Chl-a,,0.0038,mg/l,Fair,augmented_copy2_jitter-3d
SRB00001,Bezdan,2016-01-31,Chl-a,,0.0034,mg/l,Fair,augmented_copy3_jitter-3d
SRB00001,Bezdan,2016-02-01,Chl-a,,0.0043,mg/l,Fair,augmented_copy1_jitter-2d
SRB00001,Bezdan,2016-02-03,Chl-a,,0.0047,mg/l,Fair,original
SRB00001,Bezdan,2016-03-01,Chl-a,,0.0048,mg/l,Fair,augmented_copy3_jitter-1d
SRB00001,Bezdan,2016-03-02,Chl-a,,0.0047,mg/l,Fair,original
SRB00001,Bezdan,2016-03-03,Chl-a,,0.0031,mg/l,Fair,augmented_copy1_jitter+1d
SRB00001,Bezdan,2016-03-05,Chl-a,,0.006,mg/l,Fair,augmented_copy2_jitter+3d
SRB00001,Bezdan,2016-04-04,Chl-a,,0.0467,mg/l,Fair,augmented_copy1_jitter-2d
SRB00001,Bezdan,2016-04-06,Chl-a,,0.0486,mg/l,Fair,original
SRB00001,Bezdan,2016-04-08,Chl-a,,0.0493,mg/l,Fair,augmented_copy2_jitter+2d
SRB00001,Bezdan,2016-04-08,Chl-a,,0.0484,mg/l,Fair,augmented_copy3_jitter+2d
SRB00001,Bezdan,2016-05-02,Chl-a,,0.0164,mg/l,Fair,augmented_copy2_jitter-2d
SRB00001,Bezdan,2016-05-04,Chl-a,,0.0142,mg/l,Fair,original
SRB00001,Bezdan,2016-05-05,Chl-a,,0.014,mg/l,Fair,augmented_copy3_jitter+1d
SRB00001,Bezdan,2016-05-06,Chl-a,,0.0134,mg/l,Fair,augmented_copy1_jitter+2d
SRB00001,Bezdan,2016-05-31,Chl-a,,0.0085,mg/l,Fair,augmented_copy3_jitter-1d
SRB00001,Bezdan,2016-06-01,Chl-a,,0.0107,mg/l,Fair,original
SRB00001,Bezdan,2016-06-02,Chl-a,,0.0105,mg/l,Fair,augmented_copy1_jitter+1d
SRB00001,Bezdan,2016-06-02,Chl-a,,0.0109,mg/l,Fair,augmented_copy2_jitter+1d
SRB00001,Bezdan,2016-07-04,Chl-a,,0.0056,mg/l,Fair,augmented_copy1_jitter-2d
SRB00001,Bezdan,2016-07-06,Chl-a,,0.0039,mg/l,Fair,original
SRB00001,Bezdan,2016-07-08,Chl-a,,0.004,mg/l,Fair,augmented_copy3_jitter+2d
SRB00001,Bezdan,2016-07-09,Chl-a,,0.0034,mg/l,Fair,augmented_copy2_jitter+3d
SRB00001,Bezdan,2016-08-01,Chl-a,,0.002,mg/l,Fair,augmented_copy3_jitter-2d
SRB00001,Bezdan,2016-08-02,Chl-a,,0.0011,mg/l,Fair,augmented_copy1_jitter-1d
SRB00001,Bezdan,2016-08-03,Chl-a,,0.0012,mg/l,Fair,original
SRB00001,Bezdan,2016-08-05,Chl-a,,0.0019,mg/l,Fair,augmented_copy2_jitter+2d
SRB00001,Bezdan,2016-09-04,Chl-a,,0.0018,mg/l,Fair,augmented_copy1_jitter-3d
SRB00001,Bezdan,2016-09-05,Chl-a,,0.0033,mg/l,Fair,augmented_copy2_jitter-2d
SRB00001,Bezdan,2016-09-07,Chl-a,,0.0024,mg/l,Fair,original
SRB00001,Bezdan,2016-09-10,Chl-a,,0.0017,mg/l,Fair,augmented_copy3_jitter+3d
SRB00001,Bezdan,2016-10-02,Chl-a,,0.0017,mg/l,Fair,augmented_copy2_jitter-3d
SRB00001,Bezdan,2016-10-05,Chl-a,,0.0012,mg/l,Fair,original
SRB00001,Bezdan,2016-10-06,Chl-a,,0.0,mg/l,Fair,augmented_copy1_jitter+1d
SRB00001,Bezdan,2016-10-08,Chl-a,,0.0024,mg/l,Fair,augmented_copy3_jitter+3d
SRB00001,Bezdan,2016-11-02,Chl-a,,0.0036,mg/l,Fair,original
SRB00001,Bezdan,2016-11-03,Chl-a,,0.0047,mg/l,Fair,augmented_copy1_jitter+1d
SRB00001,Bezdan,2016-11-04,Chl-a,,0.0039,mg/l,Fair,augmented_copy2_jitter+2d
SRB00001,Bezdan,2016-11-05,Chl-a,,0.0052,mg/l,Fair,augmented_copy3_jitter+3d
SRB00001,Bezdan,2016-12-07,Chl-a,<,0.001,mg/l,Fair,original
SRB00001,Bezdan,2016-12-08,Chl-a,<,0.0025,mg/l,Fair,augmented_copy1_jitter+1d
SRB00001,Bezdan,2016-12-09,Chl-a,<,0.0,mg/l,Fair,augmented_copy2_jitter+2d
SRB00001,Bezdan,2016-12-09,Chl-a,<,0.0016,mg/l,Fair,augmented_copy3_jitter+2d
SRB00001,Bezdan,2017-01-10,Chl-a,<,0.0018,mg/l,Fair,augmented_copy1_jitter-1d
SRB00001,Bezdan,2017-01-11,Chl-a,<,0.001,mg/l,Fair,original
SRB00001,Bezdan,2017-01-12,Chl-a,<,0.0016,mg/l,Fair,augmented_copy2_jitter+1d
SRB00001,Bezdan,2017-01-14,Chl-a,<,0.0015,mg/l,Fair,augmented_copy3_jitter+3d
SRB00001,Bezdan,2017-02-01,Chl-a,,0.0095,mg/l,Fair,original
SRB00001,Bezdan,2017-02-02,Chl-a,,0.0083,mg/l,Fair,augmented_copy3_jitter+1d
SRB00001,Bezdan,2017-02-03,Chl-a,,0.0097,mg/l,Fair,augmented_copy1_jitter+2d
SRB00001,Bezdan,2017-02-03,Chl-a,,0.008,mg/l,Fair,augmented_copy2_jitter+2d
SRB00001,Bezdan,2017-02-26,Chl-a,,0.01,mg/l,Fair,augmented_copy2_jitter-3d
SRB00001,Bezdan,2017-02-27,Chl-a,,0.0103,mg/l,Fair,augmented_copy1_jitter-2d
SRB00001,Bezdan,2017-02-27,Chl-a,,0.0078,mg/l,Fair,augmented_copy3_jitter-2d
SRB00001,Bezdan,2017-03-01,Chl-a,,0.0083,mg/l,Fair,original
SRB00001,Bezdan,2017-04-02,Chl-a,,0.0352,mg/l,Fair,augmented_copy2_jitter-3d
SRB00001,Bezdan,2017-04-05,Chl-a,,0.0355,mg/l,Fair,original
SRB00001,Bezdan,2017-04-07,Chl-a,,0.0353,mg/l,Fair,augmented_copy3_jitter+2d
SRB00001,Bezdan,2017-04-08,Chl-a,,0.0339,mg/l,Fair,augmented_copy1_jitter+3d
SRB00001,Bezdan,2017-04-30,Chl-a,,0.0072,mg/l,Fair,augmented_copy3_jitter-3d
SRB00001,Bezdan,2017-05-02,Chl-a,,0.0068,mg/l,Fair,augmented_copy1_jitter-1d
SRB00001,Bezdan,2017-05-03,Chl-a,,0.0079,mg/l,Fair,original
SRB00001,Bezdan,2017-05-04,Chl-a,,0.0092,mg/l,Fair,augmented_copy2_jitter+1d
SRB00001,Bezdan,2017-06-13,Chl-a,,0.1135,mg/l,Fair,augmented_copy1_jitter-1d
SRB00001,Bezdan,2017-06-14,Chl-a,,0.1132,mg/l,Fair,original
SRB00001,Bezdan,2017-06-15,Chl-a,,0.1119,mg/l,Fair,augmented_copy2_jitter+1d
SRB00001,Bezdan,2017-06-16,Chl-a,,0.1123,mg/l,Fair,augmented_copy3_jitter+2d
SRB00001,Bezdan,2017-07-02,Chl-a,,0.0707,mg/l,Fair,augmented_copy1_jitter-3d
SRB00001,Bezdan,2017-07-05,Chl-a,,0.0712,mg/l,Fair,original
SRB00001,Bezdan,2017-07-06,Chl-a,,0.0716,mg/l,Fair,augmented_copy3_jitter+1d
SRB00001,Bezdan,2017-07-08,Chl-a,,0.071,mg/l,Fair,augmented_copy2_jitter+3d
SRB00001,Bezdan,2017-08-02,Chl-a,,0.0209,mg/l,Fair,original
SRB00001,Bezdan,2017-08-03,Chl-a,,0.0199,mg/l,Fair,augmented_copy2_jitter+1d
SRB00001,Bezdan,2017-08-03,Chl-a,,0.0221,mg/l,Fair,augmented_copy3_jitter+1d
SRB00001,Bezdan,2017-08-04,Chl-a,,0.0212,mg/l,Fair,augmented_copy1_jitter+2d
SRB00001,Bezdan,2017-09-04,Chl-a,,0.0091,mg/l,Fair,augmented_copy1_jitter-2d
SRB00001,Bezdan,2017-09-04,Chl-a,,0.009,mg/l,Fair,augmented_copy3_jitter-2d
SRB00001,Bezdan,2017-09-06,Chl-a,,0.0093,mg/l,Fair,original
SRB00001,Bezdan,2017-09-09,Chl-a,,0.0096,mg/l,Fair,augmented_copy2_jitter+3d
SRB00001,Bezdan,2017-10-04,Chl-a,,0.0054,mg/l,Fair,original
SRB00001,Bezdan,2017-10-06,Chl-a,,0.006,mg/l,Fair,augmented_copy2_jitter+2d
SRB00001,Bezdan,2017-10-07,Chl-a,,0.0061,mg/l,Fair,augmented_copy1_jitter+3d
SRB00001,Bezdan,2017-10-07,Chl-a,,0.0046,mg/l,Fair,augmented_copy3_jitter+3d
SRB00001,Bezdan,2017-11-05,Chl-a,,0.0026,mg/l,Fair,augmented_copy1_jitter-3d
SRB00001,Bezdan,2017-11-06,Chl-a,,0.0019,mg/l,Fair,augmented_copy3_jitter-2d
SRB00001,Bezdan,2017-11-07,Chl-a,,0.001,mg/l,Fair,augmented_copy2_jitter-1d
SRB00001,Bezdan,2017-11-08,Chl-a,,0.0024,mg/l,Fair,original
SRB00001,Bezdan,2017-12-10,Chl-a,,0.0005,mg/l,Fair,augmented_copy1_jitter-3d
SRB00001,Bezdan,2017-12-10,Chl-a,,0.0,mg/l,Fair,augmented_copy2_jitter-3d
SRB00001,Bezdan,2017-12-11,Chl-a,,0.0017,mg/l,Fair,augmented_copy3_jitter-2d
SRB00001,Bezdan,2017-12-13,Chl-a,,0.0012,mg/l,Fair,original
SRB00001,Bezdan,2018-01-10,Chl-a,,0.0043,mg/l,Fair,original
SRB00001,Bezdan,2018-01-12,Chl-a,,0.005,mg/l,Fair,augmented_copy1_jitter+2d
SRB00001,Bezdan,2018-01-12,Chl-a,,0.0028,mg/l,Fair,augmented_copy2_jitter+2d
SRB00001,Bezdan,2018-01-12,Chl-a,,0.0044,mg/l,Fair,augmented_copy3_jitter+2d
SRB00001,Bezdan,2018-02-07,Chl-a,,0.0059,mg/l,Fair,original
SRB00001,Bezdan,2018-02-08,Chl-a,,0.0072,mg/l,Fair,augmented_copy3_jitter+1d
SRB00001,Bezdan,2018-02-09,Chl-a,,0.0068,mg/l,Fair,augmented_copy2_jitter+2d
SRB00001,Bezdan,2018-02-10,Chl-a,,0.0054,mg/l,Fair,augmented_copy1_jitter+3d
SRB00001,Bezdan,2018-03-06,Chl-a,<,0.0012,mg/l,Fair,augmented_copy3_jitter-1d
SRB00001,Bezdan,2018-03-07,Chl-a,<,0.001,mg/l,Fair,original
SRB00001,Bezdan,2018-03-08,Chl-a,<,0.0,mg/l,Fair,augmented_copy1_jitter+1d
SRB00001,Bezdan,2018-03-09,Chl-a,<,0.0017,mg/l,Fair,augmented_copy2_jitter+2d
SRB00001,Bezdan,2018-04-02,Chl-a,,0.0429,mg/l,Fair,augmented_copy1_jitter-2d
SRB00001,Bezdan,2018-04-02,Chl-a,,0.0438,mg/l,Fair,augmented_copy2_jitter-2d
SRB00001,Bezdan,2018-04-04,Chl-a,,0.042,mg/l,Fair,original
SRB00001,Bezdan,2018-04-07,Chl-a,,0.042,mg/l,Fair,augmented_copy3_jitter+3d
SRB00001,Bezdan,2018-05-06,Chl-a,,0.0998,mg/l,Fair,augmented_copy3_jitter-3d
SRB00001,Bezdan,2018-05-09,Chl-a,,0.1005,mg/l,Fair,original
SRB00001,Bezdan,2018-05-10,Chl-a,,0.1003,mg/l,Fair,augmented_copy2_jitter+1d
SRB00001,Bezdan,2018-05-12,Chl-a,,0.0992,mg/l,Fair,augmented_copy1_jitter+3d
SRB00001,Bezdan,2018-06-03,Chl-a,,0.0855,mg/l,Fair,augmented_copy2_jitter-3d
SRB00001,Bezdan,2018-06-06,Chl-a,,0.0844,mg/l,Fair,original
SRB00001,Bezdan,2018-06-07,Chl-a,,0.0842,mg/l,Fair,augmented_copy3_jitter+1d
SRB00001,Bezdan,2018-06-08,Chl-a,,0.0848,mg/l,Fair,augmented_copy1_jitter+2d
SRB00001,Bezdan,2018-07-04,Chl-a,,0.0127,mg/l,Fair,original
SRB00001,Bezdan,2018-07-05,Chl-a,,0.0132,mg/l,Fair,augmented_copy1_jitter+1d
SRB00001,Bezdan,2018-07-07,Chl-a,,0.0136,mg/l,Fair,augmented_copy2_jitter+3d
SRB00001,Bezdan,2018-07-07,Chl-a,,0.011,mg/l,Fair,augmented_copy3_jitter+3d
SRB00001,Bezdan,2018-07-29,Chl-a,,0.0251,mg/l,Fair,augmented_copy3_jitter-3d
SRB00001,Bezdan,2018-07-30,Chl-a,,0.0234,mg/l,Fair,augmented_copy1_jitter-2d
SRB00001,Bezdan,2018-07-30,Chl-a,,0.0234,mg/l,Fair,augmented_copy2_jitter-2d
SRB00001,Bezdan,2018-08-01,Chl-a,,0.0249,mg/l,Fair,original
SRB00001,Bezdan,2018-09-11,Chl-a,<,0.0005,mg/l,Fair,augmented_copy2_jitter-1d
SRB00001,Bezdan,2018-09-12,Chl-a,<,0.001,mg/l,Fair,original
SRB00001,Bezdan,2018-09-13,Chl-a,<,0.0018,mg/l,Fair,augmented_copy1_jitter+1d
SRB00001,Bezdan,2018-09-14,Chl-a,<,0.0011,mg/l,Fair,augmented_copy3_jitter+2d
SRB00001,Bezdan,2018-09-30,Chl-a,<,0.0017,mg/l,Fair,augmented_copy2_jitter-3d
SRB00001,Bezdan,2018-10-02,Chl-a,<,0.0013,mg/l,Fair,augmented_copy1_jitter-1d
SRB00001,Bezdan,2018-10-03,Chl-a,<,0.001,mg/l,Fair,original
SRB00001,Bezdan,2018-10-04,Chl-a,<,0.0002,mg/l,Fair,augmented_copy3_jitter+1d
SRB00001,Bezdan,2018-11-05,Chl-a,<,0.0011,mg/l,Fair,augmented_copy1_jitter-2d
SRB00001,Bezdan,2018-11-07,Chl-a,<,0.001,mg/l,Fair,original
SRB00001,Bezdan,2018-11-08,Chl-a,<,0.002,mg/l,Fair,augmented_copy2_jitter+1d
SRB00001,Bezdan,2018-11-10,Chl-a,<,0.0011,mg/l,Fair,augmented_copy3_jitter+3d
SRB00001,Bezdan,2018-12-02,Chl-a,<,0.0,mg/l,Fair,augmented_copy1_jitter-3d
SRB00001,Bezdan,2018-12-03,Chl-a,<,0.0016,mg/l,Fair,augmented_copy3_jitter-2d
SRB00001,Bezdan,2018-12-05,Chl-a,<,0.001,mg/l,Fair,original
SRB00001,Bezdan,2018-12-07,Chl-a,<,0.0026,mg/l,Fair,augmented_copy2_jitter+2d
SRB00001,Bezdan,2019-01-08,Chl-a,<,0.0,mg/l,Fair,augmented_copy1_jitter-1d
SRB00001,Bezdan,2019-01-09,Chl-a,<,0.001,mg/l,Fair,original
SRB00001,Bezdan,2019-01-10,Chl-a,<,0.0017,mg/l,Fair,augmented_copy2_jitter+1d
SRB00001,Bezdan,2019-01-10,Chl-a,<,0.0024,mg/l,Fair,augmented_copy3_jitter+1d
SRB00001,Bezdan,2019-02-03,Chl-a,<,0.0011,mg/l,Fair,augmented_copy3_jitter-3d
SRB00001,Bezdan,2019-02-05,Chl-a,<,0.0003,mg/l,Fair,augmented_copy1_jitter-1d
SRB00001,Bezdan,2019-02-06,Chl-a,<,0.001,mg/l,Fair,original
SRB00001,Bezdan,2019-02-08,Chl-a,<,0.0006,mg/l,Fair,augmented_copy2_jitter+2d
SRB00001,Bezdan,2019-03-03,Chl-a,,0.0164,mg/l,Fair,augmented_copy1_jitter-3d
SRB00001,Bezdan,2019-03-04,Chl-a,,0.0144,mg/l,Fair,augmented_copy3_jitter-2d
SRB00001,Bezdan,2019-03-06,Chl-a,,0.0151,mg/l,Fair,original
SRB00001,Bezdan,2019-03-08,Chl-a,,0.0157,mg/l,Fair,augmented_copy2_jitter+2d
SRB00001,Bezdan,2019-03-31,Chl-a,,0.029,mg/l,Fair,augmented_copy3_jitter-3d
SRB00001,Bezdan,2019-04-02,Chl-a,,0.0297,mg/l,Fair,augmented_copy1_jitter-1d
SRB00001,Bezdan,2019-04-03,Chl-a,,0.0293,mg/l,Fair,original
SRB00001,Bezdan,2019-04-06,Chl-a,,0.029,mg/l,Fair,augmented_copy2_jitter+3d
SRB00001,Bezdan,2019-05-08,Chl-a,,0.02,mg/l,Fair,original
SRB00001,Bezdan,2019-05-09,Chl-a,,0.0204,mg/l,Fair,augmented_copy2_jitter+1d
SRB00001,Bezdan,2019-05-09,Chl-a,,0.0212,mg/l,Fair,augmented_copy3_jitter+1d
SRB00001,Bezdan,2019-05-11,Chl-a,,0.0185,mg/l,Fair,augmented_copy1_jitter+3d
SRB00001,Bezdan,2019-06-04,Chl-a,,0.0172,mg/l,Fair,augmented_copy1_jitter-1d
SRB00001,Bezdan,2019-06-05,Chl-a,,0.0181,mg/l,Fair,original
SRB00001,Bezdan,2019-06-07,Chl-a,,0.0174,mg/l,Fair,augmented_copy3_jitter+2d
SRB00001,Bezdan,2019-06-08,Chl-a,,0.0196,mg/l,Fair,augmented_copy2_jitter+3d
SRB00001,Bezdan,2019-07-02,Chl-a,,0.0145,mg/l,Fair,augmented_copy2_jitter-1d
SRB00001,Bezdan,2019-07-02,Chl-a,,0.014,mg/l,Fair,augmented_copy3_jitter-1d
SRB00001,Bezdan,2019-07-03,Chl-a,,0.0137,mg/l,Fair,original
SRB00001,Bezdan,2019-07-04,Chl-a,,0.0136,mg/l,Fair,augmented_copy1_jitter+1d
SRB00001,Bezdan,2019-08-07,Chl-a,,0.0459,mg/l,Fair,original
SRB00001,Bezdan,2019-08-08,Chl-a,,0.045,mg/l,Fair,augmented_copy1_jitter+1d
SRB00001,Bezdan,2019-08-08,Chl-a,,0.0448,mg/l,Fair,augmented_copy2_jitter+1d
SRB00001,Bezdan,2019-08-10,Chl-a,,0.0475,mg/l,Fair,augmented_copy3_jitter+3d
