Station_ID,Station_Name,Sample_Date,Parameter_Code,Value_Flag,Value,Unit,Data_Quality,source
SRB00001,Bezdan,2015-10-08,TP,,0.066,mg/l,Fair,augmented_copy1_jitter+1d
SRB00001,Bezdan,2015-10-09,TP,,0.0641,mg/l,Fair,augmented_copy2_jitter+2d
SRB00001,Bezdan,2015-11-09,TP,,0.0965,mg/l,Fair,augmented_copy2_jitter-3d
SRB00001,Bezdan,2015-11-12,TP,,0.097,mg/l,Fair,original
SRB00001,Bezdan,2015-11-13,TP,,0.0955,mg/l,Fair,augmented_copy1_jitter+1d
SRB00001,Bezdan,2015-11-14,TP,,0.0991,mg/l,Fair,augmented_copy3_jitter+2d
SRB00001,Bezdan,2015-11-29,TP,,0.0742,mg/l,Fair,augmented_copy2_jitter-3d
SRB00001,Bezdan,2015-12-02,TP,,0.073,mg/l,Fair,original
SRB00001,Bezdan,2015-12-05,TP,,0.0738,mg/l,Fair,augmented_copy1_jitter+3d
SRB00001,Bezdan,2015-12-05,TP,,0.0714,mg/l,Fair,augmented_copy3_jitter+3d
SRB00001,Bezdan,2016-01-10,TP,,0.1412,mg/l,Fair,augmented_copy2_jitter-3d
SRB00001,Bezdan,2016-01-13,TP,,0.146,mg/l,Fair,original
SRB00001,Bezdan,2016-01-14,TP,,0.1498,mg/l,Fair,augmented_copy1_jitter+1d
SRB00001,Bezdan,2016-01-15,TP,,0.1516,mg/l,Fair,augmented_copy3_jitter+2d
SRB00001,Bezdan,2016-01-31,TP,,0.0934,mg/l,Fair,augmented_copy1_jitter-3d
SRB00001,Bezdan,2016-02-03,TP,,0.091,mg/l,Fair,original
SRB00001,Bezdan,2016-02-04,TP,,0.0904,mg/l,Fair,augmented_copy3_jitter+1d
SRB00001,Bezdan,2016-02-06,TP,,0.0929,mg/l,Fair,augmented_copy2_jitter+3d
SRB00001,Bezdan,2016-02-29,TP,,0.1074,mg/l,Fair,augmented_copy3_jitter-2d
SRB00001,Bezdan,2016-03-02,TP,,0.106,mg/l,Fair,original
SRB00001,Bezdan,2016-03-03,TP,,0.104,mg/l,Fair,augmented_copy1_jitter+1d
SRB00001,Bezdan,2016-03-03,TP,,0.1003,mg/l,Fair,augmented_copy2_jitter+1d
SRB00001,Bezdan,2016-04-03,TP,,0.0827,mg/l,Fair,augmented_copy2_jitter-3d
SRB00001,Bezdan,2016-04-05,TP,,0.083,mg/l,Fair,augmented_copy3_jitter-1d
SRB00001,Bezdan,2016-04-06,TP,,0.088,mg/l,Fair,original
SRB00001,Bezdan,2016-04-08,TP,,0.0868,mg/l,Fair,augmented_copy1_jitter+2d
SRB00001,Bezdan,2016-05-01,TP,,0.0885,mg/l,Fair,augmented_copy1_jitter-3d
SRB00001,Bezdan,2016-05-02,TP,,0.0875,mg/l,Fair,augmented_copy2_jitter-2d
SRB00001,Bezdan,2016-05-04,TP,,0.087,mg/l,Fair,original
SRB00001,Bezdan,2016-05-05,TP,,0.0875,mg/l,Fair,augmented_copy3_jitter+1d
SRB00001,Bezdan,2016-05-31,TP,,0.0996,mg/l,Fair,augmented_copy2_jitter-1d
SRB00001,Bezdan,2016-06-01,TP,,0.1,mg/l,Fair,original
SRB00001,Bezdan,2016-06-03,TP,,0.1032,mg/l,Fair,augmented_copy1_jitter+2d
SRB00001,Bezdan,2016-06-04,TP,,0.0996,mg/l,Fair,augmented_copy3_jitter+3d
SRB00001,Bezdan,2016-07-03,TP,,0.1279,mg/l,Fair,augmented_copy2_jitter-3d
SRB00001,Bezdan,2016-07-05,TP,,0.1299,mg/l,Fair,augmented_copy1_jitter-1d
SRB00001,Bezdan,2016-07-05,TP,,0.1225,mg/l,Fair,augmented_copy3_jitter-1d
SRB00001,Bezdan,2016-07-06,TP,,0.131,mg/l,Fair,original
SRB00001,Bezdan,2016-08-03,TP,,0.136,mg/l,Fair,original
SRB00001,Bezdan,2016-08-05,TP,,0.1371,mg/l,Fair,augmented_copy1_jitter+2d
SRB00001,Bezdan,2016-08-05,TP,,0.1421,mg/l,Fair,augmented_copy3_jitter+2d
SRB00001,Bezdan,2016-08-06,TP,,0.1316,mg/l,Fair,augmented_copy2_jitter+3d
SRB00001,Bezdan,2016-09-04,TP,,0.1294,mg/l,Fair,augmented_copy2_jitter-3d
SRB00001,Bezdan,2016-09-06,TP,,0.137,mg/l,Fair,augmented_copy3_jitter-1d
SRB00001,Bezdan,2016-09-07,TP,,0.137,mg/l,Fair,original
SRB00001,Bezdan,2016-09-09,TP,,0.1413,mg/l,Fair,augmented_copy1_jitter+2d
SRB00001,Bezdan,2016-10-05,TP,,0.116,mg/l,Fair,original
SRB00001,Bezdan,2016-10-07,TP,,0.1269,mg/l,Fair,augmented_copy1_jitter+2d
SRB00001,Bezdan,2016-10-07,TP,,0.1084,mg/l,Fair,augmented_copy2_jitter+2d
SRB00001,Bezdan,2016-10-07,TP,,0.1187,mg/l,Fair,augmented_copy3_jitter+2d
SRB00001,Bezdan,2016-11-01,TP,,0.0776,mg/l,Fair,augmented_copy3_jitter-1d
SRB00001,Bezdan,2016-11-02,TP,,0.072,mg/l,Fair,original
SRB00001,Bezdan,2016-11-04,TP,,0.0694,mg/l,Fair,augmented_copy2_jitter+2d
SRB00001,Bezdan,2016-11-05,TP,,0.0689,mg/l,Fair,augmented_copy1_jitter+3d
SRB00001,Bezdan,2016-12-07,TP,,0.1,mg/l,Fair,original
SRB00001,Bezdan,2016-12-09,TP,,0.0987,mg/l,Fair,augmented_copy2_jitter+2d
SRB00001,Bezdan,2016-12-09,TP,,0.1009,mg/l,Fair,augmented_copy3_jitter+2d
SRB00001,Bezdan,2016-12-10,TP,,0.0966,mg/l,Fair,augmented_copy1_jitter+3d
SRB00001,Bezdan,2017-01-08,TP,,0.0885,mg/l,Fair,augmented_copy2_jitter-3d
SRB00001,Bezdan,2017-01-11,TP,,0.091,mg/l,Fair,original
SRB00001,Bezdan,2017-01-13,TP,,0.084,mg/l,Fair,augmented_copy3_jitter+2d
SRB00001,Bezdan,2017-01-14,TP,,0.0916,mg/l,Fair,augmented_copy1_jitter+3d
SRB00001,Bezdan,2017-01-29,TP,,0.0739,mg/l,Fair,augmented_copy2_jitter-3d
SRB00001,Bezdan,2017-01-30,TP,,0.0684,mg/l,Fair,augmented_copy3_jitter-2d
SRB00001,Bezdan,2017-01-31,TP,,0.0722,mg/l,Fair,augmented_copy1_jitter-1d
SRB00001,Bezdan,2017-02-01,TP,,0.073,mg/l,Fair,original
SRB00001,Bezdan,2017-02-26,TP,,0.1174,mg/l,Fair,augmented_copy1_jitter-3d
SRB00001,Bezdan,2017-02-27,TP,,0.1219,mg/l,Fair,augmented_copy2_jitter-2d
SRB00001,Bezdan,2017-02-27,TP,,0.1157,mg/l,Fair,augmented_copy3_jitter-2d
SRB00001,Bezdan,2017-03-01,TP,,0.118,mg/l,Fair,original
SRB00001,Bezdan,2017-04-03,TP,,0.1316,mg/l,Fair,augmented_copy3_jitter-2d
SRB00001,Bezdan,2017-04-04,TP,,0.132,mg/l,Fair,augmented_copy1_jitter-1d
SRB00001,Bezdan,2017-04-05,TP,,0.131,mg/l,Fair,original
SRB00001,Bezdan,2017-04-06,TP,,0.1326,mg/l,Fair,augmented_copy2_jitter+1d
SRB00001,Bezdan,2017-05-01,TP,,0.1056,mg/l,Fair,augmented_copy3_jitter-2d
SRB00001,Bezdan,2017-05-03,TP,,0.109,mg/l,Fair,original
SRB00001,Bezdan,2017-05-06,TP,,0.1098,mg/l,Fair,augmented_copy1_jitter+3d
SRB00001,Bezdan,2017-05-06,TP,,0.1159,mg/l,Fair,augmented_copy2_jitter+3d
SRB00001,Bezdan,2017-06-11,TP,,0.1031,mg/l,Fair,augmented_copy2_jitter-3d
SRB00001,Bezdan,2017-06-14,TP,,0.105,mg/l,Fair,original
SRB00001,Bezdan,2017-06-17,TP,,0.0987,mg/l,Fair,augmented_copy1_jitter+3d
SRB00001,Bezdan,2017-06-17,TP,,0.1,mg/l,Fair,augmented_copy3_jitter+3d
SRB00001,Bezdan,2017-07-02,TP,,0.1152,mg/l,Fair,augmented_copy1_jitter-3d
SRB00001,Bezdan,2017-07-03,TP,,0.1094,mg/l,Fair,augmented_copy3_jitter-2d
SRB00001,Bezdan,2017-07-05,TP,,0.115,mg/l,Fair,original
SRB00001,Bezdan,2017-07-06,TP,,0.1143,mg/l,Fair,augmented_copy2_jitter+1d
SRB00001,Bezdan,2017-07-30,TP,,0.1462,mg/l,Fair,augmented_copy1_jitter-3d
SRB00001,Bezdan,2017-08-02,TP,,0.147,mg/l,Fair,original
SRB00001,Bezdan,2017-08-03,TP,,0.1544,mg/l,Fair,augmented_copy3_jitter+1d
SRB00001,Bezdan,2017-08-04,TP,,0.1428,mg/l,Fair,augmented_copy2_jitter+2d
SRB00001,Bezdan,2017-09-06,TP,,0.149,mg/l,Fair,original
SRB00001,Bezdan,2017-09-07,TP,,0.146,mg/l,Fair,augmented_copy2_jitter+1d
SRB00001,Bezdan,2017-09-09,TP,,0.1497,mg/l,Fair,augmented_copy1_jitter+3d
SRB00001,Bezdan,2017-09-09,TP,,0.1462,mg/l,Fair,augmented_copy3_jitter+3d
SRB00001,Bezdan,2017-10-01,TP,,0.0793,mg/l,Fair,augmented_copy1_jitter-3d
SRB00001,Bezdan,2017-10-03,TP,,0.0766,mg/l,Fair,augmented_copy3_jitter-1d
SRB00001,Bezdan,2017-10-04,TP,,0.08,mg/l,Fair,original
SRB00001,Bezdan,2017-10-06,TP,,0.0761,mg/l,Fair,augmented_copy2_jitter+2d
SRB00001,Bezdan,2017-11-06,TP,,0.1004,mg/l,Fair,augmented_copy1_jitter-2d
SRB00001,Bezdan,2017-11-08,TP,,0.097,mg/l,Fair,original
SRB00001,Bezdan,2017-11-10,TP,,0.0959,mg/l,Fair,augmented_copy2_jitter+2d
SRB00001,Bezdan,2017-11-11,TP,,0.0936,mg/l,Fair,augmented_copy3_jitter+3d
SRB00001,Bezdan,2017-12-12,TP,,0.0871,mg/l,Fair,augmented_copy2_jitter-1d
SRB00001,Bezdan,2017-12-13,TP,,0.089,mg/l,Fair,original
SRB00001,Bezdan,2017-12-14,TP,,0.0815,mg/l,Fair,augmented_copy1_jitter+1d
SRB00001,Bezdan,2017-12-15,TP,,0.0842,mg/l,Fair,augmented_copy3_jitter+2d
SRB00001,Bezdan,2018-01-10,TP,,0.152,mg/l,Fair,original
SRB00001,Bezdan,2018-01-11,TP,,0.152,mg/l,Fair,augmented_copy1_jitter+1d
SRB00001,Bezdan,2018-01-13,TP,,0.1598,mg/l,Fair,augmented_copy2_jitter+3d
SRB00001,Bezdan,2018-01-13,TP,,0.146,mg/l,Fair,augmented_copy3_jitter+3d
SRB00001,Bezdan,2018-02-05,TP,,0.0769,mg/l,Fair,augmented_copy2_jitter-2d
SRB00001,Bezdan,2018-02-07,TP,,0.072,mg/l,Fair,original
SRB00001,Bezdan,2018-02-09,TP,,0.0675,mg/l,Fair,augmented_copy1_jitter+2d
SRB00001,Bezdan,2018-02-09,TP,,0.0709,mg/l,Fair,augmented_copy3_jitter+2d
SRB00001,Bezdan,2018-03-04,TP,,0.0935,mg/l,Fair,augmented_copy2_jitter-3d
SRB00001,Bezdan,2018-03-07,TP,,0.088,mg/l,Fair,original
SRB00001,Bezdan,2018-03-08,TP,,0.0921,mg/l,Fair,augmented_copy3_jitter+1d
SRB00001,Bezdan,2018-03-09,TP,,0.0837,mg/l,Fair,augmented_copy1_jitter+2d
SRB00001,Bezdan,2018-04-03,TP,,0.1166,mg/l,Fair,augmented_copy3_jitter-1d
SRB00001,Bezdan,2018-04-04,TP,,0.111,mg/l,Fair,original
SRB00001,Bezdan,2018-04-05,TP,,0.1111,mg/l,Fair,augmented_copy2_jitter+1d
SRB00001,Bezdan,2018-04-07,TP,,0.114,mg/l,Fair,augmented_copy1_jitter+3d
SRB00001,Bezdan,2018-05-07,TP,,0.0898,mg/l,Fair,augmented_copy1_jitter-2d
SRB00001,Bezdan,2018-05-07,TP,,0.0876,mg/l,Fair,augmented_copy3_jitter-2d
SRB00001,Bezdan,2018-05-09,TP,,0.088,mg/l,Fair,original
SRB00001,Bezdan,2018-05-12,TP,,0.094,mg/l,Fair,augmented_copy2_jitter+3d
SRB00001,Bezdan,2018-06-03,TP,,0.0584,mg/l,Fair,augmented_copy2_jitter-3d
SRB00001,Bezdan,2018-06-04,TP,,0.0671,mg/l,Fair,augmented_copy3_jitter-2d
SRB00001,Bezdan,2018-06-06,TP,,0.064,mg/l,Fair,original
SRB00001,Bezdan,2018-06-07,TP,,0.0603,mg/l,Fair,augmented_copy1_jitter+1d
SRB00001,Bezdan,2018-07-01,TP,,0.0851,mg/l,Fair,augmented_copy3_jitter-3d
SRB00001,Bezdan,2018-07-04,TP,,0.086,mg/l,Fair,original
SRB00001,Bezdan,2018-07-05,TP,,0.0868,mg/l,Fair,augmented_copy2_jitter+1d
SRB00001,Bezdan,2018-07-07,TP,,0.0843,mg/l,Fair,augmented_copy1_jitter+3d
SRB00001,Bezdan,2018-07-29,TP,,0.0565,mg/l,Fair,augmented_copy3_jitter-3d
SRB00001,Bezdan,2018-07-30,TP,,0.0524,mg/l,Fair,augmented_copy1_jitter-2d
SRB00001,Bezdan,2018-08-01,TP,,0.056,mg/l,Fair,original
SRB00001,Bezdan,2018-08-02,TP,,0.0545,mg/l,Fair,augmented_copy2_jitter+1d
SRB00001,Bezdan,2018-09-09,TP,,0.1027,mg/l,Fair,augmented_copy2_jitter-3d
SRB00001,Bezdan,2018-09-12,TP,,0.102,mg/l,Fair,original
SRB00001,Bezdan,2018-09-14,TP,,0.1073,mg/l,Fair,augmented_copy3_jitter+2d
SRB00001,Bezdan,2018-09-15,TP,,0.0985,mg/l,Fair,augmented_copy1_jitter+3d
SRB00001,Bezdan,2018-10-02,TP,,0.09,mg/l,Fair,augmented_copy3_jitter-1d
SRB00001,Bezdan,2018-10-03,TP,,0.093,mg/l,Fair,original
SRB00001,Bezdan,2018-10-04,TP,,0.0976,mg/l,Fair,augmented_copy2_jitter+1d
SRB00001,Bezdan,2018-10-06,TP,,0.0895,mg/l,Fair,augmented_copy1_jitter+3d
SRB00001,Bezdan,2018-11-05,TP,,0.0692,mg/l,Fair,augmented_copy1_jitter-2d
SRB00001,Bezdan,2018-11-07,TP,,0.073,mg/l,Fair,original
SRB00001,Bezdan,2018-11-09,TP,,0.0781,mg/l,Fair,augmented_copy3_jitter+2d
SRB00001,Bezdan,2018-11-10,TP,,0.0746,mg/l,Fair,augmented_copy2_jitter+3d
SRB00001,Bezdan,2018-12-02,TP,,0.0819,mg/l,Fair,augmented_copy2_jitter-3d
SRB00001,Bezdan,2018-12-05,TP,,0.085,mg/l,Fair,original
SRB00001,Bezdan,2018-12-07,TP,,0.0838,mg/l,Fair,augmented_copy1_jitter+2d
